"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lAbSpec","uAbSpec","lUnits","uUnits"
"1",1,-0.11254419128818,-0.0365491906632087,-0.0322937479941174,0.0464771017250314,-0.0623911832371959,0.0231767076911638,-0.0269998188923637,0.0592898340401007,2.48195268709598e-09,0.0102177446586241,0.0020734012541431,0.00411620273153804
"2",51,0.0176846345711965,0.0615562182792928,-0.0187704558484256,0.0289354051637929,-0.0364523298921995,0.0150789647304919,-0.0220684213709319,0.0302376741819899,3.41890821391534e-10,0.0033226071950238,0.00111120078205446,0.00223944143823997
"3",101,-0.121650151137146,-0.0610438855364919,-0.0340459371800534,0.0286942562524928,-0.0280968054794357,0.0382549350179033,-0.0445298539998475,0.0217570238164626,4.51663210865866e-09,0.00625797879391556,0.00223613323608028,0.00442904924873352
"4",151,0.0222548185920459,0.22567691426957,-0.0929996122576995,0.127175023510063,-0.119899321216508,0.10714652074239,-0.145876659051282,0.0775893775571603,8.58472288109504e-10,0.074562238539715,0.0160792639146215,0.0321100861907451
"5",201,0.128288320025604,0.168725266834372,-0.0174514249083586,0.0289287840059842,-0.0246817237784853,0.0211247234110488,-0.0181039254093776,0.0281256255693734,1.67961416749909e-10,0.00296979169886373,0.000677476324992764,0.00134508914507606
"6",251,0.173913834471023,0.296074377991317,-0.0934786228026496,0.0381606427836232,-0.047220744745573,0.0886477627209388,-0.0640016442266642,0.0776314353661292,1.43075747269514e-09,0.0270061095672689,0.011670139956636,0.0230473444871555
"7",301,0.225770773433396,0.246137705180445,-0.00894487152982038,0.0126213744551933,-0.0142377691954607,0.00932253266364569,-0.0103401844680775,0.0111971202713903,1.75738253692703e-10,0.000741386248133541,0.000136690158580873,0.000276757259684383
"8",351,0.0797167355049169,0.174981257994659,-0.0414043132041115,0.0585855437675491,-0.0659923956045532,0.0410088305047793,-0.0441416392859537,0.062784679375909,1.98356951818636e-09,0.0165779815208727,0.00610237685059161,0.0121500113180353
"9",401,-0.00278513788362034,0.0729304640262853,-0.0404614212020533,0.0473178954271134,-0.0389181524210471,0.0499138144077733,-0.0406402952066856,0.0494728317207773,4.41109551141287e-09,0.0111931502818055,0.00249745562522319,0.00499529363284705
"10",451,-0.186821126982977,-0.121874248390668,-0.0154104940593243,0.0535695307189599,-0.0419746751285857,0.0281124536058996,-0.0427557265365976,0.0298384846209956,9.10756706712006e-10,0.00666594148865012,0.00170450888344685,0.00339249939599111
"11",501,0.0361642587813549,0.0822823101916583,-0.0144206567201763,0.0354078402306186,-0.0276487336086575,0.0230216806739918,-0.0309042147655418,0.0254591959819663,1.76696906983933e-10,0.00421026627122859,0.00147335981457611,0.00291627778030448
"12",551,0.0865570156529429,0.166042602009838,-0.0449395839314093,0.0408322854746075,-0.0453383394160483,0.0541874789923895,-0.04779147147201,0.0443165964097716,1.09154794670967e-08,0.0132622889845895,0.00144148735696769,0.00288239214939805
"13",601,0.139827646795311,0.203165729151806,-0.0374803521481226,0.0316960643685888,-0.0402684994951414,0.0313291275524534,-0.0250330851849867,0.0515207893913612,8.4872481958987e-09,0.00677995250238636,0.00288415172432518,0.00576958419243142
"14",651,-0.0471968893398298,0.0342975978701361,-0.0347381856045104,0.0532170035730815,-0.0494937972689513,0.0392034633259755,-0.0533219466233277,0.0440078825449746,9.9149738952891e-11,0.0110925807748276,0.00549425267656743,0.0107762228857064
"15",701,-0.00282693421468139,0.0310893496207427,-0.0202026595143252,0.0161522245325614,-0.0171201438352,0.0201357381638445,-0.0199048863796634,0.0195411363965832,3.95546638203584e-15,0.00213439872728605,0.000617292377708237,0.00122254670645471
"16",751,0.129669195914175,0.246159162325057,-0.092790177281131,0.0338678106782027,-0.0596182832960039,0.0741890450399296,-0.0498163811062113,0.092440550099127,2.0692689076196e-09,0.0245055961511358,0.0110917176787749,0.0219624884265232
"17",801,0.043258202902507,0.235691619163845,-0.0986201316845836,0.111945628421381,-0.109670231489872,0.111301204713527,-0.09750048038768,0.133622574192486,1.45412772792542e-09,0.0681124199772319,0.0152320013389218,0.0303248687342315
"18",851,-0.0746356993549853,0.151479273030418,-0.143197835976025,0.107840319251409,-0.161429304891499,0.0947563170211652,-0.11027870097314,0.151833830957912,2.29821358319181e-10,0.0861713241915535,0.0124323996912526,0.0250688991883588
"19",901,0.0177948058571928,0.0957713056923239,-0.0397178801504197,0.0468622601329116,-0.0436493477209297,0.0472417983473861,-0.0659182146191597,0.0257962460491399,5.14065894082476e-11,0.0110193926733395,0.0029235073175798,0.00575563657271948
"20",951,-0.26399764791131,0.1082472534099,-0.142889553550049,0.244650901819114,-0.188578023240552,0.22063461684229,-0.238584929181798,0.169110911752796,9.53235664533122e-08,0.232509927447099,0.0220749945910922,0.0441529458909685
"21",1001,0.0219989373290446,0.0369485968258232,-0.00699020100728376,0.0088679390210018,-0.0122315175103722,0.00568544985435437,-0.00587120504133054,0.010524742101552,5.25875541847741e-10,0.000413234321296503,8.11789997625005e-05,0.000164333883920475
"22",1051,0.06315212507252,0.184082380539621,-0.0611506232526153,0.081172205893381,-0.0812221951418906,0.0557708259220817,-0.0473274538962869,0.102482896960282,5.66631304406342e-10,0.030865043028932,0.0087055565723574,0.0172410417697628
"23",1101,-0.226511659551761,0.0406634949031286,-0.149213468746893,0.125802007227321,-0.123786798337733,0.151970659568178,-0.148549616264063,0.156268687600459,9.18144334572547e-08,0.12109550435918,0.00916227904814991,0.0182721929290077
"24",1151,-0.154290975970071,-0.133382338764932,-0.0107699378568213,0.0123479326357483,-0.0103047863522079,0.0124286752470653,-0.0131633844139287,0.0115526525769383,9.99609724598569e-11,0.000723666637955994,0.000339996836637669,0.000686382859564156
"25",1201,0.196683939022478,0.484074158368458,-0.14624314084358,0.157600079663098,-0.167401521772263,0.125225313488045,-0.175044611194608,0.140415341425978,1.26908315957288e-09,0.149937710889877,0.0122696431090323,0.0245799372937492
"26",1251,0.106314103351906,0.173183259357756,-0.0335254261517548,0.0411071428097785,-0.0466548716067336,0.0279177726752096,-0.0471831999748247,0.0283327675424516,2.85889229595416e-11,0.00674675623511764,0.00216809826601087,0.00432610418572018
"27",1301,0.122926089097746,0.302560970987543,-0.129674034455093,0.0578788161983539,-0.0972459988661285,0.116328683041502,-0.104367612511851,0.0945716692949645,1.62391581185265e-12,0.056127505287,0.0145540459217072,0.0292353235780083
"28",1351,-0.076717199968698,0.107417150997208,-0.113621652824804,0.0838373247534037,-0.121361523604719,0.0993579849346133,-0.10343457495037,0.104761088747182,2.47644006686095e-11,0.0638210101706142,0.0154576469897234,0.0311158338811461
"29",1401,0.0237216168825398,0.111566243009293,-0.0524838975979947,0.0411520374764223,-0.0539299503143411,0.0419193007401191,-0.0577877425603219,0.0415807740446326,2.67350112550409e-11,0.0133690489212919,0.00588441796076914,0.011615450783031
"30",1451,0.136372221109923,0.313021880614542,-0.0964802112139296,0.0976074434584007,-0.123841105276369,0.0842179196188226,-0.106321853189002,0.095753209090617,9.27040895673448e-11,0.0585723603574523,0.01612276705922,0.0319426048830241
"31",1501,-0.0656871212122496,0.0330022011621622,-0.0475178447595681,0.0605241391604068,-0.0555208271180163,0.057581759061577,-0.0798587216486339,0.0459519170108251,1.30398280659384e-12,0.0193706133472557,0.00698947035865367,0.0138482023689175
"32",1551,-0.0469258412394993,-0.0140063144062879,-0.0227072487323312,0.0128942584851757,-0.0161874271143461,0.0224918414605781,-0.0244108868391777,0.0158986595924944,1.13744526577071e-11,0.00176417461152576,0.00053753756085603,0.00106317329544995
"33",1601,0.110341775131019,0.232996550508688,-0.0830361861299025,0.0545775523678458,-0.0693641050893348,0.0695925165491644,-0.0616974323784234,0.0872511472261976,2.75074224306442e-12,0.0311033648233463,0.00440361788868277,0.00883161373926493
"34",1651,-0.0339231944190033,0.166038554656552,-0.117495233222144,0.110514109634096,-0.0893915340093372,0.140290740579076,-0.13373691655579,0.107858816772932,2.11111735591625e-07,0.0727097436809033,0.00591517730531195,0.0119322469264675
"35",1701,-0.153416430141078,0.017374908336933,-0.0719371867453447,0.11077850847505,-0.0993477060874284,0.0929622495314106,-0.110889831645181,0.0956928548112046,7.19414572900145e-09,0.0509782023754215,0.0212289446337037,0.0424988669921515
"36",1751,-0.0552321168943308,0.156057533546118,-0.144022760243388,0.0848902341240318,-0.0996276600064903,0.144865691312589,-0.144906454312149,0.112935986238881,4.09940085285921e-09,0.0826665771967806,0.0300720364616124,0.0603912914246197
