"","Iteration","Pass.Stat.Spp","Pvalue.Spp","Pass.Stat.AbSpec","Pvalue.AbSpec","Pass.Stat.Resid","Pvalue.Resid","Pass.Halfwidth.Spp","Ratio.Spp","Pass.Halfwidth.AbSpec","Ratio.AbSpec","Pass.Halfwidth.Resid","Ratio.Resid"
"1",1,1,0.319102329820711,1,0.399954041556725,1,0.679555820350454,0,0.688038330327949,0,0.515725141731619,1,0.0079681584016507
"2",51,1,0.546286700455069,1,0.932676230308541,1,0.860780762624047,0,1.11033097715405,0,1.29796876830808,1,0.00800161385791106
"3",101,1,0.738418889480401,1,0.905532009952718,1,0.900333552206004,0,1.46227614640097,0,0.577845389741437,1,0.00800384278634176
"4",151,1,0.92889735789961,1,0.342067614547355,1,0.796180585238753,0,0.837096063301994,0,0.573064373686276,1,0.00800896413171051
"5",201,1,0.526772202295246,1,0.92533868418618,1,0.823003029510223,0,1.43634115573393,0,0.549893942970513,1,0.00800927575867505
"6",251,1,0.496612073892061,1,0.909639240777296,1,0.784385625837965,0,1.31519309378897,0,0.676701182724892,1,0.00797048226564193
"7",301,1,0.596340812409501,1,0.639486046072158,1,0.728105440838534,0,1.6979308254634,0,0.985959306645498,1,0.00796841748920351
"8",351,1,0.242265392160504,1,0.0994617826050067,1,0.835330169686723,0,0.392673137393023,0,0.403850824544162,1,0.0080050483712014
"9",401,1,0.518775001225109,1,0.80817240237893,1,0.730504589060671,0,1.29467847175059,0,0.787411394206416,1,0.00796057472240814
"10",451,1,0.83495587300768,1,0.78135212799406,1,0.707790404056681,0,1.02403280706852,0,0.587455046138417,1,0.00800839701365811
"11",501,1,0.703562732971453,1,0.563719794743129,1,0.863463636625764,0,1.25481499737766,0,0.627820066817924,1,0.00801129369808382
"12",551,1,0.635862728026716,1,0.340498786064069,1,0.826170502266058,0,1.1969223907278,0,0.5496127021108,1,0.00799855112595861
"13",601,1,0.470101589424807,1,0.997323834710812,1,0.752177054632986,0,1.37317827426299,0,0.596698127186635,1,0.00798493434692693
"14",651,1,0.436096742064195,1,0.897585449199834,1,0.63963090222851,0,1.49358047397938,0,0.741126783284553,1,0.00795181436054358
"15",701,1,0.649179573139487,1,0.558462556554885,1,0.755882298602482,0,1.15278856844282,0,0.567358166723177,1,0.00800824729554557
