"","Iteration","Intercept","scPreClim","scInvClim","InvTime"
"1",1,0.0387234479820412,0.0129654043927098,-0.0335684093637761,0.0288065812252034
"2",51,0.0408789071705041,-0.0384063000200745,-0.0274925457838495,-0.00113868948722318
"3",101,0.0925088975701867,-0.0753965657985371,-0.0695415553713957,-0.0138581313897266
"4",151,0.043358314243119,-0.0592777821576313,-0.072148750468853,-0.00108226531631949
"5",201,0.0433941565155419,-0.030249145234006,-0.0273080571833696,0.00578810762714474
"6",251,0.0164816023541774,-0.0198265947522664,-0.000623587747110569,-0.00330193474072784
"7",301,0.0115075650633413,-0.0590907779103303,-0.0199633001700611,-0.0238041487277303
"8",351,0.0482707397928915,-0.0576767114920491,-0.0890578347853286,-0.0326309099087009
"9",401,0.0223456668279173,0.00345282540159765,-0.0162901429177774,0.00823296684882299
"10",451,0.0170353298889736,-0.0749031467465244,-0.0659818948712842,0.00258630470113607
"11",501,0.0730771153348758,-0.0373890439972497,-0.0545626729892815,0.0187937877169295
"12",551,0.086083240236901,-0.0219138532301538,-0.0385063955680357,0.01794891879473
"13",601,0.0399575911145032,-0.000133426468326383,-0.0310473342527257,0.0364465350916532
"14",651,0.0150572046626247,-0.00930585584493749,-0.0151459651998054,0.000453322300366883
"15",701,0.0439849786821113,-0.0197510596878372,-0.0545209526693815,0.0339591086665575
"16",751,0.0362773266017857,-0.0140658892977997,-0.0241543365528486,0.049745069928783
"17",801,0.0619071913780024,-0.0365176613282995,-0.0705484222759018,0.00480732173909166
"18",851,0.0634239844796433,-0.0664447004294662,-0.0550568487246578,-0.00556684245840155
"19",901,0.0111513699602398,-0.00724323081585004,-0.0105572482307242,0.00194249635724557
"20",951,0.035020367915193,0.00451053555149637,-0.030722026089672,0.034624069680067
"21",1001,0.0204451465152717,-0.0289693086076629,-0.0313526955761744,0.0251746100989262
"22",1051,0.0141834148707592,-0.017720983839887,-0.00609643694485537,-0.00209892931694754
"23",1101,-0.0127686688314199,-0.0155570424514528,-0.0302447010683834,-0.00525426984057321
"24",1151,0.0108496812367183,-0.0145879738391328,-0.00503080997780436,-0.000312736619677637
"25",1201,0.0325023868916597,-0.0409424130884153,-0.0433771374821637,-0.00533788910900813
"26",1251,0.0425725237949829,0.01428452597685,-0.0290181388772445,0.0364720726489941
"27",1301,0.0541675538607225,-0.00301254416912732,-0.024731894100255,0.0339647479763107
"28",1351,0.0339374854111955,0.00235621822624189,-0.0293754015037361,0.0300320391594071
"29",1401,0.0768429227086836,-0.042532488810671,-0.0592586925340876,0.0245470925092501
"30",1451,0.0451922824528051,-0.0492535088141096,-0.0357406607003275,0.00275074565334096
"31",1501,0.0322383357477132,0.000466185610306474,-0.0141309249118322,0.0127713555947543
"32",1551,0.0411045172033939,-0.0489415141336086,-0.0380658121676761,0.00447529230487291
"33",1601,0.0620877513287671,-0.00012773587929996,-0.0399010686717025,0.046833817041208
"34",1651,0.0844197440445375,-0.0565143905522502,-0.0632298110896797,0.0146763580090338
"35",1701,0.048113308927554,-0.000339024483936113,-0.0379082474187472,0.0405557928982573
"36",1751,0.0778690861169967,-0.0467604282691147,-0.0554864426300632,0.0143222089741884
"37",1801,0.0812244128271019,-0.0479969091710716,-0.0557889520219188,0.0144760864682432
"38",1851,0.00504962057470546,-0.0225367611130306,-0.0244322714573614,-0.0174952179466629
"39",1901,0.0716262733928879,0.0101653146619064,-0.0495582246159081,0.0698899981954237
"40",1951,0.00536593398811675,-0.0266055446023292,-0.0343231982781033,0.0186229323686325
"41",2001,0.0443281363713782,-0.04815272510329,-0.0379828872387819,0.0333939578040547
"42",2051,0.0247636926461576,-0.0311113942304451,-0.0256242825740459,0.00753061397649421
"43",2101,0.039761704608455,-0.00714612858652771,-0.0285138746223077,0.0282051834933039
"44",2151,0.0601575895524267,-0.0406355544217733,-0.0561007485798856,0.00724673923565125
"45",2201,0.0399973000845433,-0.0390776735170644,-0.027393918104015,-0.00219071795641415
"46",2251,0.00482521800498977,-0.0333723358677473,-0.0222302454605634,0.0180371926816191
"47",2301,0.0378583345174911,-0.0508350613284409,-0.0377988395740425,0.00151627683645671
"48",2351,0.0499983472844323,-0.0079717525878047,-0.0351823442133477,0.0491523721358322
"49",2401,0.0557026953070663,0.00236825193884333,-0.0302557046904526,0.0383040880857417
"50",2451,0.0212622648971905,-0.022265980948718,-0.0205451283320572,-0.00556641023471645
"51",2501,0.0389811985780473,0.00999558837865228,-0.0252065282668014,0.0293357985185938
"52",2551,0.0241410966131182,-0.00775429550266913,-0.00158693055204566,-0.00718822444240926
"53",2601,0.0188865421019273,-0.0245602602577716,-0.0463037937392925,0.0217059188111799
