"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lSpecies","uSpecies","lAbSpec","uAbSpec","lUnits","uUnits"
"1",1,-0.473784674977651,-0.398907880247862,-0.0283889002748765,0.049706243124092,-0.0309421769948131,0.034114750509616,-0.0372843395161908,0.0366356039085076,7.30489762012078e-11,0.00574741149850629,1.20232424507157e-12,0.00494103177783687,0.00024422882274675,0.000475605345808191
"2",51,-0.482354343650513,-0.37939696668036,-0.0385806726135343,0.0421174460207112,-0.0351522254059091,0.0467659165012719,-0.0537627040175721,0.0380203293607337,4.00133325809132e-11,0.00840684927897809,2.15772355877184e-11,0.00797213219134826,6.57362212247887e-05,0.000129495687266475
"3",101,-0.472883249069127,-0.384640083335398,-0.0351201404337189,0.0413369537272956,-0.0239052011165768,0.0448123208770994,-0.0367442784040577,0.0436172598310804,2.52764869703446e-12,0.006427251609532,2.08499811419508e-10,0.0054928640206404,8.34329795328695e-05,0.000164674733044968
"4",151,-0.476423240121221,-0.355144034940167,-0.0413271877914667,0.0573608105296444,-0.0424841776257381,0.0504746479564346,-0.0508389188762521,0.0551366348008742,8.09406577970039e-12,0.0137097013993743,2.56055569734526e-11,0.00861792287138816,8.59927987714424e-05,0.000167515123742836
"5",201,-0.47087953222217,-0.398354213830316,-0.0317762109843898,0.0310401749156881,-0.0241512509783206,0.0308814182062633,-0.0366979588397953,0.0295787498471327,2.05509747066763e-12,0.0044108441550316,5.22596499486921e-12,0.00348202332553421,5.57367263661416e-05,0.000109776226284426
"6",251,-0.486491335715982,-0.363304359590984,-0.073250310799267,0.0493469782231841,-0.0423659882799257,0.0649960217997432,-0.0816911144938786,0.0478299969108775,8.65002368489307e-11,0.020588499424462,5.3503748432038e-13,0.0129096526009433,0.000226526422145553,0.000441848042976496
"7",301,-0.453590243021608,-0.382949083283165,-0.0376234951545484,0.0341554258702672,-0.0227261009131325,0.0323176301608328,-0.0308732877238072,0.0388507893221686,1.76567107254292e-10,0.00605850550246542,9.0874987286123e-13,0.00377280340280166,0.000192155605688357,0.000374210141184926
"8",351,-0.466877237588051,-0.365606046801986,-0.046967373265943,0.0437705637014005,-0.0375688013155013,0.0475888308283174,-0.0561085500594345,0.0379741109063616,4.13003083748289e-10,0.00932542701178315,7.95833310895931e-10,0.00776282591882736,0.000109731723536633,0.000215278213736073
"9",401,-0.470924366090912,-0.39486196677899,-0.0433956589695299,0.0363050511805341,-0.0245655046510365,0.038797216337116,-0.042798627357115,0.0379193837725325,1.16867227415111e-10,0.00868489927841446,2.32697697259492e-12,0.00465438292821587,0.000138461202819166,0.000270467752136643
"10",451,-0.486214135962655,-0.344309104038985,-0.0551699125644518,0.0597950428782497,-0.0577041152864695,0.055105811348767,-0.0630559286219068,0.0578715745941736,2.71767620201398e-10,0.021590780519728,8.43818559955013e-14,0.0129120900079953,0.000134981360840197,0.000262212110117504
"11",501,-0.490038524043484,-0.367082320713962,-0.0577449417978642,0.0415648820635397,-0.0357683442307462,0.0572527449439804,-0.0605640186513483,0.0429860567091964,5.76118346994672e-11,0.0126048239195318,9.88388800620162e-10,0.00847792949136393,0.00011914763427019,0.000234349515999211
"12",551,-0.477529903269897,-0.385170843554079,-0.0398923536995426,0.0407199656037847,-0.0271180374256801,0.0473806562949903,-0.0548163316198043,0.0344212281343061,2.06012924103178e-16,0.00784682886896877,6.51632912230516e-11,0.00581478183516414,8.7278992467226e-05,0.000169859211308642
"13",601,-0.462801423840574,-0.397936785542697,-0.0410747746191191,0.02312685616198,-0.0200863779464271,0.0354489586916316,-0.0424914043396711,0.0246889406116679,3.10965779632892e-13,0.00455157391275697,3.81002494143254e-13,0.00357538985190103,5.55269132087288e-05,0.00010842921741628
"14",651,-0.448672746457305,-0.387748392357025,-0.034640753234271,0.0226996094788774,-0.0178212799364701,0.0327885466103908,-0.0328902321489295,0.026986737473635,2.00814264570678e-11,0.00471977173466047,4.24409507467213e-12,0.00263976873473807,7.48979258853319e-05,0.000145590849128449
