"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lAbSpec","uAbSpec","lUnits","uUnits"
"1",1,-0.443942190715461,-0.424192889084225,-0.0158890118036652,0.00669904364622198,-0.00672756383573869,0.015447050172952,-0.0129847479111049,0.00826695427531376,8.20208439162346e-12,0.000774871673829952,9.42980432340309e-05,0.00019013976653753
"2",51,-0.425637220061617,-0.418055008922238,-0.00507682150782784,0.00363605502934661,-0.00290482409036485,0.00600881236459827,-0.00625474161643069,0.00275940727806301,1.63546816439464e-12,9.75605656663339e-05,5.49083236710088e-05,0.000111047887138273
"3",101,-0.436771255001076,-0.42008126876317,-0.012674849233008,0.00732351592523628,-0.00681922227522591,0.0120533751905896,-0.0126634051848669,0.00603634415347187,3.87276713792618e-10,0.000574350653708383,6.2663905520786e-05,0.000125657781406521
"4",151,-0.439283317042282,-0.422087624090636,-0.0123464609441726,0.00727923793601803,-0.00620941557281185,0.0142147752922028,-0.0135704830354371,0.00569051895945449,2.38071574902502e-11,0.000542487745873853,9.50906465835278e-05,0.000189814128183258
"5",201,-0.45661172877135,-0.436885109709692,-0.0143555775794084,0.00857252253626939,-0.00918213572003879,0.0132518524915213,-0.0127153321082005,0.00865524115943117,3.15048426479304e-13,0.000743571516452561,0.000129215628341017,0.000256405433992651
"6",251,-0.442233104746265,-0.423686327125324,-0.0125843382193125,0.00872195162810385,-0.00770357713918202,0.0126646147691645,-0.0115128967227065,0.00861450471825265,1.11941868568186e-10,0.000647169287565116,0.000114202626305287,0.000234111255227219
"7",301,-0.43201565661002,-0.418343513738364,-0.010683593689464,0.00536161704803817,-0.0063060185930226,0.00950393420498585,-0.00921878465305781,0.00574854860315099,2.15506132018926e-11,0.000357554419697941,5.5051063258235e-05,0.000111647808044115
"8",351,-0.43374576025235,-0.418422292787,-0.00805545916955452,0.0101449082430918,-0.00778483398607932,0.00928921658123727,-0.0122136161116941,0.00508601240653661,3.48171859167561e-11,0.000429508182892229,0.00012420318264024,0.00025313357645034
"9",401,-0.453042351160548,-0.431079619074808,-0.0163372169336071,0.00845813952037133,-0.00933372632425744,0.0148530675269285,-0.0144813664264802,0.00920124831463909,7.57905159805046e-12,0.000831947558300919,0.000106862265436334,0.000212883979370952
"10",451,-0.442938853950182,-0.423045007526525,-0.0146737341201515,0.00848740844230633,-0.00905339953169459,0.0148385712236632,-0.0131859829707537,0.00980402577260975,4.64085605936446e-11,0.000799108205892102,0.000183871299677165,0.000375683138028047
"11",501,-0.448669078511102,-0.434302641981049,-0.00913742264583561,0.00790192867862061,-0.00701964855943515,0.00900568674478563,-0.0104323210180155,0.00592864502687007,1.33776291922604e-13,0.000392061231963561,8.76783384015058e-05,0.000179761181617265
"12",551,-0.438169020271744,-0.42794110577961,-0.00854722198710078,0.00386543548665941,-0.00410858867689967,0.00807694459217601,-0.00696040383263608,0.00509086021338589,2.15983457105581e-11,0.000206116204587211,5.50832458125015e-05,0.000111351434571662
"13",601,-0.431646908822586,-0.420924392732559,-0.00790045688336249,0.00516936052008532,-0.0033957279229071,0.00925102967084968,-0.00866763191879727,0.00354480513487943,6.61761348588014e-13,0.000215483790225044,7.37971483780554e-05,0.000147817432542836
"14",651,-0.453303127171239,-0.429267955092655,-0.0159688532003202,0.0108246527670417,-0.010853824642254,0.0172365306789288,-0.0161298211678513,0.0110203207793802,7.56013425267904e-11,0.0010394207389546,8.93552810786648e-05,0.000182430240395318
"15",701,-0.430043012602255,-0.418297177362547,-0.00876583145873155,0.00456909199419897,-0.00535182119347155,0.00802245008162572,-0.00711789284832776,0.00550827315601055,2.42497230478072e-11,0.000262596993732986,4.82100480465118e-05,9.60390068682843e-05
"16",751,-0.44072026869253,-0.423689320788981,-0.0128601424512453,0.00705148413544521,-0.00650245854922105,0.0121809847187251,-0.0127092445181916,0.0069014540349599,1.12207954247204e-14,0.000572155553949045,6.50015011479619e-05,0.000130410827947926
"17",801,-0.441775669249182,-0.423880795220612,-0.00762448628665879,0.012991672762837,-0.0095454814581899,0.0121451142185833,-0.0143793887268657,0.0062502541768481,5.29606413479639e-10,0.000605609585346733,0.00012370912072917,0.000246680177179315
"18",851,-0.429761697174399,-0.416389717662241,-0.0099878538530902,0.00501073645136785,-0.00575162751192693,0.00992697385663632,-0.00981944410159485,0.00488179233798292,1.2759500038601e-18,0.000343337259514431,5.32689919590385e-05,0.00010852407776616
"19",901,-0.425706848873233,-0.415683458501007,-0.00791237076191464,0.00400645235640695,-0.00418569185421802,0.00778200210334035,-0.00704821322506177,0.00412343256175518,1.36390607723371e-12,0.000210380719994968,4.13901883818795e-05,8.26927300830908e-05
"20",951,-0.426448638143484,-0.41595748808686,-0.00774965475284262,0.00445807803771459,-0.0034988067636732,0.00884223604225554,-0.00832439179066569,0.00342197596091864,2.02679892975731e-17,0.00019843842354346,5.83651016862059e-05,0.000116427101279052
"21",1001,-0.428877510275925,-0.419137185825093,-0.00541878196236212,0.00589915858199674,-0.00287767042755149,0.00881108728935942,-0.00882065293262713,0.00278332787684121,1.26499091038444e-12,0.000158081567817949,0.000101568084602597,0.00020450515986508
"22",1051,-0.446829686556157,-0.426171102386434,-0.0154385752830422,0.00883210472238716,-0.00781319473753683,0.0150425424071727,-0.0152275333666694,0.00816185782969114,3.89148571596755e-10,0.000865634301166865,9.19175459832852e-05,0.000184366153573012
"23",1101,-0.441536218422698,-0.428512364655035,-0.00642450169834774,0.00820148513594177,-0.00534080828947481,0.00975472253048792,-0.00969377953151707,0.00478722367188311,1.11662528875191e-12,0.000323100785077849,6.73985387537488e-05,0.000134505370423266
"24",1151,-0.436897739054984,-0.426207939708547,-0.0116679830825888,0.000792342936620116,-0.00220762923004258,0.0106002133979928,-0.00597861026471946,0.00694830804422963,1.26571951815369e-12,0.000195640246351051,0.000119217493113392,0.00024121761489363
