"","Iteration","Species","Units"
"1",1,-4.42406395466045e-06,0.00012860696971604
"2",51,4.09935474947668e-06,7.69886280476831e-05
"3",101,-3.23602153269698e-06,8.65409873043186e-05
"4",151,-3.46835444192284e-06,0.000137429915854456
"5",201,-4.62875512397528e-06,0.000174633320471783
"6",251,-4.05735427872215e-06,0.000165134489114545
"7",301,-2.26855207461698e-06,8.26920476125376e-05
"8",351,-2.57900596614964e-06,0.0001728334078776
"9",401,-5.35220179832954e-06,0.000140286661671523
"10",451,4.88632551784843e-05,0.000276154286533701
"11",501,-2.3474303200694e-06,0.000125222036781753
"12",551,-1.30576803562054e-06,8.12041608285682e-05
"13",601,-1.36128257054537e-06,9.96545177421492e-05
"14",651,-6.15218546789664e-06,0.000128351408593068
"15",701,-1.58112034822619e-06,6.53033813986387e-05
"16",751,-3.39490249091872e-06,8.99073073511596e-05
"17",801,-3.99166733548627e-06,0.000165263993233289
"18",851,-2.10024409810421e-06,7.42943051495123e-05
"19",901,-1.28860748674841e-06,5.7160425492778e-05
"20",951,1.20825589581973e-05,8.02173734772686e-05
"21",1001,-1.04496976663353e-06,0.000138114377876955
"22",1051,-5.00980141571193e-06,0.000126895003419255
"23",1101,-2.10396812782569e-06,9.14752663539373e-05
"24",1151,-1.30592499214357e-06,0.000166208135556419
"25",1201,-6.42853783884227e-06,0.000141547513246906
"26",1251,-6.55967101091494e-06,0.000166006224800881
"27",1301,-6.45870364076919e-06,0.000130965654020572
"28",1351,-3.00032219194792e-06,0.000153534733929802
"29",1401,-4.21260879064191e-06,0.000100941237021937
"30",1451,-8.36063003887255e-06,0.000178115866645561
"31",1501,-2.80072469469882e-06,0.000203570811555472
"32",1551,-4.40056620802033e-06,0.000100183700839155
"33",1601,-6.9496104811634e-06,0.000159616402633758
"34",1651,-8.46301212989818e-06,0.000118775067955867
"35",1701,8.59287029314794e-06,5.77635323782084e-05
"36",1751,-2.40350895941192e-06,8.80153778435612e-05
"37",1801,-1.04304400248296e-05,0.000282053199545377
"38",1851,-2.07539869748895e-05,0.000247025234295109
"39",1901,-9.14834362024726e-06,0.000179740975505365
"40",1951,-4.47575841417824e-06,0.000107082206473032
"41",2001,-4.06247059323112e-06,0.000120259750748246
"42",2051,-1.57847961502588e-06,0.000150898352859406
"43",2101,-1.66102384279025e-06,0.000125584063853414
"44",2151,-3.1823843576377e-06,0.000102610845842499
"45",2201,-1.05963899401206e-05,0.000307976569133178
"46",2251,-2.20994815672755e-06,8.48620376488696e-05
"47",2301,-4.15976911097745e-05,0.000364405484665666
"48",2351,-3.45585002108116e-06,0.000210127506233571
"49",2401,-3.43365323785975e-06,0.000109808913928248
"50",2451,-6.46371033400193e-06,0.000201011823881341
"51",2501,-5.67470989505333e-06,0.000152067241697149
"52",2551,-1.30653620029222e-06,0.000100312206891268
"53",2601,-4.36845352862416e-06,0.000145110558645042
"54",2651,-3.29237983862849e-06,0.000170378072894197
"55",2701,-4.65103405396708e-06,0.000168037381999585
"56",2751,-1.15293158489076e-05,0.00029865081236818
"57",2801,-5.47594078097938e-06,0.000179373008691492
"58",2851,-4.89398621315727e-06,0.000115389310518469
"59",2901,-6.63280617870443e-06,0.000178534059214165
"60",2951,1.82573983835327e-05,0.000138700894411369
"61",3001,-3.87103872111464e-06,0.000106672241086569
"62",3051,-7.65613073218553e-06,0.000174452728694554
"63",3101,2.29586515708893e-05,0.000166937022485745
"64",3151,-1.92671993623836e-06,9.21661797151728e-05
"65",3201,-2.12853053808474e-06,0.000117325352019037
"66",3251,-5.57206356967179e-06,0.000142154918873352
"67",3301,-4.45795626523084e-06,0.00010601349685988
"68",3351,-4.1601571063799e-06,0.000113552154218161
"69",3401,-2.5854407820197e-06,0.000225686611826934
"70",3451,-4.24808071341833e-06,0.000104316727820617
"71",3501,-9.70824001037025e-06,0.000162925582509091
"72",3551,-5.83612133964705e-06,0.00015480061543509
"73",3601,2.41946625297392e-05,0.000151749829845691
"74",3651,-8.88151910077589e-07,6.13671478247066e-05
"75",3701,-2.19638452081091e-06,8.61941544761767e-05
"76",3751,-1.99156698410309e-05,0.000279422319388517
"77",3801,-4.05742246435713e-06,0.000227997774213698
"78",3851,-6.27997986187409e-06,0.000244436358606456
"79",3901,-3.3106116570447e-06,9.61058675670272e-05
"80",3951,-4.16470057013898e-06,0.000250654945731741
"81",4001,-5.34073220701838e-06,0.000116729716218845
"82",4051,-3.52056756030723e-06,0.000233438799217025
"83",4101,-2.69355746230168e-06,8.79313177139046e-05
"84",4151,-8.6691806808779e-06,0.000345824306922749
"85",4201,-6.0026587988556e-06,0.000343828992275038
"86",4251,-1.79119416974845e-06,6.46077182998947e-05
"87",4301,-4.18356831991957e-06,0.00013927234163825
"88",4351,-5.33744928475536e-06,0.000104081735133077
"89",4401,-6.5910803351183e-06,0.000120644555792722
"90",4451,-2.93379427582872e-06,0.000114199145479397
"91",4501,-1.0623771484196e-06,0.000128171905027352
"92",4551,-3.22887581823943e-06,9.29968413238557e-05
"93",4601,-3.38035545478624e-06,9.0907879203663e-05
"94",4651,-2.69186939913246e-06,9.1875273965483e-05
"95",4701,-4.15554483122319e-06,0.000117232738406107
"96",4751,-2.30691743871761e-06,0.000152770951298065
"97",4801,-3.70306652252612e-06,0.000123164738950031
"98",4851,1.99123884423359e-05,0.000148337862801901
"99",4901,-3.56996704679592e-06,9.9291314356093e-05
"100",4951,-6.55826306754594e-06,0.000147546012524718
