"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp"
"1",1,0.0001415152208174,9.42980432340309e-05,0.00019013976653753,1800
"2",51,8.22743024525604e-05,5.49083236710088e-05,0.000111047887138273,1952.62909418257
"3",101,9.21484317222698e-05,6.2663905520786e-05,0.000125657781406521,1800.00000000001
"4",151,0.000138322556934586,9.50906465835278e-05,0.000189814128183258,1945.58476544359
"5",201,0.000185885740027852,0.000129215628341017,0.000256405433992651,1935.87485908173
"6",251,0.000175552817383785,0.000114202626305287,0.000234111255227219,1957.73090439929
"7",301,8.28641436200505e-05,5.5051063258235e-05,0.000111647808044115,1933.17551627697
"8",351,0.000188293239685618,0.00012420318264024,0.00025313357645034,1948.50505660778
"9",401,0.000153998068449086,0.000106862265436334,0.000212883979370952,1800
"10",451,0.000277357041048304,0.000183871299677165,0.000375683138028047,1945.82289112808
"11",501,0.000134452308892346,8.76783384015058e-05,0.000179761181617265,1955.11180289594
"12",551,8.19352540030133e-05,5.50832458125015e-05,0.000111351434571662,1944.95886715197
"13",601,0.000108248622028119,7.37971483780554e-05,0.000147817432542836,1940.95049032232
"14",651,0.000134755801522849,8.93552810786648e-05,0.000182430240395318,1800
"15",701,6.93213066080529e-05,4.82100480465118e-05,9.60390068682843e-05,1942.24383942725
"16",751,9.60321815674727e-05,6.50015011479619e-05,0.000130410827947926,1800
"17",801,0.000178085038868662,0.00012370912072917,0.000246680177179315,1943.96971623717
"18",851,8.08039934856792e-05,5.32689919590385e-05,0.00010852407776616,1939.86240885254
"19",901,6.06133537818317e-05,4.13901883818795e-05,8.26927300830908e-05,1949.71862630981
"20",951,8.45008136714118e-05,5.83651016862059e-05,0.000116427101279052,1943.60775006999
"21",1001,0.000151768510977983,0.000101568084602597,0.00020450515986508,1942.32233635808
"22",1051,0.000135188141430297,9.19175459832852e-05,0.000184366153573012,1800
"23",1101,9.72042845860444e-05,6.73985387537488e-05,0.000134505370423266,1953.04811146942
