"","Iteration","Intercept","Preclim","InvClim","InvTime"
"1",1,0.0649665833589692,0.00190119532315514,-0.0455020484938986,-0.0125670716635149
"2",51,-0.00629342075357364,0.00759314384173315,-0.00458120517789151,-0.000255531060841641
"3",101,0.0796593226919171,-0.00264307284392729,0.0333204637604219,0.00522752918612479
"4",151,0.140980716238009,0.00122495950677326,-0.00516965063493169,0.0158575448980831
"5",201,0.146127630650971,-0.00504368274688338,0.0053292447968134,0.00635635565036319
"6",251,0.167622539741103,0.00965868721045071,0.00430797695678109,0.00895226611205135
"7",301,0.0781746598368125,-0.0154093564770044,-0.00120711559355824,0.0308003389313494
"8",351,0.228361687232601,0.005633546223899,-0.00555081267829793,0.0137388978835653
"9",401,0.335492261631112,0.000895052715054856,-0.0343460996192819,-0.00414784293099446
"10",451,0.117708421508453,-0.005212871373665,-0.0248996557684427,0.0146520727830026
"11",501,0.200451142881121,-0.000130950263456109,0.00134618342977255,0.00656583383324216
"12",551,0.442676159320482,-0.00141682779109775,0.00159648929396794,0.0145390680759514
"13",601,0.20343154802831,-0.03962317170632,-0.015360003104,0.0614968842012731
"14",651,0.0818380682150845,0.0168016282854957,0.00593958747400647,-0.00245802429643471
"15",701,0.238922493207446,0.0100805230807111,0.0252200019675368,-0.0268166055127401
"16",751,0.222660015395467,-0.00142055698328569,-0.00435595858245641,-0.00496327560822607
"17",801,0.270703324601496,-0.00194630556403563,0.0253470022545526,-0.00508736394244735
"18",851,-0.0582075548956293,0.0251595135466118,0.000767416124257903,-0.0417620509479075
"19",901,0.0591330849847118,0.00997495696913919,-0.00200988426505688,0.00244867586006059
"20",951,-0.0390171973938429,0.0102182235365884,-0.0488518070504895,-0.0147797217496581
"21",1001,-0.117923605277404,-0.00893632317922588,0.00927563090876049,0.0138918495977198
"22",1051,0.137169346292597,-0.0442125377996812,0.0480311918269085,-0.054946290297295
"23",1101,0.241438817537131,-0.00684087931867516,0.0163899723360257,-0.032566526326316
"24",1151,-0.0489949415112578,-0.00522540150784234,-0.00270682631138319,0.021569168438738
"25",1201,-0.143285933433993,0.00917850696270461,-0.00104984420547716,-0.00912398243338464
"26",1251,0.109072189390865,0.0134975398220343,-0.000973668644856041,-0.00730694627628647
"27",1301,0.0273501068305069,-0.0021262996848046,-0.000705859387317709,-0.00527070847278965
"28",1351,0.18751352876489,0.0101998413603916,-0.0165567225121008,0.00901131936195698
"29",1401,0.0298680891939238,0.00761337450503108,-0.0347590611545727,0.00612476316851618
