"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lAbSpec","uAbSpec","lUnits","uUnits"
"1",1,0.01965056276822,0.111469922965625,-0.0518638208486664,0.0433457066101255,-0.0897477517719381,0.0117577383352909,-0.0584588234050898,0.0446312065178063,3.77795146422515e-11,0.0132794928993216,0.00620307575111604,0.0126063798667859
"2",51,-0.00403162540169433,0.00121826736722142,-0.00292968971189111,0.00273868162184954,-0.00244958656548988,0.00328160111530451,-0.00268462486565113,0.00278888890170492,2.66126375836381e-11,3.78848536207117e-05,2.6383913733358e-05,5.27987273126575e-05
"3",101,0.0333629626329639,0.145974060727895,-0.0722347241535317,0.0463521009587566,-0.0401626662933268,0.0852177339984337,-0.0541595588656492,0.0647502455540234,2.55528129512512e-11,0.0188311855414179,0.0128894729596941,0.0257853905058583
"4",151,0.107797065990781,0.175349180935882,-0.0280687371559907,0.0406895435553452,-0.0383920464955736,0.0360278354201,-0.0220260449859779,0.0554232669528574,2.26628122969294e-10,0.00766584734141443,0.00229168179548563,0.00467852159479086
"5",201,0.134562543651555,0.162797602155479,-0.0224292195853195,0.00745741697028279,-0.0133148071938649,0.0170357429124124,-0.0093620670522796,0.021241774504233,1.93958520777039e-11,0.00104194609911852,0.000664759120560102,0.00132803184918527
"6",251,0.0834601358474174,0.254676218348322,-0.0677458846112131,0.110218716370582,-0.083668004735955,0.105535483231506,-0.0890483332623262,0.106905604174244,3.18461253368834e-09,0.0474607614969369,0.0193107079412375,0.0386326841062206
"7",301,0.0470799310423899,0.11616997346573,-0.0520878468632873,0.0218317143735476,-0.0473455814280896,0.0301979129753818,-0.0122824715799652,0.062221368891187,2.06439403410153e-10,0.00705334685249739,0.00462016834629246,0.00918972200240629
"8",351,0.2080140327962,0.255185279049329,-0.017846182003268,0.0321502456281451,-0.0309173358255066,0.0211908243363723,-0.0177598313721319,0.0322165274701547,1.46123202441062e-10,0.00308990931933981,0.00227116329363399,0.00449175161952021
"9",401,0.234498534235172,0.423571269289823,-0.0843470015606727,0.105773123723338,-0.139978562903707,0.0520530279463856,-0.0887281670875382,0.108028979884693,8.25289534998735e-11,0.0524978913309441,0.0143782904705557,0.0292549258380174
"10",451,0.0424115445712232,0.218366144297761,-0.108154153866053,0.0756124657636974,-0.109745517878764,0.0699085027154069,-0.105184593994636,0.080581280781189,1.05866915061249e-09,0.0476521321598662,0.0129394382015708,0.0264731159744167
"11",501,0.186265940079466,0.221788077338715,-0.0208280078804819,0.0165186964695749,-0.0168745068949647,0.0202304598060437,-0.0145343297626823,0.022861357050715,1.94589579048385e-14,0.00205535679113517,0.000388597663491914,0.000790959731140086
"12",551,0.40942962479312,0.479664529921138,-0.0315550344894291,0.0384933954337612,-0.0383664116088767,0.0311368764232611,-0.0236122131209413,0.0483221250033239,1.48511094541803e-09,0.00702406632250301,0.00214355306202066,0.00432061278902026
"13",601,0.0401347981387516,0.384183874819428,-0.221368623344461,0.138850720022333,-0.170931286785162,0.183945488664904,-0.124909885998932,0.245752098606317,1.39781569641051e-09,0.198272988453295,0.0229706985073285,0.0468089736937944
"14",651,0.0564963187207468,0.100178701904952,-0.0067122996551916,0.0402644198475173,-0.0180556721534231,0.0315005050651962,-0.0259564158186549,0.0232432146003703,1.55446983595046e-10,0.00284838197236123,0.00140239387074533,0.00278785218280151
"15",701,0.192156045464799,0.276824724453036,-0.0307586473536503,0.0582384178123903,-0.0287061422422994,0.0657036166958278,-0.0682361357321497,0.0234957818465773,3.20812144299579e-10,0.0115628951781407,0.00402161476365249,0.00815185143045305
"16",751,0.211490930596483,0.244373348083172,-0.0189449362515006,0.0157270332856569,-0.017532809972181,0.0182791402912699,-0.0194164250860922,0.0167659171565901,7.86265475477779e-11,0.00160490162726525,0.000804706228178878,0.00163899541608412
"17",801,0.225257499027066,0.318372525958694,-0.0620566564903129,0.0390353064601641,-0.0409673434041906,0.0607316257664934,-0.0572736623798846,0.0478077373754786,1.09663708920145e-10,0.014356440146975,0.00691638690361964,0.0137990711288756
"18",851,-0.126797716431611,-0.0160745500907069,-0.0395881112235656,0.0715622496500146,-0.0417186852864688,0.0728201350575546,-0.0951894281170098,0.0243825186144022,1.08752870212289e-09,0.0182785337174387,0.00874990648792592,0.0178014998450841
"19",901,0.0387894431223685,0.0883363553875824,-0.0127064721964416,0.0393545744009316,-0.0276914991627564,0.0246310587535845,-0.0282157932524569,0.0222808265680214,4.23033304440276e-10,0.00348971824206381,0.00240223360081875,0.00476768303063092
"20",951,-0.15295305545169,0.100652823035489,-0.0967699219881979,0.14563024769086,-0.168330376327503,0.0625852314115036,-0.148893421865068,0.107921618437103,1.68101622344093e-08,0.0861080825416867,0.0137818437410069,0.0279609020037613
"21",1001,-0.209524612524547,-0.0297417499823496,-0.123292736490839,0.0744651515342412,-0.084040760739299,0.0965601425887144,-0.0747794812632492,0.11462549045973,1.12455939397508e-08,0.0542569370623879,0.0140343241500075,0.0286874519525951
"22",1051,-0.0275967891357141,0.259429419849766,-0.215919378766557,0.0793980156304315,-0.112889628500852,0.189435707827215,-0.208098801595042,0.0978287521720631,3.01943574776232e-08,0.120993680356936,0.062354676601518,0.124975946028152
"23",1101,0.183809822535522,0.316364628379233,-0.0609751101583242,0.0866666094480024,-0.0600255213212222,0.0827752760378644,-0.10147883870377,0.0472061788314022,4.54385864066338e-11,0.0322129916128115,0.00806327601880132,0.0163854679973512
"24",1151,-0.105202526494395,0.00418455302133225,-0.0582716475182679,0.0578598704450997,-0.0483426959654025,0.0723060404452553,-0.0446862867465825,0.0718870780256111,7.58018625794224e-11,0.0187085143214544,0.00856815509107295,0.0173575252935833
"25",1201,-0.177432439202676,-0.0967148494673893,-0.0315258279370028,0.0544465262064477,-0.0412194936652668,0.0474297909240704,-0.0604601405430003,0.0277511841704836,1.56198472312348e-10,0.00924511842191361,0.00590940982559927,0.0118690342385118
"26",1251,0.0479310377850197,0.163006924150977,-0.0584899777895771,0.0673117659171112,-0.061996784133953,0.0622800207929686,-0.0755614635709208,0.052382896799827,4.36962373122505e-10,0.0193643360781889,0.00947009055654325,0.0190033802608098
"27",1301,-0.0103019809757825,0.0558419916778803,-0.0451464913930977,0.0257449868367985,-0.0344961413720739,0.0343127909436589,-0.0390305294749851,0.0315219914918998,2.45191146675348e-10,0.00720487032481216,0.00281648997998573,0.00567484582219306
"28",1351,0.151501030675718,0.223464391179732,-0.0283277984417509,0.0448795738557237,-0.0520819691228098,0.026146956224693,-0.0284874640565249,0.0474027425516397,4.15385488218631e-12,0.00726721511921756,0.00395754786028785,0.0078977753745562
"29",1401,-0.041074991968344,0.0887842612282839,-0.0583299499703571,0.0844937961228425,-0.0999766561703836,0.0426147040343494,-0.06983304413734,0.0742680557741551,4.57317859989646e-09,0.0312286814589503,0.00710171088782026,0.0142880911353097
"30",1451,0.120647760151769,0.388716812252824,-0.132362622287474,0.146840549681656,-0.162138209947443,0.125906142799067,-0.123890747112455,0.152068521460023,2.96219607746408e-08,0.137862393938986,0.0131518852505335,0.0271045560992804
"31",1501,-0.0886590018344577,0.181016918926616,-0.0990350256106467,0.191621475903958,-0.196340451424476,0.0842622507771011,-0.171192551046261,0.115191022734507,4.41992591295423e-09,0.13059317828993,0.0214804203537844,0.0431920958549429
"32",1551,0.00817631499376148,0.109149167852593,-0.0304909817641601,0.0700889328727499,-0.0643203618819825,0.0437156772677554,-0.0545774449165037,0.0480291803578439,1.05415359794992e-10,0.013642576679428,0.00730181321053202,0.0146384510621624
"33",1601,0.229313149937298,0.3653831158299,-0.0490589967230335,0.0919219996503671,-0.074003942843774,0.0664198273152579,-0.0858739948380389,0.0592305884529196,2.43485980118904e-08,0.0368073882880477,0.00136893523110636,0.00277277213648005
"34",1651,0.109688715754601,0.159678463125601,-0.01767352879952,0.035820905924993,-0.0321445468589445,0.0191346606588922,-0.0247800582565105,0.0281711749266833,5.36192810705448e-12,0.00476918924552342,0.000455712093404072,0.000933454711069087
"35",1701,0.130975929394481,0.15360558606335,-0.0122474544041324,0.0119907200860325,-0.0108621600884362,0.0133269888319774,-0.00874391131219454,0.0156806544109713,4.40528215239966e-13,0.000880817431405355,0.000184906639316298,0.000377469196879617
"36",1751,-0.0236739776519244,0.0822897794569144,-0.0700591835848172,0.0401585658692056,-0.0371221207897179,0.0859522498358274,-0.0307731074572075,0.0896111624606419,2.68247110538957e-09,0.0193310760446038,0.00721724072078526,0.0149706857673802
"37",1801,0.0542245112010278,0.137023701579892,-0.0457323871814879,0.0390203917304461,-0.0598810080264229,0.0263545296766097,-0.0416118513130641,0.0440722510393243,7.81322991582526e-14,0.0105957068096635,0.00561127662832102,0.0112306196396225
"38",1851,-0.0374983073270414,0.120223283753148,-0.063134358242678,0.103336630671947,-0.100477960833814,0.0724747609638143,-0.0965218642377295,0.0755742797191488,2.76171224527752e-09,0.0389053169874882,0.0161950357330096,0.0329601075618193
"39",1901,-0.0854654099584877,-0.0312280250509502,-0.0237312527569884,0.0317095610071192,-0.0249024476579507,0.031870050530415,-0.0220845404037391,0.0364228460384766,4.92665482444736e-09,0.00462044112578233,0.00145695820427592,0.00291666155717926
"40",1951,0.101678605627967,0.206605624807707,-0.047219563733961,0.0611890790860343,-0.087607757488513,0.0204443625698332,-0.0364906533286558,0.072372525566152,1.48609729237771e-09,0.0158396871800333,0.00936231787927024,0.0188674475751275
"41",2001,0.126177707308671,0.313361086940859,-0.0924292379399958,0.106178549631295,-0.142156015717774,0.0567088325333316,-0.105257064045873,0.0876765280845575,8.98793115993899e-08,0.0618639512021972,0.00931375509862146,0.018997250774954
"42",2051,-0.0775029987562448,-0.0712113181361929,-0.0038488227291964,0.00276649695297237,-0.0023289079326787,0.0044047832780052,-0.0023760845506331,0.00415747723309323,3.24574847324043e-12,5.38591355092542e-05,3.942836556492e-05,7.83772429794581e-05
"43",2101,-0.135308099794202,0.0890529043972492,-0.118865798896877,0.133166274463292,-0.0921219175943406,0.138393609253399,-0.137480311532272,0.107124809195739,1.02064137099723e-09,0.0960234973977043,0.0186820891052658,0.0386451435593045
"44",2151,0.163285063565127,0.215536492192768,-0.0209417774531175,0.030361008568434,-0.0300453205800295,0.0221944330733095,-0.0214771762111923,0.0322096596210031,1.36681984202785e-09,0.00396457144462958,0.00115159034057762,0.00234671106092379
"45",2201,-0.362247464523534,-0.0894793352490524,-0.190967119342531,0.107266938721295,-0.133919188345317,0.177474963329587,-0.12965953758976,0.176488209865056,1.62711677707535e-07,0.11471356580316,0.0593551643929298,0.119213688387381
"46",2251,-0.125936162905418,-0.0285475393175147,-0.0618187309009954,0.0420666890859138,-0.0491905188100645,0.052063157201701,-0.0567441763851093,0.05111004381979,5.29134230811487e-10,0.0129501043107456,0.00773115399233294,0.0155236271446132
"47",2301,0.191540209809318,0.264559368559276,-0.0277745217608754,0.0502409592754702,-0.0385896680527367,0.0434746776445536,-0.0495721293773386,0.0349451099173166,8.32211384128494e-10,0.010941080625876,0.00281565681332739,0.00565126073800367
"48",2351,-0.594673294292079,-0.369732975730585,-0.0847692719835322,0.147665660639177,-0.139103318797424,0.110054937431414,-0.0850023310267716,0.161633538529259,4.44526530269635e-11,0.0870589843376516,0.0324950410153547,0.064595410594186
"49",2401,0.0784535237035016,0.0862529927981086,-0.00373644408682594,0.0042329121970397,-0.00554758802172728,0.00268559381947853,-0.0028353875677567,0.00573750960757025,4.05678771055492e-12,9.72973170758346e-05,3.79397527370966e-05,7.63571996912552e-05
"50",2451,0.107324535521911,0.147723794651029,-0.0194591303006746,0.0242781853448832,-0.028296368818701,0.0160842739605869,-0.0200907012331299,0.0254101409263967,7.3637237530259e-12,0.00260857839926209,0.00096411124560415,0.00194609644038581
"51",2501,-0.0678669357439503,0.152284593787044,-0.130439338099677,0.0955015804647701,-0.0915777982881991,0.140915583542665,-0.154529934112361,0.0809838219183803,7.69098320661176e-09,0.0703961363471127,0.029095384095782,0.0585192666094968
"52",2551,0.130918465991272,0.339350812391785,-0.122702784941794,0.0867758370441152,-0.0875874426710652,0.130792673007818,-0.0997836590686347,0.129423226186191,1.45611270312241e-08,0.0685784702340208,0.0229833610036836,0.0459894754061952
"53",2601,-0.0166168493306031,0.141582929718425,-0.0770222657301929,0.0959242284297943,-0.0937555436685216,0.0735430232598446,-0.102588280482451,0.0706581325503066,9.47076495087047e-11,0.049539855137062,0.00735225116450408,0.0147307607875232
"54",2651,-0.177306566751213,-0.00763063423801214,-0.0604835283302236,0.116704697626119,-0.116814840261213,0.070361159312597,-0.0404201629426097,0.14347559818907,2.43057252777055e-10,0.0433409231852186,0.0268267792886847,0.0539646893321856
"55",2701,0.115916207018017,0.201917202830373,-0.0545253027739818,0.0357929449019139,-0.0434364589164034,0.0500083686129074,-0.0503387966018636,0.0426972146087792,4.11135924747654e-11,0.0118857538516031,0.00533399633588653,0.0106435658704532
"56",2751,-0.132782226898598,0.0701746712438762,-0.108681984565919,0.117594529085181,-0.111245535335911,0.114643112829071,-0.120463143117377,0.106940020108595,1.42430937037186e-10,0.072178451778383,0.018786648606471,0.0378827253343188
"57",2801,0.250789810175775,0.326728940737667,-0.0367355118555679,0.0428740971547086,-0.0269762450152484,0.0579328025633004,-0.0296562999428716,0.0549728070036508,2.27860736144076e-11,0.00852842642089334,0.00497466512285743,0.0100748401437413
"58",2851,-0.230538231728133,0.0314585041778628,-0.137939085693233,0.137160990241682,-0.0768161682717619,0.191934637463419,-0.158796278150476,0.125464549157186,1.20511240434225e-08,0.102242658142553,0.0387892551984016,0.0771050163845062
"59",2901,-0.337899069752893,-0.0564228505390929,-0.135956215512124,0.172113885142608,-0.160870822412107,0.147148907592054,-0.192724694934441,0.123307441310317,2.47029973797134e-09,0.143572423738541,0.0391650030899588,0.0797503220138713
"60",2951,-0.0778445923028812,0.149856499221642,-0.0815734909238017,0.16831594883115,-0.154446707376337,0.0970698476303369,-0.128524356670823,0.120910538724274,8.35825960263565e-09,0.0853959959141324,0.0317956392821505,0.0635931440658133
"61",3001,0.112410468176677,0.209963796776719,-0.079418761015404,0.0304810815941892,-0.0481522527297784,0.060404100229789,-0.0490673551030341,0.0603434482763987,2.61631846647258e-10,0.015712851278469,0.00571815588344902,0.0114404270323799
"62",3051,0.249924490504782,0.455385204862978,-0.137599006538949,0.0902222334698308,-0.130667676358826,0.0946585432538996,-0.114781314550783,0.131745705206413,3.46804343991864e-08,0.0894988957743139,0.0191283326252919,0.038464707956839
"63",3101,0.291488231072435,0.440410582406912,-0.0827116122782172,0.0754366639448563,-0.0815107107482618,0.0772227897250559,-0.086740880535217,0.0778163956711069,7.74302809203797e-11,0.0393966670331483,0.00472992795973665,0.0094866108851789
"64",3151,0.00149001382669667,0.0249100165674463,-0.0124022035483904,0.0137389697993058,-0.0131039322805009,0.0117552358278772,-0.0134294820309151,0.0123696496011689,7.72889825848675e-11,0.00110019828958766,0.000138240741611233,0.000286168416026218
"65",3201,0.154685127694393,0.160295061214129,-0.00335450359852985,0.00245783664286137,-0.00317141090636142,0.00267126580001786,-0.00267858599545434,0.00304860979667865,1.4161288022239e-12,4.14192501590806e-05,2.79711927329148e-05,5.57740969286485e-05
"66",3251,0.101770041321288,0.197171177729615,-0.0360202287702123,0.0641790146619314,-0.0587428110084147,0.0406358374166302,-0.0530909891167539,0.0454147688869853,3.35455424436993e-09,0.0154966812707678,0.00283569880809714,0.00581030089500468
"67",3301,0.167202077558613,0.30170460661202,-0.108331943258236,0.0462341735346854,-0.086995595600456,0.0674387382023269,-0.0620867837569676,0.0914619894901989,3.37428441001551e-09,0.028340279336816,0.0139373321666243,0.0282319325093051
"68",3351,0.24303126335144,0.293933067616308,-0.0301511704019504,0.0239239442307735,-0.0209383008914301,0.0352293277828721,-0.0241555719221651,0.0321869301842526,5.71575570556141e-11,0.00445373407422342,0.00150655034471924,0.00307107712091219
"69",3401,-0.0436092406453099,0.107478066300246,-0.061554722735309,0.0917681109713158,-0.0860111920337658,0.0760341334680561,-0.0597024142189184,0.10112854516774,3.60593769729835e-09,0.0371643041428688,0.00757126681750043,0.0156295262355918
"70",3451,-0.241032064455794,-0.160256446688436,-0.0160963942435046,0.0702071209925634,-0.061034856873448,0.0293838662910275,-0.0424609767651418,0.0467566877487116,7.72938477957231e-11,0.00958248182454082,0.00554897104651471,0.0110771832484404
"71",3501,0.0925368525495287,0.126227049709996,-0.0133761744909862,0.0219963878953422,-0.023924095723487,0.0119621566554997,-0.0110199892951641,0.0248152351123281,4.63285619204358e-11,0.00178105988380572,0.00053709462288737,0.00107962568454305
"72",3551,-0.00569693774741609,0.165681713478989,-0.1070063852967,0.0732750635434058,-0.0863171939672611,0.101480324345175,-0.101486152580037,0.0853738684672862,1.76027778378663e-07,0.0555140323753202,0.00652311151033031,0.0131795687546533
"73",3601,0.130446714392747,0.195728752150899,-0.0351923900307156,0.0328543842042563,-0.021060168313852,0.0473706807824783,-0.0319812251473195,0.0349467146515963,4.67916505323457e-09,0.00618737767335626,0.00382900602136175,0.00763517527466133
"74",3651,-0.0542363984700387,0.0605798459291691,-0.0890071901740157,0.0317571220220998,-0.0374364571180195,0.076827432931168,-0.0590320683331811,0.0552859646559227,8.03461540573755e-11,0.0194876150160715,0.00704205186800045,0.0144493173955678
"75",3701,0.120914358500158,0.20741374868885,-0.0482602515548933,0.0450673197410651,-0.0381943484244402,0.0580568126151775,-0.0389899214496836,0.0569794173097762,1.5448896984287e-09,0.0111334272687179,0.00639046051141501,0.0128224195752355
"76",3751,0.0153109010716435,0.0798773955611978,-0.0319915799227601,0.0363371980274678,-0.0337529943099071,0.0351706181972986,-0.0418255151016638,0.0268901753952377,4.3517253507416e-11,0.00638154618795705,0.00299625643163905,0.00604927116572196
"77",3801,0.0307539029599866,0.248806969480938,-0.116040711436654,0.115763450434315,-0.104901112281368,0.124496983424251,-0.123327973218693,0.120000606308167,2.66790049634488e-11,0.0753985944174719,0.0228334648009366,0.0462380700032738
"78",3851,0.196810206689406,0.209606372296548,-0.00523230033286382,0.00805988215142861,-0.00616802045260556,0.00775281609094236,-0.00627376980628469,0.00766456851852126,4.90238850734966e-11,0.000216756179799324,0.000147088183028575,0.000293372464190158
