"","Phylogeny","Species","Residuals","Intercept","InvClim","PreClim","InvTime"
"1",36.2732896988617,204.861901428434,2000,843.098758419692,4783.70564316838,1658.5782881839,4808.87046778189
"2",63.0419981160796,91.9911224597693,2000,1036.48784347954,3596.11722681172,2054.11668340725,3883.70274246678
"3",27.973430486504,355.005621709028,2000,772.46874643201,3001.44650553508,1394.19581423618,5215.93004339748
"4",48.1427072490336,207.739155913605,2000,890.07457824553,3241.91778238932,1708.45265329437,4496.89727521556
"5",229.431742894569,69.9133233619833,2000,1783.95705397072,2597.70834522467,2347.26857721187,2109.45363339796
"6",41.671163449052,208.275891722491,2000,1149.49697683609,4366.19315768966,1620.1834810144,4251.9402827468
"7",44.0701407442059,265.145823102235,2000,1178.74199379352,3966.11771545041,1754.49500100122,4381.21355012794
"8",45.9252700255595,247.659982496872,2000,1104.66133385012,4330.85902502125,1764.21686333898,4169.84889495864
"9",40.2367332919931,270.696434699549,2000,1251.91087953477,4848.69810130448,1456.76888887563,4203.02937072911
"10",91.0744867582393,413.11352210586,2000,2197.48046518157,3299.0029200138,1848.21120110567,3174.34905194154
"11",52.8040543898789,78.4773417969858,2000,894.510266398648,4137.6790786391,1954.50755284626,7426.59033857343
"12",68.3846103545028,161.36816641017,2000,984.075897787341,3888.69284201292,1847.61526802457,5202.18567306684
"13",29.650042334316,333.375421031802,2000,891.038318400025,2919.62987350131,1358.18309367704,3239.67840055664
"14",24.7100615145804,300.982520770008,2000,613.949043468934,3019.0235104915,1319.40751446925,5337.61657316811
"15",47.8819826270615,231.380936664175,2000,1209.01110521254,3730.5921612174,1830.07607106822,4631.27686618187
"16",46.68354644739,236.519162424612,2000,1307.74679520393,5069.07347658805,1755.80177127602,4055.38765157724
"17",62.8365321013226,165.245504817196,2000,924.409682301372,4085.67240983801,1974.97672017783,4927.93143285623
"18",73.2104018895322,158.230293825749,2000,1002.76798754125,3825.22536117093,1866.35206079161,4379.41775491132
"19",51.0887026379337,162.138981241905,2000,870.738163771516,3662.53945031468,1659.38494022767,5221.05388850205
"20",90.9614789699157,92.5642859789468,2000,1119.98257014464,4561.27539042642,2069.65949734821,6141.18368609766
"21",27.1864830069983,168.353719026374,2000,673.548787264048,3448.3310635061,1431.89882675432,5644.5339863392
"22",52.1001032014772,62.5381134832076,2000,876.752494204743,4794.8694040551,2041.18563715677,6587.42412683802
"23",35.9295764514792,158.436557673631,2000,905.158794107744,3246.33915733918,1800.21200170397,6256.3817520571
"24",94.3392364054293,666.815965832553,2000,2449.78848739,3416.98895131728,2134.31827134834,3031.76004856943
"25",130.853481411933,399.464335836211,2000,2529.97970553747,2729.57651936844,2000,2622.63013119601
"26",46.1296383807618,179.762622293292,2000,1425.37108892805,3186.25802604979,1784.00319391405,5093.30754496744
