"","Species","Residuals","Intercept","InvClim","PreClim","InvTime"
"1",207.411296981489,1865.69068286358,2288.84322830437,3366.62281187499,1292.00798353419,2087.2441712481
"2",211.27518203381,1866.83067097663,1434.57991354163,2051.35622280898,1713.50783220903,1821.66642149575
"3",242.031461945716,1866.90104170064,2000,2536.06949365451,2183.36881871393,2000
"4",266.554013668512,1867.26462559413,2000,2047.54857974515,2134.25171159632,1871.52016601001
"5",249.623297055518,1867.03417576145,1840.48735777088,2000,2171.04062962947,1811.2207044544
"6",225.455292121064,1865.32553259195,2692.4215732187,3107.96018205582,1425.67614717452,2166.58163489822
"7",226.326960945664,1865.43355418918,2682.67131683489,3072.78027392021,1441.57822873485,2170.87813197701
"8",253.898429649295,1866.21607252729,2061.76582521608,2951.58410664325,1541.66975234549,2081.36931989944
"9",261.618091759031,1865.81109823759,2537.01228493587,2908.50614200357,1523.4651027619,2144.00558604144
"10",213.832359440433,1865.2855027198,2000,2524.34150536188,2169.45696830091,1822.81699231038
"11",160.552322791867,1864.61263858563,2000,2315.1542096549,2163.88477601735,1940.28609255207
"12",253.08506180684,1866.4454843346,2000,2187.46765011891,2191.14149426772,1811.9863006612
"13",314.126739482079,1867.0410653029,1621.8576819667,2000,2178.16851012712,1825.66584609011
"14",250.679625739165,1866.78389710646,2000,2396.55582738068,1710.90570725938,1863.47855293875
"15",222.482302449398,1865.81360765906,2656.96695818867,3081.67444312457,1438.77212673198,2171.01470487873
"16",260.936358040755,1865.65653925763,2052.39280007312,3168.290851392,1439.11354136631,2048.91212921522
"17",273.917871214978,1866.45431867718,2000,2229.07773855877,2075.36966016858,1815.97582881731
"18",271.432302992138,1866.73216579515,2000,2036.52562335921,2195.0904538178,1828.63528610839
"19",267.116330201599,1866.78502904488,2000,2109.41489850487,2187.1636894266,1845.18403042881
"20",256.802546548132,1865.98108879171,2000,2524.79088957347,2133.62775308728,1840.20117862744
"21",260.580346973131,1865.81897627189,2079.72201834341,2815.02780426454,1636.15203832899,1867.29195303588
"22",204.43214591599,1866.08687878885,2000,2600.01892986235,2230.91860593528,1859.90350539721
"23",217.403138594938,1864.64593373295,2378.91646297515,3258.9437183705,1325.84270717874,2103.78089709287
"24",259.722264562228,1865.87913092351,2000,2496.94423062484,2138.79372106684,1834.93940695716
"25",255.60305935906,1866.46600274565,2000,2458.08499423317,2215.04247163627,1856.99284538812
"26",229.613817870611,1865.05541161733,2749.71048664223,3084.62170962901,1443.27583664366,2179.98044616562
"27",257.848633233729,1866.95554133113,2000,1983.58909673646,2141.58095312125,1843.65729786572
"28",250.741435280351,1866.20479839523,2279.27507442469,2530.93610938403,1711.15814462213,1846.96579816636
"29",206.333359299783,1866.73529335236,1851.65122741593,2000,2205.50963930104,1781.51053906493
"30",266.85177777487,1866.64269036952,2000,2202.10440332554,2211.02836204973,1826.01581247484
"31",228.839501355902,1866.52219388172,2000,2147.21946116118,2139.31462429486,1835.51757013851
"32",332.696620722838,1867.1359639067,1863.73056805603,2000,2164.52455363025,1826.59671564179
"33",219.917497760609,1866.47368062935,2667.64077687399,3021.061011734,1468.25673413129,2202.84457016317
"34",282.799324972299,1866.57052332575,2000,2000,2220.20681766326,1797.79703032956
"35",225.197768368037,1866.57603871586,1868.68100712598,1999.99999999999,2156.59204306494,1780.18956085198
"36",183.900616232794,1866.63596157498,1830.19450007135,2000,2141.6526987167,1776.16778052781
"37",279.338545168256,1866.82724168871,2000,1945.34029509556,2188.62218097856,1821.39642349383
"38",226.316232049713,1866.21568264114,2758.65977746111,3002.20215662308,1493.39375686083,2214.18705949085
"39",256.16930646241,1866.25498729746,2626.33967942702,2952.33498656948,1494.755954071,2190.69610160087
"40",256.349667909951,1866.11449398376,2000,2512.10066464095,2131.80186800895,1841.9878393808
"41",244.762244591454,1866.71525392042,2272.93278230251,2617.37624803793,1653.92661680448,1862.6295667042
"42",214.777483468842,1865.31973387491,2000.00000000001,2832.20440389595,1674.00048859991,1866.19384007375
"43",237.885988026827,1864.4554439987,2664.42055800314,3005.46157335542,1461.15027511963,2150.13985711941
"44",226.034087015693,1866.42218864547,2000,2501.31056416768,2227.6790201883,1873.96648432898
"45",324.162424796762,1867.21473499607,2000,2000,2153.42065043292,1840.03916169497
"46",248.005898159539,1866.70984339054,2434.5533295081,2951.46492560496,1510.87715365797,2124.14053311952
