"","V1"
"1",0.203518687903816
"2",0.334473899135942
"3",0.223327280119453
"4",0.33593750682529
"5",0.0228704744461875
"6",0.190443980455825
"7",0.142240078211372
"8",0.130519702623201
"9",0.153619471517727
"10",0.0669788587742654
"11",0.452148926996909
"12",0.443390474162285
"13",0.126705884079344
"14",0.255119312921762
"15",0.145819087142776
"16",0.135332470587912
"17",0.434137531796664
"18",0.462011703123701
"19",0.401563719071698
"20",0.526497703825064
"21",0.305352602014652
"22",0.51663942226557
"23",0.184978678324662
"24",0.0541011809852001
"25",0.0396813276851012
"26",0.117157173487929
"27",0.410141594434008
"28",0.496428074748658
"29",0.360394999603455
"30",0.446599598828879
"31",0.432723462777298
"32",0.27983614501311
"33",0.240424135639536
"34",0.369986804020049
"35",0.366370120455918
"36",0.319112671940422
"37",0.387656843206195
"38",0.181191880866798
"39",0.119313946824195
"40",0.25468222100672
"41",0.245237192553301
"42",0.0999629939126234
"43",0.111451930861358
"44",0.536837119707085
"45",0.364080639970502
"46",0.148649237861071
"47",0.366133728308483
"48",0.408359388739024
"49",0.103875503443069
"50",0.103603710905746
"51",0.529238172918383
"52",0.189598038882721
"53",0.222883382304409
"54",0.470918047521657
"55",0.430931065933849
"56",0.487299119519456
"57",0.385788420773892
"58",0.443860186797512
"59",0.480768652206805
"60",0.299520508948279
"61",0.217894973597642
"62",0.498978540220812
"63",0.505248150625791
"64",0.350146470274174
"65",0.248220634283667
"66",0.444209850314592
"67",0.538457082504867
"68",0.105899007154515
"69",0.537266020933875
"70",0.13108231702514
"71",0.0393804736274377
"72",0.0297373493679549
"73",0.116597567194383
"74",0.304607596810337
"75",0.522004280489161
"76",0.434561865836071
"77",0.166148519643781
"78",0.488064512148778
"79",0.144679733047861
"80",0.543490983991125
"81",0.274332978120689
"82",0.373099047512953
"83",0.409680761240865
"84",0.38121600187936
"85",0.0691576399259984
"86",0.0851730929038219
"87",0.188525048040014
"88",0.382747879249328
"89",0.55153040861925
"90",0.432776364246154
"91",0.229505536421956
"92",0.194594505786275
"93",0.382447150984317
"94",0.454927881185765
"95",0.407596608129481
"96",0.489383486158269
"97",0.5426320974248
"98",0.144629644185782
"99",0.416922150561065
"100",0.416553744516057
