"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp"
"1",1,0.00192684658086199,1.03799941109717e-10,0.00516814036566731,902.694525405528
"2",51,0.00115980256086462,7.44860700937672e-13,0.00125743871219959,970.583205117804
"3",101,0.00118675032183373,1.79774568312533e-10,0.0033135052050644,821.065025808335
"4",151,0.00225774781328813,2.78158498526184e-11,0.0061631400006394,970.753984135648
"5",201,0.00244464217829755,1.05364215758933e-10,0.00573412002294704,950.095315793121
"6",251,0.00229510336558384,4.29831400463218e-12,0.00537653874830838,895.831797755592
"7",301,0.00113686676376551,1.0565199544216e-12,0.00288074585435072,926.356764069204
"8",351,0.00290037781630949,6.96971740688882e-15,0.00578554736399288,864.159507643601
"9",401,0.00264294310960001,3.4172926866276e-13,0.00816246428818101,983.110567501596
"10",451,0.00327826504086436,2.70393745924279e-09,0.0104524892914029,201.123049590261
"11",501,0.00208367581713363,7.03848931027346e-11,0.00487732565953429,642.835441425353
"12",551,0.00110872160851949,2.92778029870913e-11,0.00269919086560937,949.089921759252
"13",601,0.00101360612611278,4.43539303753457e-11,0.00205022451781708,485.818120969193
"14",651,0.0022062895898231,3.70421706725949e-10,0.0076255762109314,933.041784391907
"15",701,0.00114634980538945,1.56876118304831e-11,0.00239305798764548,870.987218859328
"16",751,0.00132025491829561,1.55919918508609e-12,0.00349477451890547,884.564870667591
"17",801,0.00253420313862902,3.23501571444993e-10,0.0059217086470963,1030.14780692624
"18",851,0.00367497276756965,5.61448963935886e-11,0.00974507514687026,123.841977125834
"19",901,0.00106768690223876,3.17047462100709e-10,0.0023568337231311,892.938798944683
"20",951,0.00143971717337335,1.49531766902236e-11,0.00363884175247151,872.513618456166
"21",1001,0.000592511909052403,3.06384634302047e-12,0.0020115033780247,359.455729921706
"22",1051,0.00169275068329072,2.22756464911128e-11,0.00438151483738853,798.582589013219
"23",1101,0.00266033733495758,6.87356937177081e-12,0.00771915777539067,145.422762874153
"24",1151,0.000820149459264324,2.49261155548765e-11,0.00249722081646109,291.460513122744
"25",1201,0.00175942236657052,1.59681766552714e-10,0.00594737989322872,486.29883094296
"26",1251,0.00688292583157654,2.44348441330981e-09,0.0169186964979682,100.444343794306
"27",1301,0.00204797352178476,5.36146501414853e-11,0.00728546497022432,563.849392858393
"28",1351,0.00210948397392926,9.13812914751209e-13,0.00487108980784698,953.307054690774
"29",1401,0.0012970263911445,5.74974791685392e-13,0.00520816508756007,228.665254470492
"30",1451,0.0034977443539221,9.16853986321934e-11,0.010755737989252,874.00333438705
"31",1501,0.00227967210756405,5.9596358767495e-11,0.0047628190098846,1013.73640597216
"32",1551,0.00140533050098358,2.95583725303377e-10,0.00482989285829735,928.957899781891
"33",1601,0.00234949743126577,1.35118342933263e-10,0.00748550460212172,670.338230201936
"34",1651,0.00461386358395879,1.02211676420006e-09,0.0151098979806888,127.110176844874
"35",1701,0.00226852284797077,1.13556009960079e-11,0.00733034579939234,161.238123975012
"36",1751,0.00121918735060806,2.7363610078218e-10,0.00303223679002098,948.932769063532
"37",1801,0.00388061804335885,7.41631014933441e-14,0.0125620487262557,712.093083437854
"38",1851,0.00478296357515355,2.34163513975836e-11,0.0192435786811051,358.63914784963
"39",1901,0.00437956925742485,5.47261158173959e-14,0.0149472882829846,112.88107925372
"40",1951,0.00162014703934863,6.15261963054375e-11,0.00576045931432819,793.388139459813
"41",2001,0.00156798810080289,3.4981777560183e-11,0.00411352645353544,853.902538117895
"42",2051,0.00167480459309655,1.25099701457796e-11,0.00339383166858473,241.623736001125
"43",2101,0.00184524845866499,4.61958734691259e-12,0.00308039389121487,971.911098114658
"44",2151,0.00148372201035459,3.32029545557261e-12,0.00404722490464061,908.910883850938
"45",2201,0.0101970847813383,1.77457160688295e-09,0.0248432838739221,302.888373396604
"46",2251,0.00144185530353629,1.67229284243794e-13,0.0030695473866693,828.123696508039
"47",2301,0.0401010861972195,1.85111468908643e-09,0.234283180468003,57.7098597170005
"48",2351,0.00402198902578709,4.88561316041852e-12,0.00777384310976637,908.459913445969
"49",2401,0.00175563755068703,6.54989622697685e-11,0.00506025967712902,830.428727034526
"50",2451,0.00273130108134216,3.54343268493022e-10,0.0076351087540258,852.915616155444
"51",2501,0.0021785555067043,1.76422893926998e-12,0.00606618163715289,846.283565146287
"52",2551,0.00157633227555685,6.14955561169067e-12,0.00278082734413527,820.367667899228
"53",2601,0.00274377515801893,1.8574488461702e-10,0.00692975663451966,935.107006173404
"54",2651,0.00293899056085106,6.61611119953613e-12,0.00547389862724001,930.637101031515
"55",2701,0.00226863369316405,2.84695447197856e-10,0.00594654997816348,928.687613580646
"56",2751,0.00528170042073337,2.27165552550678e-10,0.0186583246391887,1022.45601265041
"57",2801,0.0029604820069459,3.66570219396005e-11,0.00805857291076559,911.17519066433
"58",2851,0.00159111379727044,2.05025776730532e-11,0.00516568250128343,759.586966262306
"59",2901,0.0051664318598468,3.13204736832197e-13,0.0105225178393436,302.002633091175
"60",2951,0.00230355696129831,7.99940694122199e-13,0.00360860069943403,903.312567154817
"61",3001,0.00151617048185249,9.9916112827754e-11,0.00459303644514282,827.507117698015
"62",3051,0.00237868728759785,6.02327961500219e-10,0.0076110082747084,418.109182161931
"63",3101,0.00229308397041545,2.56820366224312e-11,0.00471531791623261,838.713199445554
"64",3151,0.00121934421300822,1.3490032946229e-11,0.00285531088324177,899.861115635485
