"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp"
"1",1,0.00182492325472544,1.28813911239406e-12,0.00571280434935571,374.228059597893
"2",51,0.000542978497135903,4.69662276435216e-15,0.00134317670365935,718.635375419861
"3",101,0.0011871578897286,2.27220732205542e-11,0.00403662983671621,350.113317549264
"4",151,0.00165046158448021,1.68940217995548e-10,0.00568001562752389,653.706848716546
"5",201,0.00177616420852068,5.62261415403426e-11,0.0062135416512438,883.715384136332
"6",251,0.00146529181124886,7.64449854453833e-14,0.00505376973694657,632.519123598831
"7",301,0.000892052779607806,1.36227007454082e-11,0.00304090666896346,372.229319075386
"8",351,0.00158181445702627,9.41053857883452e-16,0.00483071755484174,778.830821209547
"9",401,0.0023892366326446,2.84194310386703e-11,0.00887954551395973,336.443921881948
"10",451,0.00374990485490233,1.46649580379694e-11,0.0105786491344107,251.764987337188
"11",501,0.0011842696861636,1.69941018444604e-10,0.0036565967058847,784.937630956656
"12",551,0.000753915315477658,2.4108102280618e-11,0.00255709657165225,400.796344201244
"13",601,0.000633940921795562,4.84948882251916e-11,0.00192356473969603,646.396649552479
"14",651,0.00296488354911458,1.27228588086805e-10,0.0108849416273542,343.7689973874
"15",701,0.000675053743374072,1.19085969111628e-12,0.00237727177169163,805.578689975935
"16",751,0.00121213214491517,6.99351401779629e-12,0.00419582369023526,354.93926439442
"17",801,0.00167465558375778,6.04577106766395e-11,0.00639939733355079,681.5134504708
"18",851,0.00909049407629156,7.08495051883106e-12,0.0140417072707719,46.4269607298537
"19",901,0.000711722023280022,9.75302828946735e-11,0.00235467527380097,543.325735256689
"20",951,0.00129314509347589,1.0487394348076e-10,0.0034451995752795,386.307836167945
"21",1001,0.00132945419255615,1.83769675068488e-11,0.00202813500572917,297.498707308198
"22",1051,0.00173500712519921,1.13617649573973e-12,0.00588693437176944,331.201655350354
"23",1101,0.00922874632744001,1.35762364060882e-10,0.0111583370293174,72.5657343886089
"24",1151,0.00182892261543892,1.20882048616395e-13,0.00259897399891916,330.989152058515
"25",1201,0.0023730380353291,5.27126371306813e-12,0.00805774895041946,338.430604973604
"26",1251,0.0198554968444944,5.12660980889666e-10,0.0342566586964255,50.5039547871526
"27",1301,0.00241989732374128,5.39165292312814e-11,0.00796960415266006,317.57658244123
"28",1351,0.00124101513881199,1.3508948313578e-12,0.00491718772435204,1046.80102931265
"29",1401,0.00250839280214334,1.58368484264808e-12,0.00694590195108894,309.500263066231
"30",1451,0.00437981516841302,5.76561883408141e-11,0.0147061841420262,412.264950772476
"31",1501,0.00132605011933376,3.01146441996035e-10,0.00421723652057742,759.356351959872
"32",1551,0.00187764892779643,9.0684242952872e-11,0.00594990133249187,459.348148147891
"33",1601,0.0025381435925467,1.52334636339146e-10,0.00889885378846119,347.383890455148
"34",1651,0.015943198257888,2.26389494494206e-10,0.0333464272229483,61.9912481492694
"35",1701,0.00676703193675328,5.01075362367256e-12,0.00901534006597916,58.0375653727387
"36",1751,0.000918571894082676,7.97369984588961e-11,0.00318849900082927,364.330909999168
"37",1801,0.00461098941560471,2.70074602649258e-10,0.016068295434096,394.80510657925
"38",1851,0.00735955693307178,3.20219315679962e-11,0.0258240124389556,465.960789457538
"39",1901,0.0165181247845151,2.16564695806377e-12,0.0292850339973911,91.0125203023301
"40",1951,0.00195111184354493,9.6316260246486e-11,0.00637243920532934,340.782795730159
"41",2001,0.00150452561996187,1.33416331620747e-09,0.00540001335263115,360.781284181779
"42",2051,0.00226504568896388,1.81880517967036e-13,0.00329967546112845,293.633738840516
"43",2101,0.000950690839100327,8.70672550694634e-11,0.003293048951568,662.011582767454
"44",2151,0.00122598004488119,2.8526056541103e-12,0.00436488961781671,345.96313230088
"45",2201,0.0100988428036204,1.79594399014173e-13,0.0255549578656422,231.785108433355
"46",2251,0.000939612245395058,2.85290432526737e-10,0.00288354191359381,842.957464208358
"47",2301,0.0215529758918281,1.44691695455174e-10,0.0918902957893833,219.401142935875
"48",2351,0.00214098883087677,1.08964107178647e-11,0.0074268066354835,928.248799201398
"49",2401,0.00169909403977657,5.36649507132027e-14,0.00591491435643373,314.904012164784
"50",2451,0.00250619510794436,2.21913032333599e-10,0.00864150203713536,316.572733781566
"51",2501,0.00214823973344293,6.13804227699668e-13,0.00820020030093374,352.36707140552
"52",2551,0.000760855403624814,4.2411688659099e-12,0.00259495726136519,766.538063598919
"53",2601,0.00206600881232539,1.15146195768819e-10,0.00740946282414903,630.717649034005
"54",2651,0.00172569748550587,3.59650796514593e-13,0.00559793551677502,835.555389345802
"55",2701,0.00173723253337547,1.79501273611587e-10,0.00609046370049871,326.977082306105
"56",2751,0.00592191262172938,2.29844054813971e-13,0.018579303415828,404.927842811775
"57",2801,0.00225108466921268,3.29198204986466e-10,0.00846495358016256,383.129215737527
"58",2851,0.00201840718180638,1.76833161281925e-11,0.00659935136863929,477.392301603712
"59",2901,0.00523763821911338,1.25339056129685e-13,0.0131495807723793,234.34179955964
"60",2951,0.00133684588358777,2.98417492082894e-10,0.00399608687983312,800.226756666932
"61",3001,0.00146653898726657,1.59744626653262e-09,0.00541543466549095,381.943687351107
"62",3051,0.00349615610732991,1.91613299801583e-09,0.0110090239657185,413.212267482018
"63",3101,0.00157185492773379,3.62534334596857e-13,0.00456086804762593,312.396289051942
"64",3151,0.000801229976212781,2.67015287741748e-12,0.00261602160564581,979.057655972445
"65",3201,0.00170720757175521,7.42172447768006e-13,0.00437172637402052,295.761635716756
"66",3251,0.0166672125897018,9.06871397465202e-11,0.0269889330538355,61.7026752673341
"67",3301,0.00194832282455401,2.4186843782265e-10,0.00642498584411422,373.842501110781
"68",3351,0.00187197674684061,7.06533159032564e-13,0.006167178451008,513.91299534505
"69",3401,0.00161651972264221,5.6479446932818e-13,0.00480287115462346,711.661781974967
"70",3451,0.00188295435192437,7.69823081909037e-10,0.00632750008017828,317.865789226548
"71",3501,0.0196304122262175,1.34104897166283e-10,0.0351253050671939,51.5149300955737
