"","V1"
"1",0.175237803934403
"2",0.143982736485291
"3",0.0850707696943754
"4",0.176393592673609
"5",0.16146668560706
"6",0.154314169533086
"7",0.100782580317723
"8",0.165714413459095
"9",0.0875465361828858
"10",0.165883786529089
"11",0.147845015545906
"12",0.159226745147345
"13",0.422887116683317
"14",0.126520307334547
"15",0.143758236662059
"16",0.142855313006889
"17",0.222207684442282
"18",0.165951819298299
"19",0.153554536833807
"20",0.149240317267092
"21",0.162346556419143
"22",0.155108311130977
"23",0.142038767256262
"24",0.117739166517941
"25",0.164276773228922
"26",0.0935104312109279
"27",0.15446786621647
"28",0.129178802333638
"29",0.102215337286294
"30",0.130857836711887
"31",0.164791234697889
"32",0.14129029191742
"33",0.137466976201708
"34",0.138836486459091
"35",0.143226454348942
"36",0.176605944899794
"37",0.148874778159138
"38",0.195365192595098
"39",0.102454210065559
"40",0.111597850111607
"41",0.133139685622207
"42",0.152320692131607
"43",0.141591920485102
"44",0.167826915523546
"45",0.137361816528095
"46",0.181270244136696
"47",0.161790592863799
"48",0.154972791256664
"49",0.17164290945875
"50",0.187060439476466
"51",0.187669893503422
"52",0.0967287341123549
"53",0.0925831467805893
"54",0.158775912448113
"55",0.206230827497174
"56",0.100743518026146
"57",0.141033948974056
"58",0.167940678808996
"59",0.146417067284377
"60",0.15798784542975
"61",0.12361430828767
"62",0.183085934363643
"63",0.0978417638837429
"64",0.114019064419363
"65",0.0914029008866097
"66",0.156715132449614
"67",0.134071358176164
"68",0.209713853356594
"69",0.0978589120543743
"70",0.17197218127178
"71",0.129549068072209
"72",0.162984609564368
"73",0.193377018378787
"74",0.532053422389083
"75",0.154116540978776
"76",0.15405148163487
"77",0.192162487775455
"78",0.114619379789727
"79",0.193329024417238
"80",0.161375308652458
"81",0.136857360934163
"82",0.126392691119748
"83",0.216842416662028
"84",0.21904070339557
"85",0.14712067356752
"86",0.104672512318442
"87",0.11539940109825
"88",0.163610881419591
"89",0.225761801486791
"90",0.0709549350813609
"91",0.113140765484846
"92",0.106431113915415
"93",0.178245992035746
"94",0.106626236135984
"95",0.159095081553792
"96",0.136931137102503
"97",0.165017971278049
"98",0.122916078239127
"99",0.101566605126441
"100",0.166254712193524
