"","Iteration","Pass.Stat.Spp","Pvalue.Spp","Pass.Stat.Resid","Pvalue.Resid","Pass.Halfwidth.Spp","Ratio.Spp","Pass.Halfwidth.Resid","Ratio.Resid"
"54",2651,1,0.13561534905443,1,0.381595103760358,0,0.206002500555606,1,0.00825235296143408
"55",2701,1,0.883056330131884,1,0.338239147418564,0,0.638127477265097,1,0.00826602129175374
"56",2751,1,0.215569506203565,1,0.335834207580079,0,0.221895530312767,1,0.00828220576143678
"57",2801,1,0.699648918558429,1,0.21659669048327,0,0.687229648642044,1,0.00828599336332349
"58",2851,0,4.30698685827124e-06,1,0.232816701112758,NA,NA,1,0.00802588448639292
"59",2901,1,0.969968475815373,1,0.2707518421032,0,0.523872751621495,1,0.00800507810392191
"60",2951,0,1.56458342429611e-05,1,0.380284802305671,NA,NA,1,0.00827296483658507
"61",3001,1,0.55736213782982,1,0.210334737334541,0,0.450301435221216,1,0.0084333326332886
"62",3051,1,0.683836101499622,1,0.195637432898588,0,0.715228955165292,1,0.00802061521898949
"63",3101,1,0.576351606065885,1,0.247298425382581,0,0.257457488762054,1,0.00829239289990075
"64",3151,1,0.870429792835756,1,0.308176024201451,0,0.752691641961115,1,0.00829829582232592
"65",3201,1,0.833635121704865,1,0.25234196398766,0,0.918171648841726,1,0.00800548021742346
"66",3251,1,0.845971204221023,1,0.313301918579048,0,0.641069253472328,1,0.00800914132810084
