"","Iteration","PhyloDIC","PolyDIC","Diff"
"1",1,-444.031908348865,-445.386539023682,1.35463067481703
"2",51,-396.666516946,-397.524841649147,0.85832470314773
"3",101,-516.033217772375,-517.424550884923,1.3913331125475
"4",151,-512.384731997028,-514.85562980148,2.47089780445174
"5",201,-435.579085173914,-437.843659362981,2.26457418906728
"6",251,-405.940356144786,-407.437094862318,1.49673871753157
"7",301,-429.502632914522,-430.587740159054,1.08510724453237
"8",351,-531.933307308944,-533.381791980815,1.4484846718716
"9",401,-530.199925021922,-530.738606118322,0.538681096399955
"10",451,-556.392400135718,-558.902066764016,2.50966662829774
"11",501,-573.168478837098,-575.601921379071,2.43344254197245
"12",551,-544.869876209757,-546.935079374244,2.06520316448643
"13",601,-412.524760129807,-412.284728869127,-0.240031260680496
"14",651,-575.12870762431,-577.977996219331,2.84928859502054
"15",701,-506.877812910947,-509.116727628098,2.23891471715035
"16",751,-582.159816585979,-585.096256971634,2.93644038565503
"17",801,-537.729803802737,-540.292514558397,2.56271075566031
"18",851,-573.867562071029,-576.513881061946,2.64631899091751
"19",901,-573.871347879789,-576.300221919258,2.42887403946906
"20",951,-501.722637072689,-504.199594550568,2.4769574778785
"21",1001,-553.243285536425,-555.461015738566,2.21773020214084
"22",1051,-569.502929743651,-571.841363750186,2.33843400653564
"23",1101,-397.239718687911,-398.753253538544,1.51353485063316
"24",1151,-523.382758140241,-525.897925844838,2.51516770459659
"25",1201,-566.350003380597,-569.254442009376,2.90443862877964
"26",1251,-464.9905529896,-465.671854381768,0.681301392167882
"27",1301,-522.983280039475,-525.190572149014,2.20729210953868
"28",1351,-377.959071111956,-379.823385628107,1.86431451615113
"29",1401,-487.683074201598,-489.615116776555,1.93204257495734
"30",1451,-583.842704233867,-586.858935227593,3.01623099372659
"31",1501,-422.621253541957,-424.880648007795,2.25939446583789
"32",1551,-567.496794728106,-569.592989048728,2.09619432062186
"33",1601,-567.374943859203,-570.068277090423,2.69333323122009
"34",1651,-419.500616944345,-421.694163375148,2.19354643080226
"35",1701,-572.556148367277,-574.96781917871,2.41167081143271
"36",1751,-557.136181165909,-559.375622542062,2.23944137615251
"37",1801,-550.290913293477,-552.861294140966,2.57038084748967
"38",1851,-448.290087229152,-450.35908772396,2.06900049480822
"39",1901,-421.553027447171,-422.730177885531,1.17715043835949
"40",1951,-524.571622119388,-525.921392715947,1.34977059655887
"41",2001,-488.411795838638,-489.858924485488,1.44712864684976
"42",2051,-538.471328563663,-541.022039173628,2.55071060996568
"43",2101,-571.335849995239,-574.069469356811,2.73361936157244
"44",2151,-583.448218499825,-586.458993309095,3.01077480927006
"45",2201,-520.376046058638,-522.850051287942,2.47400522930423
"46",2251,-436.925099689409,-437.379587416583,0.454487727174751
"47",2301,-584.117904509788,-587.159314516211,3.04141000642278
"48",2351,-439.27500427822,-441.32702851462,2.05202423640009
"49",2401,-387.892438261663,-389.868159156306,1.97572089464325
"50",2451,-391.007384272907,-392.722943239736,1.71555896682963
"51",2501,-435.599053385684,-437.384327548501,1.78527416281696
"52",2551,-496.583784198122,-496.550146047918,-0.0336381502045811
"53",2601,-519.041972978988,-520.243691559313,1.2017185803245
"54",2651,-415.311919021938,-417.387512286297,2.07559326435876
"55",2701,-345.403758079146,-347.311907156553,1.90814907740702
"56",2751,-439.752965345635,-441.460541349832,1.70757600419699
"57",2801,-556.276860359968,-557.766080155016,1.48921979504792
"58",2851,-500.765493506803,-502.396427072707,1.63093356590389
"59",2901,-554.462544660902,-556.886326119495,2.4237814585922
"60",2951,-579.034264377234,-581.800114547489,2.76585017025468
"61",3001,-399.903060271337,-399.733770835253,-0.169289436084284
"62",3051,-486.421634123945,-487.600642186181,1.17900806223588
"63",3101,-427.947169493671,-429.602824547467,1.65565505379556
"64",3151,-431.152898082331,-432.638233896547,1.485335814216
"65",3201,-419.296438976383,-421.124267672473,1.82782869609019
"66",3251,-446.682394267437,-448.675872849487,1.99347858205061
"67",3301,-583.963180572036,-587.031929471451,3.06874889941571
"68",3351,-371.04267533139,-372.618761010028,1.57608567863809
"69",3401,-448.733768713155,-448.326248251653,-0.40752046150169
"70",3451,-353.845724264076,-355.413506313361,1.56778204928492
"71",3501,-487.903728924572,-489.912949166199,2.00922024162736
"72",3551,-408.146955042633,-409.926089746084,1.77913470345101
"73",3601,-567.44622081083,-569.828880046182,2.38265923535209
"74",3651,-410.520763530473,-410.807853120716,0.287089590242942
"75",3701,-487.415317084926,-489.098862976328,1.68354589140205
"76",3751,-408.674008772633,-410.242908045258,1.56889927262478
"77",3801,-511.301604349817,-513.58536348062,2.28375913080356
"78",3851,-420.798182964643,-421.260958511552,0.462775546908972
"79",3901,-454.726977987223,-456.675974778456,1.94899679123273
"80",3951,-456.490187113446,-458.534073744149,2.04388663070227
"81",4001,-442.50604152931,-444.650103689108,2.14406215979847
"82",4051,-555.76301089937,-558.620701498795,2.85769059942504
"83",4101,-541.621340497379,-544.067932124833,2.44659162745381
"84",4151,-574.861485693863,-577.827213956152,2.96572826228908
"85",4201,-569.309288531198,-571.830190240931,2.52090170973327
"86",4251,-449.302017463118,-450.615636561963,1.31361909884578
"87",4301,-511.593115474961,-511.730701656968,0.137586182006658
"88",4351,-397.35429420074,-397.156429214083,-0.197864986657009
"89",4401,-456.178229638757,-456.3291215353,0.150891896542589
