"","Iteration","Pass.Stat.Spp","Pvalue.Spp","Pass.Stat.Resid","Pvalue.Resid","Pass.Halfwidth.Spp","Ratio.Spp","Pass.Halfwidth.Resid","Ratio.Resid"
"1",1,1,0.855660227057551,1,0.147960441157232,0,0.332076445809592,1,0.00837961029720589
"2",51,1,0.778701081364892,1,0.144020797713742,0,0.340747008447379,1,0.00838521052147999
"3",101,1,0.573339168478782,1,0.158552533632336,0,0.310112105561715,1,0.00837752459380034
"4",151,1,0.197443720900674,1,0.157007826449012,0,0.387168903050329,1,0.0083783745173647
"5",201,1,0.878709164609851,1,0.147985498557222,0,0.318473199507159,1,0.00838264322685614
"6",251,1,0.695989824769958,1,0.133703383573545,0,0.383526309143054,1,0.00838757229649494
"7",301,1,0.864204929122555,1,0.148270655887115,0,0.314160836818737,1,0.00838320378776599
"8",351,1,0.160465334942159,1,0.161040197690587,0,0.390072816860847,1,0.00837794113213863
"9",401,1,0.284551494507128,1,0.155502498199996,0,0.425438319462527,1,0.00837826232124051
"10",451,1,0.65161359577955,1,0.157871336709255,0,0.353646016265987,1,0.00837890147617023
"11",501,1,0.402594500132208,1,0.157552794270821,0,0.337692990568155,1,0.00837661734086713
"12",551,1,0.932535205119258,1,0.161738981631854,0,0.469348755717554,1,0.00837638301269624
"13",601,1,0.276879980161606,1,0.14425547332322,0,0.522209705063528,1,0.00837663977589706
"14",651,1,0.518938989149482,1,0.159055100605514,0,0.297637025335841,1,0.00837734622794601
"15",701,1,0.947633926334782,1,0.153589937423396,0,0.260564436628137,1,0.00838093908274505
"16",751,1,0.239093889090656,1,0.159712767761193,0,0.414617852055023,1,0.0083783674383045
"17",801,1,0.933190081773902,1,0.155982661409993,0,0.215761116462778,1,0.00838119985750308
"18",851,1,0.918888072844009,1,0.156566508128019,0,0.27980962520228,1,0.00837965765356907
"19",901,1,0.875752228626108,1,0.159262773411702,0,0.246615854175313,1,0.00837989211786351
"20",951,1,0.153547623339636,1,0.155363387767502,0,0.420407045581018,1,0.00837840988811507
"21",1001,1,0.890901189472616,1,0.15797715728001,0,0.223690167996481,1,0.00838083571553219
"22",1051,1,0.628524974825489,1,0.158894340621921,0,0.335037208545976,1,0.00837593071488332
"23",1101,1,0.760506987940942,1,0.136272683002283,0,0.335099745457434,1,0.00838864450373892
"24",1151,1,0.962493564451625,1,0.15402982638137,0,0.277578573373763,1,0.0083795741752903
"25",1201,1,0.862536229441525,1,0.149756218570635,0,0.299258232116525,1,0.00837949055474203
"26",1251,1,0.474529732078014,1,0.123028934819212,0,0.328528680164963,1,0.00839422950873063
"27",1301,1,0.908858719171264,1,0.14419951949925,0,0.292907847650897,1,0.00838462913407024
"28",1351,1,0.844922986658172,1,0.139441903155855,0,0.362220211897303,1,0.00838140016807783
"29",1401,1,0.168773073199489,1,0.156272976297587,0,0.416854243250474,1,0.00837874916991847
"30",1451,1,0.776640775248379,1,0.146101326715934,0,0.385893400457378,1,0.00838031164591999
"31",1501,1,0.874089441979342,1,0.141564693697058,0,0.356983099964661,1,0.00838388497261682
"32",1551,1,0.386479003972495,1,0.161815088172821,0,0.346600822942135,1,0.00837537570231761
"33",1601,1,0.24981528901327,1,0.156156748506888,0,0.430956866619834,1,0.0083774345066162
"34",1651,1,0.911661608675474,1,0.150119465260169,0,0.330601347123544,1,0.00837843533099775
"35",1701,1,0.98970945158628,1,0.160696338451342,0,0.412135215446294,1,0.00837711549253836
"36",1751,1,0.361802099820433,1,0.159720403971951,0,0.362789465364619,1,0.00837522022486914
"37",1801,1,0.843883430079204,1,0.162246701070155,0,0.348136114008183,1,0.00837794719064625
"38",1851,1,0.905541657704766,1,0.149641867455663,0,0.339616742437412,1,0.00837885747812176
"39",1901,1,0.645270153381721,1,0.138465760309661,0,0.386361008924836,1,0.00838300129902056
"40",1951,1,0.967801459181541,1,0.156212242959597,0,0.258154688158268,1,0.00838012556299897
"41",2001,1,0.706648159953766,1,0.153578115045971,0,0.259464867360518,1,0.00837848757434794
"42",2051,1,0.516781172559892,1,0.158578018207437,0,0.297387461904893,1,0.00837777278590242
"43",2101,1,0.878467148239588,1,0.147673163264627,0,0.318210552827954,1,0.00838282384544897
"44",2151,1,0.297815982012933,1,0.158384111186338,0,0.396981653342143,1,0.00837451229571115
"45",2201,1,0.932860245515475,1,0.149331750340431,0,0.308701971858817,1,0.00838126981747353
"46",2251,1,0.749242044006197,1,0.145291572399195,0,0.339026892810875,1,0.00838498823693617
"47",2301,1,0.822850422136516,1,0.160464572181222,0,0.425631648009485,1,0.0083765107197902
"48",2351,1,0.881842679783779,1,0.142963441892088,0,0.322839976072544,1,0.00838448182760777
"49",2401,1,0.852684156873062,1,0.14274448335826,0,0.322222705112786,1,0.00838568825472135
"50",2451,1,0.827716161149571,1,0.143203751204007,0,0.376599282135318,1,0.00838370463765996
"51",2501,1,0.935114008328846,1,0.151114298931966,0,0.326774061319752,1,0.0083783492621961
"52",2551,1,0.928092026387183,1,0.153769886441856,0,0.283064537492963,1,0.00837984450203447
"53",2601,1,0.93767789503033,1,0.157318679858224,0,0.239322105032882,1,0.00838030968685413
"54",2651,1,0.551018179517427,1,0.122904021816839,0,0.339605437883524,1,0.0083881541500891
"55",2701,1,0.559220053504441,1,0.133676618649305,0,0.418404283585372,1,0.00838448585541211
"56",2751,1,0.828672191628733,1,0.143006417462289,0,0.38789048513672,1,0.00838189523102674
"57",2801,1,0.967536038608916,1,0.154659320802798,0,0.232170582961957,1,0.00838035787041682
"58",2851,1,0.859075018152029,1,0.150605873033587,0,0.259150014291376,1,0.00838333142511081
"59",2901,1,0.0760454716258789,1,0.161404623954698,0,0.485209109543753,1,0.00837595046285159
"60",2951,1,0.238770779341934,1,0.154314460508332,0,0.420680514520492,1,0.00837519065562174
"61",3001,1,0.851093037318173,1,0.141093138412913,0,0.359175387660496,1,0.0083850775911933
"62",3051,1,0.891317010362839,1,0.151942759081964,0,0.288005805731267,1,0.00838171152278687
"63",3101,1,0.864171742726634,1,0.141034717354533,0,0.365946786506179,1,0.00838329879931569
"64",3151,1,0.920113337480261,1,0.152745867923603,0,0.272285402623386,1,0.00838139359312102
"65",3201,1,0.738859486144962,1,0.141176189492123,0,0.363764213752776,1,0.00838640567194717
"66",3251,1,0.317633942068795,1,0.155356542739163,0,0.385865565240564,1,0.00837883656056861
"67",3301,1,0.322942677120376,1,0.160600634028402,0,0.343777762815823,1,0.00837584606234606
"68",3351,1,0.478095429829487,1,0.133125441780093,0,0.410801373923618,1,0.008386357463251
"69",3401,1,0.931888411325472,1,0.152343737050667,0,0.244787500268911,1,0.00838154319842571
"70",3451,1,0.805068357334095,1,0.138027521196423,0,0.335504844943371,1,0.00838650073594015
"71",3501,1,0.927856715270745,1,0.150739980494012,0,0.339301595018376,1,0.00837825913453682
"72",3551,1,0.827954452531568,1,0.139352586417951,0,0.355920816722032,1,0.00837718923489834
"73",3601,1,0.390453474234624,1,0.162492766705339,0,0.375217234508015,1,0.00837747945572308
"74",3651,1,0.605608481493373,1,0.12634408023333,0,0.329544911430013,1,0.00838955926739208
"75",3701,1,0.965016106261786,1,0.156020064106644,0,0.26141687470684,1,0.00838006907492044
"76",3751,1,0.944438854201078,1,0.149737078345522,0,0.299670373158312,1,0.00837973421980317
"77",3801,1,0.810318163509654,1,0.150598715962665,0,0.342119708564735,1,0.008376943129677
"78",3851,1,0.759339517676183,1,0.127380982982961,0,0.239944076199818,1,0.00838694448475511
"79",3901,1,0.597766914917149,1,0.146304374281487,0,0.424529299118936,1,0.00837753353330316
"80",3951,1,0.860410015384538,1,0.148695476505129,0,0.327584690121256,1,0.00838114407566565
"81",4001,1,0.92203773277505,1,0.144468182090519,0,0.287404746286537,1,0.00838266840856726
"82",4051,1,0.116239756628555,1,0.163481806570403,0,0.385222493277782,1,0.00837611472118703
"83",4101,1,0.135808161589398,1,0.161044896807024,0,0.41984965993753,1,0.0083770769404429
"84",4151,1,0.400548419864401,1,0.159156400653674,0,0.302952539139066,1,0.00837663404955924
"85",4201,1,0.0764122817031775,1,0.156868405397121,0,0.493795777816376,1,0.00837420503773123
"86",4251,1,0.811499161125266,1,0.146132512204246,0,0.377308723554847,1,0.00838037197555088
"87",4301,1,0.959884293637388,1,0.154746213328724,0,0.25056022361374,1,0.00837992348844755
"88",4351,1,0.827176242699131,1,0.133265156668804,0,0.229830947783141,1,0.0083878850420097
"89",4401,1,0.853994304673469,1,0.15014931328542,0,0.315680927696114,1,0.00837854642977367
"90",4451,1,0.403986197743613,1,0.161639360545757,0,0.338546446077125,1,0.00837630609091924
"91",4501,1,0.889527366616357,1,0.14368534229529,0,0.27318772226806,1,0.0083852850546931
"92",4551,1,0.774145649782387,1,0.127245803497641,0,0.268553768803794,1,0.00838191281467474
"93",4601,1,0.939307437875861,1,0.152022060257851,0,0.280947426457913,1,0.00838119325914823
