"","Iteration","PhyloDIC","PolyDIC","Diff"
"1",1,-443.234722453057,-443.234868179425,0.000145726368316446
"2",51,-395.756114507584,-395.760331210731,0.00421670314671019
"3",101,-517.078971236228,-517.080300727105,0.00132949087662837
"4",151,-509.112631433815,-509.113564973169,0.000933539353695778
"5",201,-435.533417716267,-435.537014677585,0.00359696131783949
"6",251,-408.1901002219,-408.185033196341,-0.00506702555992433
"7",301,-431.911902591631,-431.915125504656,0.00322291302575195
"8",351,-565.626115624857,-565.622444940694,-0.00367068416267102
"9",401,-547.843087102543,-547.840661650528,-0.00242545201501798
"10",451,-558.104965611775,-558.102780756899,-0.00218485487573616
"11",501,-578.137922006384,-578.131418795805,-0.00650321057901238
"12",551,-572.348470834433,-572.345614631182,-0.00285620325087166
"13",601,-412.338141631317,-412.335563931561,-0.00257769975621613
"14",651,-571.504099512606,-571.499534839971,-0.00456467263438753
"15",701,-506.743798889405,-506.742907777131,-0.000891112274075567
"16",751,-582.358922509898,-582.354225379011,-0.00469713088727985
"17",801,-535.421858104815,-535.419867051927,-0.00199105288845658
"18",851,-576.209483826498,-576.20486445857,-0.00461936792805773
"19",901,-578.368689652895,-578.363391371293,-0.00529828160222223
"20",951,-499.813667400532,-499.813549133267,-0.000118267264269889
"21",1001,-556.85904717689,-556.856384477963,-0.00266269892676974
"22",1051,-579.396310356125,-579.390904402793,-0.00540595333256988
"23",1101,-396.968482556434,-396.963735958313,-0.00474659812067557
"24",1151,-521.471127312784,-521.470006162064,-0.00112115071988228
"25",1201,-566.731069787527,-566.719540995876,-0.0115287916507896
"26",1251,-464.433455798969,-464.407130918051,-0.0263248809177412
"27",1301,-520.992776979644,-520.979779702175,-0.0129972774685712
"28",1351,-375.904954729016,-375.899440767905,-0.00551396111080749
"29",1401,-488.268258935493,-488.269050964837,0.000792029344040657
"30",1451,-582.197395457736,-582.185973405007,-0.0114220527286761
"31",1501,-419.77787066887,-419.773579400784,-0.00429126808609226
"32",1551,-576.52090397081,-576.517356011085,-0.00354795972498323
"33",1601,-565.477115459664,-565.472712679135,-0.00440278052872145
"34",1651,-416.080744553396,-416.084327959115,0.00358340571926874
"35",1701,-579.039564340909,-579.035137964928,-0.00442637598098372
"36",1751,-560.602590611317,-560.599930093975,-0.0026605173425196
"37",1801,-551.820892596224,-551.82030246305,-0.000590133173886898
"38",1851,-446.393283275498,-446.395434917828,0.00215164232963616
"39",1901,-426.328575992994,-426.321160774134,-0.00741521885981911
"40",1951,-523.171330220414,-523.171313127488,-1.70929262139907e-05
"41",2001,-486.776503620212,-486.774456789003,-0.00204683120853133
"42",2051,-547.731058190155,-547.728916089506,-0.00214210064893905
"43",2101,-571.141496331826,-571.130067457705,-0.0114288741207247
"44",2151,-580.655232300848,-580.649948898577,-0.00528340227072022
"45",2201,-518.787272863517,-518.782133246502,-0.00513961701483368
"46",2251,-440.296494374185,-440.299521590072,0.00302721588673194
"47",2301,-581.666915573837,-581.66218922484,-0.00472634899642799
"48",2351,-442.968840913127,-442.963232784093,-0.0056081290335328
"49",2401,-397.061586660574,-397.058871574565,-0.00271508600809511
"50",2451,-388.854626325952,-388.857173052691,0.00254672673924006
"51",2501,-437.419083369128,-437.422898244009,0.00381487488141374
"52",2551,-541.534967860174,-541.532215759805,-0.00275210036886619
"53",2601,-527.484906289049,-527.484619276623,-0.000287012426156252
"54",2651,-410.552483820561,-410.523944653324,-0.0285391672364312
"55",2701,-343.697138627146,-343.690813811243,-0.00632481590236011
"56",2751,-435.995545402375,-435.992524967283,-0.00302043509208261
"57",2801,-565.014029530316,-565.00769275349,-0.00633677682606049
"58",2851,-499.813202358252,-499.810048970938,-0.00315338731422798
"59",2901,-563.055681247016,-563.053595275676,-0.00208597133985222
"60",2951,-581.961634734046,-581.952863706449,-0.00877102759670834
"61",3001,-399.98102429965,-399.978620629847,-0.00240366980307272
"62",3051,-485.040563740592,-485.041673256859,0.00110951626663791
"63",3101,-425.9908534015,-425.986402414026,-0.00445098747434258
"64",3151,-431.458969858749,-431.464031387351,0.00506152860185693
"65",3201,-416.460338990659,-416.462313045038,0.00197405437967291
"66",3251,-482.419755778582,-482.421439568278,0.00168378969578953
"67",3301,-581.615384126796,-581.610076747033,-0.00530737976396267
"68",3351,-373.384116430732,-373.381606883531,-0.00250954720098662
"69",3401,-450.710899977406,-450.713138325314,0.00223834790756428
"70",3451,-355.321781899522,-355.3172110824,-0.00457081712255558
"71",3501,-490.884082958335,-490.884209664811,0.000126706475327865
"72",3551,-405.554515004536,-405.545030635408,-0.00948436912881334
"73",3601,-578.676506056658,-578.672696906436,-0.00380915022162753
"74",3651,-410.0492941951,-410.029280119143,-0.0200140759566239
"75",3701,-486.257120664394,-486.260077015309,0.00295635091544
"76",3751,-408.343812170807,-408.345709316126,0.00189714531944674
"77",3801,-508.309389089083,-508.30549681841,-0.0038922706729636
"78",3851,-417.905723688219,-417.857416002878,-0.0483076853411717
"79",3901,-455.092371059437,-455.091202338918,-0.00116872051961536
"80",3951,-457.648491439857,-457.649804324119,0.00131288426206311
"81",4001,-444.496300143837,-444.490489873387,-0.00581027044961502
"82",4051,-555.376556567545,-555.374564845288,-0.00199172225711663
"83",4101,-543.879328140361,-543.879215190924,-0.000112949436356757
"84",4151,-572.692986628184,-572.688625289445,-0.00436133873915878
"85",4201,-569.169192745467,-569.165149311704,-0.00404343376283123
"86",4251,-450.989006848514,-450.989495918666,0.000489070151104443
"87",4301,-520.67573299386,-520.673826666088,-0.00190632777230348
"88",4351,-406.611142504153,-406.57690031502,-0.0342421891329536
"89",4401,-460.031393107032,-460.03136774136,-2.53656715472061e-05
"90",4451,-568.669506309649,-568.666919858711,-0.00258645093788346
"91",4501,-423.771405793522,-423.76642893792,-0.00497685560134187
"92",4551,-449.104154413507,-449.059131669602,-0.045022743905065
"93",4601,-555.494862243493,-555.488150027509,-0.00671221598406646
"94",4651,-547.781084992652,-547.776641358364,-0.00444363428823635
"95",4701,-573.072254014878,-573.067490809952,-0.00476320492577997
"96",4751,-451.380687277701,-451.382527178358,0.00183990065733042
"97",4801,-442.158054031049,-442.161684763635,0.00363073258586155
"98",4851,-334.355907693067,-334.084858719848,-0.271048973218399
"99",4901,-512.883160539041,-512.882703796541,-0.000456742499522989
"100",4951,-490.548532693932,-490.546145081718,-0.00238761221328332
