"","Iteration","AbSpec","units"
"1",1,0.428335139257061,0.0343443419035658
"2",51,0.426897203513104,0.0346039605288474
"3",101,0.298776204760331,0.0345325185831175
"4",151,0.302053806070675,0.0345553230939147
"5",201,0.399528143094407,0.0345805717392455
"6",251,0.456851902070379,0.034076238432933
"7",301,0.379437808887149,0.0346006209115398
"8",351,0.241643398686924,0.0345773698081717
"9",401,0.319981933886435,0.0345108431954416
"10",451,0.268041072503842,0.0345893722052754
"11",501,0.31934260650348,0.0344640218658616
"12",551,0.256812855192766,0.0344667359101215
"13",601,0.409015984504619,0.0337674024020876
"14",651,0.292577523292632,0.0345261436533947
"15",701,0.306670486346564,0.0346038123991809
"16",751,0.263237116994308,0.0345910943840048
"17",801,0.256046142715035,0.0346402424618367
"18",851,0.271130908211226,0.0346059124335234
"19",901,0.225207205481564,0.0346572009751839
"20",951,0.315579724308912,0.0345099372388219
"21",1001,0.226730999969551,0.0346656711283743
"22",1051,0.31579836373008,0.0344364704896916
"23",1101,0.384241560291624,0.0344340005330812
"24",1151,0.31474330776472,0.0345511021100098
"25",1201,0.376454803661037,0.0344013623496372
"26",1251,0.326245445367571,0.0340627917392964
"27",1301,0.34963432744886,0.0344967870291434
"28",1351,0.451996116732336,0.033942499604663
"29",1401,0.300609494853236,0.0345575542445191
"30",1451,0.482799671823813,0.0344007912293758
"31",1501,0.435157540715048,0.034287722167412
"32",1551,0.288413239865181,0.0344245124306315
"33",1601,0.322386644842397,0.0344809708991971
"34",1651,0.4117798217068,0.0343632509314985
"35",1701,0.249059596675832,0.0344957079800458
"36",1751,0.318742173623695,0.0343978936426695
"37",1801,0.215188443598172,0.0345771366086679
"38",1851,0.420843752941229,0.0343846766254851
"39",1901,0.48608899277445,0.0339564158725306
"40",1951,0.266422089671834,0.0346166881629939
"41",2001,0.301926913748349,0.0344443888131945
"42",2051,0.288799637301686,0.0345462191929603
"43",2101,0.40153581294206,0.0345745188924078
"44",2151,0.334263499905474,0.0343337224534755
"45",2201,0.383444711648897,0.0345112412425371
"46",2251,0.420864476478622,0.0346671738226314
"47",2301,0.272959674791909,0.0344697520389319
"48",2351,0.397081922504992,0.0344233249592091
"49",2401,0.385511304547024,0.0345017507796024
"50",2451,0.470198400108711,0.0344305195236103
"51",2501,0.395810238826523,0.0344043424034519
"52",2551,0.317621052292311,0.0345753737523525
"53",2601,0.245783627637554,0.0346413213498373
"54",2651,0.321788587125206,0.0332067070472807
"55",2701,0.507380759490072,0.0336181569537758
"56",2751,0.497742287484438,0.0341979205311783
"57",2801,0.280891038640841,0.0345825251188062
"58",2851,0.321780862478672,0.034608588796346
"59",2901,0.286053296301168,0.0344569668089992
"60",2951,0.341584722043387,0.0342489520479657
"61",3001,0.442051335073824,0.0343681313746351
"62",3051,0.334989593830972,0.0346233640890314
"63",3101,0.472347515292856,0.0341832131768089
"64",3151,0.319596959373384,0.0346138179014078
"65",3201,0.453986996912427,0.0345914380590516
"66",3251,0.309778921930127,0.034536235153231
"67",3301,0.288060954100227,0.0344416851776839
"68",3351,0.503809373855405,0.0337827665533099
"69",3401,0.302887093929567,0.0345791352916974
"70",3451,0.398737391358862,0.0343125930771047
"71",3501,0.407803974264645,0.0343932008284297
"72",3551,0.43160208471294,0.0337230076981131
"73",3601,0.224132689405998,0.0345595330428989
"74",3651,0.333422233375842,0.0338120692901535
"75",3701,0.271362583674451,0.0346107867204624
"76",3751,0.378218663663542,0.0344178878387347
"77",3801,0.399468086691333,0.034250812393685
"78",3851,0.164121211161365,0.0338893756002693
"79",3901,0.446548676270354,0.0340713798527397
"80",3951,0.407917097467338,0.0345090151770268
"81",4001,0.338806255505619,0.0344069047774699
"82",4051,0.222455513095526,0.0344662809516456
"83",4101,0.268187481031012,0.034527615153123
"84",4151,0.301189975974753,0.0344820313681111
"85",4201,0.342452556289031,0.0342949075681001
"86",4251,0.482470480262968,0.034349828600884
"87",4301,0.292506406650232,0.0345678803786461
"88",4351,0.178294760413217,0.0343188468945398
"89",4401,0.381807765041779,0.0343504946492216
"90",4451,0.268715475205115,0.0344836182978731
"91",4501,0.322496548791956,0.0345191011794391
"92",4551,0.222682007091026,0.0332820510501774
"93",4601,0.333893858484498,0.0345799225706022
"94",4651,0.338002241768667,0.0344796049719
"95",4701,0.297040700324051,0.0344795147550572
"96",4751,0.354891185817397,0.0344302597187021
"97",4801,0.385085534397186,0.034292235112001
"98",4851,0.135795192482908,0.0366892265544912
"99",4901,0.345909357256987,0.0341420721238785
"100",4951,0.442352284499756,0.034497605602959
