"","V1"
"1",0.211497537991583
"2",0.279100230768677
"3",0.383081134542608
"4",0.278435589923069
"5",0.303906752748376
"6",0.107493561202659
"7",0.370955929071715
"8",0.184848260640945
"9",0.270247332560555
"10",0.323953287644974
"11",0.258099620077592
"12",0.181625300848745
"13",0.15750402550837
"14",0.38280580994267
"15",0.273321253723871
"16",0.261307072858653
"17",0.281561758222335
"18",0.309614098255297
"19",0.236880836144804
"20",0.199571725274979
"21",0.211780555739061
"22",0.340449068984158
"23",0.320599684618412
"24",0.214121766160879
"25",0.126819533708137
"26",0.060224244082699
"27",0.210157746139802
"28",0.193517686996599
"29",0.2237633321823
"30",0.261710804145909
"31",0.263049873491489
"32",0.24973453952915
"33",0.277029620903822
"34",0.184631644602913
"35",0.205417518099101
"36",0.356775258543519
"37",0.209946562618342
"38",0.29872642282961
"39",0.191368517799931
"40",0.300302389052861
"41",0.307665861622566
"42",0.335733148652769
"43",0.318155136423987
"44",0.265446606679257
"45",0.188156225048092
"46",0.282681104296743
"47",0.357952982686676
"48",0.235133041577864
"49",0.354861476435692
"50",0.154738696696742
"51",0.293492912015946
"52",0.231718141815785
"53",0.186614669764202
"54",0.0617279891833456
"55",0.19152225794031
"56",0.158020011248816
"57",0.498557681298777
"58",0.292023078229595
"59",0.321730498621532
"60",0.299207831083761
"61",0.295689478550945
"62",0.21689030927451
"63",0.201912876693349
"64",0.276009270584808
"65",0.222317239722567
"66",0.328799725630521
"67",0.43559873140559
"68",0.11082629286714
"69",0.47759738680122
"70",0.285262623834958
"71",0.263376501204077
"72",0.191143562012923
"73",0.181291350578483
"74",0.281849866679095
"75",0.302994113555069
"76",0.177659692072058
"77",0.152846608503742
"78",0.048070965603165
"79",0.219453775757185
"80",0.218278061539427
"81",0.211845116809409
"82",0.492093087037469
"83",0.318808386335598
"84",0.371295635962344
"85",0.297053063476078
"86",0.087837198721862
"87",0.251419061399647
"88",0.0647639740273952
"89",0.132951418114349
"90",0.294778511394088
"91",0.199585512477381
"92",0.0792382664262001
"93",0.288738184138251
"94",0.299074077748794
"95",0.310732634316237
"96",0.294671791512253
"97",0.30099702396416
"98",0.180716471767504
"99",0.51979591864887
"100",0.321502927030497
