"","Phylogeny","Species","Residuals","Intercept","InvClim","PreClim","InvTime"
"1",315.024986214879,113.448098863761,2000,1751.59491436189,1628.38438327122,2841.35711827392,2872.00321117683
"2",111.646809561376,198.303514787011,2000,2187.1610623483,4276.54020603039,1003.35859841555,1621.24235989904
"3",189.625747630685,166.349967732655,2000,1334.51011930317,2865.42186100527,1931.13787192987,3006.31441990302
"4",117.745744075321,106.544253935097,2000,1694.43363547951,2695.69484215543,2415.68255347962,2917.29425217005
"5",100.154910285178,205.440580873359,2000,2143.90389272105,5065.70075458597,938.210978966559,1275.79340031705
"6",76.0350900313331,100.43582934544,2000,1211.51704051017,1823.21801790551,3591.94218784702,4717.41571844423
"7",107.041668323401,107.999832446082,2000,2345.92465818998,2903.74992629373,1727.34859867849,2373.61408504279
"8",95.6145423962133,299.348593039811,2000,1962.72919976713,1100.35753885331,3150.39903223914,5557.86538353683
"9",178.589708202173,109.245934199198,2000,1697.18365409697,2359.51975005256,2906.09398523645,3286.73261072143
"10",120.80040964486,124.524110790077,2000,1597.81350344577,2035.3040833393,2070.2127327198,2649.42238136576
"11",135.841536776184,170.472893018485,2000,1797.44767313793,2777.25729377945,1848.72027888982,2377.97598902561
"12",89.6692474840998,263.192489679407,2000,2893.64153769551,1257.08733336581,2341.68184848941,5356.25851584753
"13",249.781945061189,146.084652273644,2000,1900.30338717091,1850.3253751434,2459.52475390287,3043.53409821911
"14",181.034530967366,169.059632236869,2000,1862.19296408637,2687.21554252659,1848.40492684016,2981.68761230888
"15",99.8835605038587,110.434326403338,2000,1581.37358376267,2544.37093872205,2530.15680457105,2731.56872836615
"16",269.220652519906,154.654612329195,2000,1604.144184099,2671.86140908974,2444.4580799632,3983.25805836217
"17",109.755709475946,252.970964514807,2000,1980.67983182266,4066.34170437015,998.364327760326,1279.12643901806
"18",66.5029614347233,250.629001767135,2000,2055.1206430819,4474.13679585509,827.385888916481,1470.94615764575
"19",139.15279560281,150.934160982667,2000,2224.93417254195,2079.87000182706,2936.64507724614,4026.16530285472
"20",77.9510991230716,127.143850829546,2000,1596.73825548225,2041.60531647543,3008.91136272737,2982.8535902307
"21",133.533183153703,160.222160853109,2000,2246.10227737749,2198.36724203662,2964.80759523338,4316.33607544098
"22",253.301552428121,144.040605720013,2000,1799.24105071368,3027.64447428921,2242.3887346289,3041.48584858923
"23",70.3560459025707,110.435978233068,2000,3421.81606168455,1849.41613412978,4274.41308405905,4689.65606921485
"24",53.44880417505,111.33579030119,2000.00000000001,1526.92428795158,1821.29526642801,3534.45058546583,3060.19864267916
"25",84.1756397616349,129.687980535143,2000.00000000001,1646.54001047427,1809.60549551846,2718.15644114124,2217.46362878476
"26",340.015607935432,136.019536525372,2000,2109.79674350604,1856.04662293434,7752.32042040941,3331.53298071701
"27",37.8234379430057,116.253761425639,2000,1329.09198229219,1161.84754169506,4081.5122485061,2427.92117008899
"28",271.75890256247,116.501264799269,2000,2874.33277566937,1550.72576136796,2679.52242457922,2659.66728348534
"29",74.3601877984512,139.349505790996,2000,1749.07081447577,2387.95531128965,2579.05066231735,2983.91525032606
"30",69.415580156958,195.947989955043,2000,1704.87566062692,2702.16030514225,1302.59760232092,1735.48412863446
"31",110.810736581502,107.285095144489,2000,3281.05421855818,1624.89273830046,3263.24373646414,3153.11108678674
"32",86.5146344079774,212.370143832989,2000,1817.79659392007,2223.01793636405,1580.77111873351,2276.19895029512
"33",124.385929192498,119.994586241542,2000,2071.87722321249,1813.15888961786,1771.02467941336,2618.16211063494
"34",386.417724419826,124.935053233443,2000,1751.56029607073,1761.57395215519,2521.8024979561,2565.57721425671
"35",137.329516226167,154.614646579183,2000.00000000001,2182.34638698624,2109.40917368925,2221.67426187971,3548.05589859183
"36",175.060457043019,167.894543863394,2000,1848.09057005083,2948.20857802787,1522.67406978885,2831.35339451983
"37",92.4952143293686,200.412342689613,2000,2409.69708906963,1218.38204195356,2422.36848918913,4390.99893955203
"38",105.32066962135,209.962139521378,2000,2345.56326662004,4094.7933605956,1057.84843900462,1495.61544652593
"39",250.551814206211,115.808877554351,2000,3013.60150361046,2064.85806498553,2700.79746460012,2953.58783760608
"40",104.384641718423,132.268124954741,2000,2033.23118215123,1975.01298827522,1746.98693583341,2373.52510293673
"41",212.39872783468,146.251009783844,2000,2275.22698573892,2382.45894998283,1794.20265403505,2790.68481669822
"42",167.91207251334,173.851360266146,2000,2081.35883482411,3097.9523808405,1315.8021048063,2512.09426288001
"43",68.6220998768108,217.092376800948,2000.00000000001,2400.38961515499,4625.57113392003,935.653440773144,1496.39575004493
"44",97.1001992930432,149.459713940378,2000,1595.03761822619,2832.92377911577,2367.21517416734,2781.31284215978
"45",45.704095709059,123.545560147046,2000,1438.20815447252,1584.64001993661,3095.36091820754,2852.58169187304
"46",97.3639025705455,213.366406457982,2000,3155.9951978741,4601.30568432044,948.309632393607,1728.33076280375
"47",131.513547426657,202.16241141152,2000,1867.84066032315,2327.40302899408,2062.35411003801,3325.39915751184
"48",275.097928832263,104.972746505557,2000,2659.50831822984,2055.01969070213,2928.2329447159,2547.9743350788
"49",72.3302520527498,99.0043028168319,2000,2636.58051729122,1531.63311047338,2649.54557719914,4131.94797262146
"50",37.0911964705367,123.523766132832,2000,1198.58250066268,1253.62704163669,5026.83733628962,2728.61582754781
"51",104.190845508856,213.513698708364,2000,1860.82914336411,4220.48162798419,1005.38405055235,1334.70531627404
"52",80.3535113383557,100.341481886973,2000,1565.59801400384,2301.27059427918,2439.65055313448,2917.89650662096
