"","Species","Residuals","Intercept","InvClim","PreClim","InvTime"
"1",295.44915750459,1866.25004774801,1713.79423471643,2249.81931472394,1524.11647468196,1922.78946711465
"2",292.490198290881,1865.28012030506,1555.25390877034,2479.78146277066,1534.24838183481,1937.68189108417
"3",174.911143044687,1865.54697673533,1968.55337323257,1471.28505624315,1584.63086082207,1178.39565067478
"4",213.31196383104,1865.46179125526,1895.74764652746,1587.72269170001,1507.5694116633,1242.09335911959
"5",298.58262916419,1865.36748017385,1516.55098136111,2343.40199297785,1551.21593267479,2050.75437777826
"6",318.17577486631,1867.25218548218,1671.61254197023,2856.36919001703,1517.86507572361,1838.29009593989
"7",295.180281625925,1865.29259392517,1540.42725925863,2327.06337892812,1587.46177744414,2000
"8",169.166787648192,1865.37944006885,1894.96753693823,1500.72941404407,1645.796809829,1853.95516736571
"9",181.128090649603,1865.62794789539,1869.7180589534,1674.53606743006,1476.35719412134,1283.16977928495
"10",214.828856172314,1865.3346089389,1846.01202493907,1394.52990755378,1518.82656033247,1837.95360645506
"11",179.137181781027,1865.80286649247,2048.106542479,1435.59164193945,1605.64265463802,1113.63737747518
"12",135.692221653133,1865.79272673222,1790.08868220975,1138.48928245772,1690.06940060834,1338.17138769266
"13",264.179932293668,1868.40722076569,1665.08505714295,2008.51546960439,1706.81219483548,1948.95001496282
"14",181.246196941744,1865.57079074172,1974.32809981642,1457.14507477184,1621.32389057765,1178.58889525649
"15",360.919241080561,1865.2806735743,1669.56535915168,1947.39571885005,1680.32586461018,2000
"16",162.887405955202,1865.32817637434,1912.99615750997,1485.80658391404,1593.00567685128,1827.59266899361
"17",476.816913578536,1865.14461085117,1511.93364785058,1954.88677450014,2165.70146297555,2000
"18",317.805040867053,1865.27282989103,1551.71424027475,1812.05712924989,1683.55330255088,2000
"19",375.585781754314,1865.08127572973,1795.75128318772,1810.54099486467,1811.9459712315,1849.49604882585
"20",189.375796129744,1865.63133228513,1915.78287130872,1642.68720280645,1501.50162213559,1261.70492564675
"21",439.898247092864,1865.04964294533,1513.81250284411,1884.601134307,2201.52008652942,1871.35635540725
"22",152.918002348058,1865.90580236804,2080.88115589944,1279.59010140961,1609.53858630261,1159.79687534519
"23",381.591000190158,1865.91503074645,2000,2686.8792221763,1611.6377732003,2000
"24",326.814828323656,1865.47755831489,1508.89234935256,1908.69906179673,1632.61649272761,2000.00000000001
"25",315.266740844305,1866.0369793382,1749.35550229751,2078.44021148222,1583.67767206818,2000
"26",576.124558894828,1867.30246125106,2000,2840.92846633012,2045.92709950571,1559.68223792967
"27",394.28456669096,1865.68045830119,1860.2465906339,2332.03606243119,1636.95812957003,2000
"28",352.277712999296,1867.75227902739,1682.2532940978,2593.4468631736,1547.78493373335,1904.28329172154
"29",179.11933444048,1865.45345706921,1897.85808110907,1626.44431351695,1517.37623785429,1272.26408514852
"30",250.972571884468,1866.03911332791,1503.02654579786,2492.55909221168,1418.71781523748,1944.85970217203
"31",311.605629771252,1866.46164207022,1820.89992939341,2462.00116752765,1534.82418940109,2000
"32",135.356334187679,1865.95048109066,1909.29522575852,1392.71886985976,1772.85145460303,1237.81790006538
"33",185.100159117697,1865.7395452077,1892.27089436158,1626.6900683072,1467.81544035081,1240.39775137213
"34",280.865504337694,1866.1793877438,1662.79656857106,2181.5696040081,1629.79919341314,1919.13800464971
"35",169.404158488394,1865.68448942417,1760.51605723534,1168.6811680259,1621.25175213499,1343.98437518554
"36",163.9562242276,1866.04994019112,1964.02614217612,1385.48104304312,1708.14159416025,1146.65343218636
"37",206.841825085055,1865.38031112159,1672.22426923153,1243.12285149538,1918.52924722612,1803.61773884853
"38",274.505442042211,1866.09932648427,1654.26433829927,2333.15797151868,1511.17355837,1927.34904755024
"39",327.796623591092,1867.700235486,1675.3463023078,2615.80837012266,1498.04613349512,1878.49077542605
"40",353.559523212776,1865.23258276019,1520.27191517218,1858.91338152458,1710.30953220465,2000
"41",361.470131859473,1865.87621781925,1811.91692450045,1970.36256442067,1753.38928095849,2000
"42",185.298463721463,1865.49579811952,1950.63898187268,1489.88096687192,1593.80780082123,1194.77191384044
"43",301.629316957643,1865.39008890916,1527.34597945469,2355.09232581244,1547.61967435789,2054.24856842996
"44",164.450722873612,1866.28973206243,1878.14614549386,1237.88426588724,1682.61880906145,1009.44624822318
"45",302.039554916614,1865.62646090939,1715.02046497446,2168.99318971419,1570.15626336564,2000
"46",284.616227481295,1865.04403101078,1535.67612464639,2440.91676171908,1537.68421611539,2050.6998632437
"47",171.109794638759,1865.78145843641,1770.4298799317,1158.81933859042,1634.23880730442,1291.32755934677
"48",344.331745144846,1865.9549178793,1827.67467055651,2387.81503981745,1576.84212890833,2000
"49",340.079818323849,1865.66191477828,1838.78841954047,2525.26646849243,1597.9496991381,2000
"50",268.175356798226,1865.92803674717,1764.25530390772,2560.99211654472,1476.33807335527,1918.85118725307
"51",277.940128668777,1866.02584441134,1647.68544758449,2148.96329526592,1535.36056914625,2000
"52",321.93817667577,1865.38689580022,1480.46353419486,2046.44885238166,1639.9475319017,2000
"53",388.054322530119,1865.14058145603,1731.201642313,1869.63342248135,1757.27889184558,2000
"54",559.105301527887,1870.50596535237,2000,2849.55030041243,2081.40397884624,1654.73807119975
"55",312.26307272911,1868.96564057084,1687.40574647595,2806.14809034962,1596.99735935298,1820.41115040247
"56",289.798176168038,1866.79728839908,1643.43162124898,2409.6305377662,1563.84514489015,1910.09395554876
"57",419.451794021843,1865.36018392122,1724.8330184577,1968.04145143657,1712.60247190305,2000
"58",396.13230954941,1865.26283365196,1802.70292916777,2033.21383458556,1672.02413425494,2000
"59",137.240577433048,1865.82922467007,1763.37169866465,1238.54540204065,1725.40615575288,1245.68133414997
"60",187.507908025515,1866.60654373039,2009.37500576054,1509.28122976243,1358.19807558211,1036.41754158008
"61",303.607986207252,1866.16115073011,1811.72176381942,2461.7845234797,1524.06449528505,1912.29699586422
"62",319.611479169813,1865.20764873253,1662.22681196799,2085.80352002186,1639.89122057185,2000
"63",323.716039983997,1866.85226477324,1820.14020275754,2495.78814925582,1494.11100983281,1902.0261204116
"64",342.970551374106,1865.24330304704,1666.66868489684,1948.84277599851,1664.26223642465,2000
"65",282.105855328308,1865.3268927053,2000,2584.09337139274,1498.66681164879,1925.06702965222
"66",204.646875713338,1865.53309335701,1858.45582720558,1782.10470990833,1496.11323430898,1332.63319035167
"67",153.489037411849,1865.88631912837,1884.52922668679,1418.70051439674,1704.64976595517,1202.42586821508
"68",291.248257131267,1868.34974309861,1672.18789757155,2917.82977943383,1469.95301178765,1811.47912160723
"69",407.377758222604,1865.37284560244,1780.47425797818,2015.28164966299,1684.76530909793,2000
"70",367.736602773718,1866.36869383037,1854.5016581001,2708.8878996954,1596.42325239989,2000
"71",268.357931677803,1866.06747506958,1633.90924900531,2160.89073385347,1515.02608914518,1926.1138174069
"72",374.578098903305,1868.57331204471,1706.06747789869,2618.62147435524,1596.97120826912,1877.22088461247
"73",177.761735134584,1865.44606554363,1945.83588429852,1444.54373216802,1708.44862244346,1840.53354136298
"74",520.112155082059,1868.24012557671,2000,2932.9072214205,1776.83623498943,1731.1976221546
"75",346.477925525627,1865.25462442441,1525.48746105713,1861.17869072255,1698.5512602385,2000
"76",314.378729323163,1865.97523290193,1739.61625035457,2066.1304062463,1584.30343198377,2000
"77",260.830902360829,1866.59959051985,1705.93797605011,2168.26553435066,1683.24558110888,2000
"78",1249.41252125616,1867.95096308716,2000,2399.31437818512,2347.41907299439,1778.08540548864
"79",267.785109937642,1867.27035105008,1575.54375756206,2124.61698200802,1633.41529754331,1936.3110437888
"80",286.850694602891,1865.63477684519,1507.5940301641,2333.3050326719,1529.12456126921,2056.02709282777
"81",409.763378259019,1866.01627019013,2000,2100.67333210341,1647.15403163991,2000
"82",165.388119499403,1865.79442646861,2000,1497.02224364736,1713.28985841657,2000
"83",168.793981223691,1865.56529382308,2026.03002733625,1288.21435954428,1680.21289912889,1248.36489289289
"84",163.47455493711,1865.73558338382,2020.0220856551,1428.6727873875,1650.97172074215,1157.92092345361
"85",169.563716004742,1866.43478813625,1984.32686940621,1384.43899330562,1476.03336388214,1143.31138298496
"86",267.823002740624,1866.22954457418,1700.69728473617,2474.47490412323,1448.85028459205,1923.99980386107
"87",377.225047751127,1865.41488554547,1724.10067822671,1906.49016922169,1668.39598734737,2000
"88",1257.09182617011,1866.34532259714,2000,2334.86164296666,2297.09638708775,1814.77941953023
"89",285.337613770217,1866.2270556409,1736.50727641319,2073.83373968099,1682.147980338,2000
"90",164.762046847322,1865.72965476106,1865.42822436108,1425.48119961725,1723.21277575223,1853.18165650309
"91",466.372618074004,1865.59709874859,2000,2335.17358580899,1686.12274978299,2000
"92",883.912444683691,1870.22381196485,2000,2661.91672213666,2283.73437719655,1765.48644086875
"93",326.937266038334,1865.36990495111,1508.96693255296,1971.10569276162,1638.85117070963,2000
"94",293.106791688725,1865.74464821073,1533.62581853296,2013.47800139976,1566.57606991505,2000
"95",169.627890976901,1865.74498525464,2012.73624534506,1437.45864379079,1644.30393606151,1166.07783528399
"96",293.553993768501,1865.92900745268,1723.67101483321,1955.04591620245,1748.53533953937,2000
"97",256.817698565457,1866.44477583904,1705.70443432869,2073.66426332245,1722.96463552591,1999.99999999999
"98",749.741974329294,1857.50724990294,1801.11133344055,2189.43396476832,3701.22572747143,1669.86415119485
"99",153.439505199831,1867.00605912737,1923.80854465436,1187.75745937599,1728.18292744043,1012.76747124084
"100",294.003495045255,1865.67740027012,1544.26345147199,2447.40359883886,1495.60144387767,1931.59201947728
