"","post.mean","lower.HPD.95","upper.HPD.95","post.mode","pMCMC"
"Intercept",-0.173175049537667,-0.358467402373208,0.0406690422387328,-0.150773628035071,0.10618
"PreClim",-0.00422379024236509,-0.0608550664619543,0.0504106293374207,0.000376193916103551,0.86571
"InvClim",0.00537182399735955,-0.048629166878527,0.0683711561869131,0.00126780524609571,0.83987
"InvTime",-0.00278838972035326,-0.0616387123591267,0.0558836405434704,-0.00100968438319815,0.87677
"Spp",0.00474524603391117,6.35385683774271e-15,0.0146165190656089,-3.04394008229094e-05,5e-06
"units",0.00707276075911521,5.73800737869154e-05,0.0220688444527511,0.000220522856895564,5e-06
"s2",0.324278882224564,1.89229423930359e-10,0.957293436953025,0.00231219643432646,5e-06
"CVspp",-0.29122401125105,-3.54456397278609,2.04674349350308,-2.66659247747521,0.15232
"CVresid",-0.590322318562093,-2.73539529007148,1.93120575192414,-28.2630155955812,0.15232
