"","Iteration","Species","Units"
"1",1,-3.69258734998567e-05,0.0032256078934616
"2",51,-9.02360814948305e-06,0.00121020657899904
"3",101,-7.65831186326149e-05,0.00985583605451675
"4",151,0.000257589091325381,0.00332056641807369
"5",201,0.00289865698334645,0.0159110386979923
"6",251,-3.08527311934696e-05,0.00306929661072699
"7",301,0.00315098583753104,0.00504401141955317
"8",351,-7.62913638812877e-05,0.00784043813264565
"9",401,-0.000206616388292902,0.00588690298839608
"10",451,0.000709755147914499,0.00731606029929742
"11",501,-6.72809959918684e-05,0.00830263162907683
"12",551,-0.000260218981485061,0.0203111247436538
"13",601,-1.00250436789366e-05,0.00075884504382094
"14",651,0.000417837969319312,0.00072672224038772
"15",701,0.000172469582643491,0.000997000010140867
"16",751,-6.77157975476133e-05,0.0080777448556715
"17",801,-0.000123055803923681,0.0174922300091805
"18",851,0.000398634398438978,0.00641300239799543
"19",901,-1.22446207053983e-05,0.000671694531375365
"20",951,-8.12985742340756e-05,0.00629262470933045
"21",1001,2.32034663020038e-05,0.000100546725876735
"22",1051,-0.000109887745779858,0.0123486781152631
"23",1101,-4.32933023099357e-05,0.00670002239538023
"24",1151,-0.000110817032159533,0.0020595805374963
"25",1201,-0.000135912988905604,0.0161933735408312
"26",1251,3.63088949611818e-05,0.000191257433731605
"27",1301,-0.00026311620383462,0.0175918660931563
"28",1351,-0.000131881059533104,0.00779718409656562
"29",1401,0.00565500120518901,0.00316163528530579
"30",1451,0.000471876838453851,0.000956647955607151
"31",1501,-7.58001374430669e-07,0.000122986431522336
"32",1551,-0.000109175632678799,0.0101083676745271
"33",1601,0.000252000074838273,0.00317303139621834
"34",1651,-6.5523746476142e-05,0.00353436720970727
"35",1701,0.00011329416396829,0.000817482990626138
"36",1751,0.00168700328402515,0.00264545042283238
"37",1801,-2.68404091821295e-05,0.00398429418307378
"38",1851,-5.29195229314239e-05,0.00470266611786147
"39",1901,-0.000465143988794119,0.0264815270680576
"40",1951,-0.000109320464961431,0.00585993161572589
"41",2001,0.000349846041407362,0.00137035307058816
"42",2051,-7.24067907013698e-05,0.0115031692308939
"43",2101,0.00437261234906985,0.024720238825288
"44",2151,-0.000185839228746405,0.0130002216200828
"45",2201,0.000767664056601929,0.00857761259552755
"46",2251,-4.08323691597197e-05,0.00530083794820206
"47",2301,-0.000165315751888666,0.0174775155124566
"48",2351,0.000382125563132703,0.00174104740286982
"49",2401,0.00113977554882241,0.0165308158961023
"50",2451,-3.79163462751637e-05,0.00485130344616305
"51",2501,-3.27729180996409e-05,0.00307445563386081
"52",2551,-1.77853909760854e-05,0.00109175420668659
"53",2601,0.00195972974357551,0.0159687557887512
"54",2651,-0.000154040314453318,0.0218511169583888
"55",2701,-7.55022891615235e-05,0.00596415923240747
"56",2751,4.61056141864552e-05,0.000373857634604063
"57",2801,9.06381700872622e-06,0.000159850377752016
"58",2851,-3.82611087004538e-05,0.000750780335993729
"59",2901,-3.08385798803728e-05,0.00264190123905046
"60",2951,-5.50474537464429e-05,0.0059287718512598
"61",3001,0.00013766939795803,0.000502020379290339
"62",3051,-6.02998792698949e-05,0.00800192440156088
"63",3101,-9.11749613207499e-05,0.00788364477726069
"64",3151,-0.000285560487994267,0.0169212631751837
"65",3201,2.0415538703625e-05,8.81802175707144e-05
"66",3251,0.000200559951808201,0.000793830673571827
"67",3301,-0.000119756230514344,0.00960483020103058
"68",3351,-0.00017999399531353,0.00636875873724519
"69",3401,-1.52682251845328e-05,0.000343454944368174
"70",3451,-0.000221083376620205,0.0165167078154172
"71",3501,0.00237871875164194,0.0259411020980969
"72",3551,0.000631732700708958,0.0118787133681472
"73",3601,-3.23254039601996e-05,0.00546001331415097
"74",3651,-2.08148053344133e-05,0.00305856123981746
"75",3701,5.17305856500523e-05,0.000160467718577106
"76",3751,-3.52431489608545e-05,0.00437314859168604
"77",3801,0.000379536215429164,0.00210961569631846
"78",3851,-1.68373661638797e-05,0.00163560152392329
"79",3901,-1.85899580537464e-05,0.000372018899350465
"80",3951,-2.72748753904375e-05,0.00125361456182081
"81",4001,-9.35159811430165e-06,0.00100896326923458
"82",4051,0.00188987814375851,0.00808127348858118
"83",4101,0.00126401533818308,0.00122229566041486
"84",4151,-8.24330389464847e-05,0.00161094326195563
"85",4201,0.000909119908553277,0.00745988187496606
"86",4251,0.000277208593972861,0.00233226620572489
"87",4301,-3.27166604428473e-06,0.000325678290167381
"88",4351,-5.96711702850681e-06,0.000471987665697495
"89",4401,-0.00043558220682412,0.0164728102702459
"90",4451,-0.000179863581227884,0.0140548471405123
"91",4501,-0.000128815114573945,0.00848579824103313
"92",4551,-0.000119168032242791,0.00806175397287977
"93",4601,0.000205551862689284,0.00093125684277633
"94",4651,-7.82943444796309e-05,0.00508741760605479
"95",4701,-0.00029867683842748,0.0430603290991501
"96",4751,-1.86737287041006e-06,0.000210216213236881
"97",4801,0.000432085419610291,0.00618331529064121
"98",4851,-1.09885486819613e-05,0.000892454673582408
"99",4901,0.000549838750255784,0.00953027255639195
"100",4951,0.00302607611733651,0.00561996158778572
