"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp"
"1",1,0.0581576097270676,1.06397821400686e-09,0.173859505713113,499.470468518439
"2",51,0.0528284825098264,1.50061433373159e-10,0.201426493703312,902.091192937942
"3",101,0.127413967250507,3.12554596733748e-09,0.311175775467518,454.459260044573
"4",151,0.0403955384632053,8.23538018762363e-10,0.10645124334752,357.524799951395
"5",201,0.00931861973065093,2.57896271275289e-10,0.0330476881137304,557.338933443558
"6",251,0.18694690895811,1.56165631093628e-07,0.618677653278811,1186.01189499536
"7",301,0.153789966477262,2.4226092783112e-08,0.427726481158829,445.942771478605
"8",351,0.0912239211422844,4.37655483274288e-10,0.186709741875325,385.042019936737
"9",401,0.0559840402334151,1.87224524854164e-10,0.174407499304406,341.054781608249
"10",451,0.0774665738974197,3.53298052578137e-09,0.220992563743829,366.195630004963
"11",501,0.229208586130346,3.13891717349403e-09,0.865860004288334,698.483930024673
"12",551,0.175606453730565,4.63341623586548e-10,0.497375746922236,428.993738100381
"13",601,0.0393679537590041,1.98883748685385e-09,0.129812020368247,1036.58528722053
"14",651,0.00808615869205145,1.22098295061717e-10,0.0305436102369955,507.101039652385
"15",701,0.0389166126321209,9.10678924755907e-10,0.174933277233296,1014.16674811288
"16",751,0.171875850000906,1.45260762812849e-09,0.527143718767621,997.652838188086
"17",801,0.163280578075883,3.18104433933242e-08,0.594832956782155,798.778665106889
"18",851,0.179166037659478,3.39813554772798e-09,0.465100347561698,418.736579665003
"19",901,0.296295789466333,1.06577376657217e-07,1.2402972517845,765.053363792634
"20",951,0.0474060598829369,4.26897085536048e-14,0.156904988528139,569.901461559605
"21",1001,0.0269600571484063,7.71395069514804e-11,0.105745853985977,328.902744438255
"22",1051,0.0628961723390964,5.58410834458168e-13,0.235565035102739,931.069549110026
"23",1101,0.156477981101792,8.20885108588873e-10,0.393852683812045,511.287371912897
"24",1151,0.11835994398458,2.71289590218375e-09,0.417153562078936,527.986969637083
"25",1201,0.0569344972228968,5.60510478183438e-10,0.22506900163805,495.029579457538
"26",1251,0.0697924091134009,6.66998430309164e-09,0.238619511798015,607.171845348055
"27",1301,0.0272324381818264,1.66830366143878e-10,0.0728997381662733,789.62564601481
"28",1351,0.0877000713462622,1.58059188709697e-09,0.353491806854386,1012.84971000453
"29",1401,0.0835599566015279,3.16303816235906e-09,0.218462416039061,414.704657962924
"30",1451,0.0903800523622369,7.10773398617635e-11,0.323549617264816,629.279224848584
"31",1501,0.0825755538084086,5.11371578073904e-12,0.210686489515531,371.846799584708
"32",1551,0.107567304980517,1.8413319826498e-11,0.400684259597547,561.614099542934
"33",1601,0.162566093731874,2.79046003356875e-08,0.418989756322132,461.50359220626
"34",1651,0.150917999338578,1.43501341498988e-08,0.470779450742048,584.396213722476
"35",1701,0.030048586210256,6.72340834516916e-11,0.0927361404518693,502.479618942368
"36",1751,0.195931319751994,1.21989357626952e-08,0.741649653550523,667.547474498551
"37",1801,0.108688997567128,3.53682688552306e-09,0.422387039063013,613.197014767435
"38",1851,0.111530151269225,7.53352085729557e-08,0.374197825686632,1499.32415812832
"39",1901,0.0755994630881912,6.9439074297569e-10,0.196728576726938,449.288734840022
"40",1951,0.144628003144595,1.05486165269889e-12,0.469956176291164,461.153961640154
"41",2001,0.269146844191075,4.09787225589269e-09,1.20944869714243,945.675660578749
"42",2051,0.0130231337437263,1.90100355147405e-10,0.041088997198919,685.879018279447
"43",2101,0.0851377074663611,7.54758683077845e-10,0.29383953953751,474.099419188824
"44",2151,0.152466780848601,9.19336498873479e-08,0.541381832545764,551.963773300854
"45",2201,0.117597897919943,2.09839445016052e-07,0.460437933026403,823.968826693795
"46",2251,0.0899677220113751,3.63701069670545e-13,0.35580847134245,694.615802692992
"47",2301,0.268568921648005,4.96958701395042e-10,1.02602576235049,1141.34066624304
"48",2351,0.081344289949886,8.83581257397682e-11,0.203717540915673,355.113874972822
"49",2401,0.140843401555471,2.16366697471884e-12,0.537952155943135,998.596180356022
"50",2451,0.139167328926214,1.04802894162509e-09,0.502308896663709,443.913124146718
"51",2501,0.12369619684004,1.8484241050571e-09,0.569533747328651,379.828696288195
"52",2551,0.200385060216985,1.8641776129565e-08,0.59784317052878,1211.37548703724
"53",2601,0.0651130892309468,1.91914813708388e-08,0.215869521046138,755.831104294935
"54",2651,0.0760899827759835,2.06091061747641e-09,0.25848077074342,365.23291538831
"55",2701,0.112277099849141,3.08090828282466e-10,0.381540097423444,435.903862511332
"56",2751,0.0572295089267352,4.39508270610827e-10,0.146747006862371,335.147353813434
"57",2801,0.116899180934733,8.41527652794352e-13,0.264576654980172,424.479872471417
"58",2851,0.12897470158893,1.00894697154116e-09,0.465720926708523,1144.6731621249
"59",2901,0.0830739481339451,1.7634905826573e-09,0.228734819802695,329.916473246419
"60",2951,0.288533137505664,1.12764815970124e-08,1.13890550702616,795.322054895204
"61",3001,0.021802972864214,1.37191974605766e-13,0.0702987830462235,503.810975891114
"62",3051,0.140385190427015,9.25151159266916e-08,0.60138551118252,1015.38025027365
"63",3101,0.0985530391600521,5.55990890349976e-08,0.338663383453566,685.955438771001
"64",3151,0.0746808507607854,5.66441604531657e-10,0.21867052352878,343.94756540765
"65",3201,0.175007620946817,7.04357233056265e-10,0.578201897993433,862.825909077976
