"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lAbSpec","uAbSpec","lUnits","uUnits"
"1",1,0.0449633229873143,0.165242354451948,-0.0869919337274041,0.0436911714932648,-0.060414387140554,0.068509532182361,-0.0706638708434184,0.0630967561737634,4.54584531784467e-08,0.0273484001873654,0.00261483651545249,0.00536860708627021
"2",51,-0.00336571681691566,0.132514964498114,-0.0663097088108771,0.0677180528145982,-0.0471987932323827,0.0891265705940896,-0.0546779861542745,0.0828322291708901,1.68864585861703e-11,0.0278092479722383,0.0116804620052653,0.0233481642886583
"3",101,-0.0483280571861542,0.0971625420206692,-0.0774897978408262,0.0803831216035178,-0.0742704771619174,0.0691686451464193,-0.0340409132513741,0.123248273972422,1.93835455123085e-10,0.0310569816128306,0.0174768953584734,0.0352003021590366
"4",151,0.145817665092181,0.228612830194834,-0.0411017944134073,0.0496915027033538,-0.0173267126338033,0.0683469447540119,-0.0781358065432869,0.0102300227226806,2.50031041789592e-14,0.00900491188599177,0.0062787169822602,0.0126654204231179
"5",201,0.107424990521395,0.156306708842749,-0.03095329565258,0.0170457349559001,-0.0168096529978357,0.0329158007225487,-0.0228971740361885,0.0271349372924305,3.23723287266408e-12,0.00358622496799756,0.00153703677804865,0.00309481099023596
"6",251,0.0498681880781078,0.290991548317834,-0.108989776881117,0.147949857466301,-0.129208719707094,0.142200059461175,-0.157434513635963,0.104046648571966,2.85579257676177e-08,0.0890591155962794,0.0266548836303623,0.0539755452219124
"7",301,0.0937128568912158,0.281835329439673,-0.11668882126105,0.0780852633251925,-0.0623978738149162,0.125288776733214,-0.104936961995918,0.0996854710683692,6.47377459119901e-09,0.056420763456626,0.0183979949663438,0.0378997840598506
"8",351,0.0155195564046404,0.136011719499948,-0.0660238247473899,0.0588697668536042,-0.0394331430688908,0.0810820870101452,-0.0603288948950649,0.0674609894485911,2.09391350435359e-09,0.0204036147175322,0.0111577246863263,0.0222325542453887
"9",401,-0.0195459137466969,0.102461948801647,-0.0866604997718241,0.0414117711875406,-0.0390934908064082,0.0880265497835353,-0.0761299011501251,0.0606615285068983,1.39886224376058e-10,0.0280978193395926,0.00212571614421406,0.00426643573632084
"10",451,0.044843096009572,0.157125693920534,-0.068864793773173,0.0579890447406797,-0.0554117764113471,0.0640781446854817,-0.0806590750435134,0.0411229318976893,5.48772861535789e-11,0.0198867881807208,0.0102926001492551,0.0206799207170438
"11",501,0.0693740235583391,0.375861374393935,-0.161739651870448,0.155798287109064,-0.190411489258622,0.141968107971479,-0.201594301237492,0.139052478029043,4.13359061791776e-10,0.184826510519676,0.0267348649092559,0.0537032628058994
"12",551,-0.104883611216792,0.0915672371629626,-0.138411798732704,0.0703845544339856,-0.0632441857014783,0.144354364769242,-0.0808866057523119,0.130704943963792,8.67805556051478e-11,0.0638234406177563,0.0165198738493257,0.0336870011806069
"13",601,0.0264447559129621,0.13515478039335,-0.0727349676999438,0.0356454965203739,-0.0375589724862948,0.0774210832896642,-0.0620771105168387,0.0505828927780385,3.09192955869497e-09,0.0202499053911573,0.00586262954601343,0.0116785916560515
"14",651,0.0839112235007633,0.119063013640698,-0.0220782855758443,0.01405704061699,-0.00961825290869456,0.0261097146940301,-0.0219989201996214,0.016250378874247,1.05523801713807e-09,0.00207025825096959,0.00046568001259133,0.000952691872820878
"15",701,-0.0289022423967253,0.0954542142499122,-0.0756640525651164,0.050628138196771,-0.0553635907544958,0.0732195065647829,-0.0517277061844652,0.0755178235995118,1.25828770273808e-09,0.0238235840953955,0.0076468422481087,0.0152663556417888
"16",751,-0.0706979230380966,0.169795887253713,-0.147469833726063,0.113705324896728,-0.141677494466421,0.120448237736127,-0.121669960553845,0.151688084290072,7.45371411527254e-10,0.0952428928501154,0.0244584869017832,0.0485204290194672
"17",801,0.0813079609069973,0.300582819982083,-0.125558856896532,0.113932136431686,-0.123208713077474,0.109078403707827,-0.136716437264113,0.0924154845415615,1.34025038538053e-08,0.0697727044003117,0.0349213786943162,0.0689979043081939
