"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lSpecies","uSpecies","lAbSpec","uAbSpec","lUnits","uUnits"
"1",1,-0.162771216550027,0.391142465319717,-0.298244644131046,0.191447687873733,-0.151891671865087,0.257462785404641,-0.211811926972587,0.226029899247806,5.95632166842145e-11,0.262910454076429,1.06397821400686e-09,0.173859505713113,0.00265996322046425,0.00520723207929872
"2",51,-0.164023366218316,0.309066918938697,-0.208050677472784,0.285443162103547,-0.214811103037164,0.235023486398859,-0.205960153689375,0.304592017863797,4.84336037043737e-09,0.278747017473316,1.50061433373159e-10,0.201426493703312,0.0117742706705042,0.0228692900671878
"3",101,-0.22054893427412,0.327224334183484,-0.271034691482782,0.329655329725938,-0.282465750089614,0.247370474680793,-0.183545077379677,0.392829787055234,1.71745160570741e-11,0.353879298948395,3.12554596733748e-09,0.311175775467518,0.0179780144154484,0.0350019805130572
"4",151,-0.030858478101436,0.340916951390682,-0.164793034637114,0.19442002287451,-0.140629674104275,0.168157791136764,-0.187601256817288,0.183542768092593,5.74981298472048e-09,0.14216547492515,8.23538018762363e-10,0.10645124334752,0.00643559465827521,0.0125558402649877
"5",201,0.0347292539518094,0.237730761611601,-0.10470566346703,0.0948377425665967,-0.0776684964512242,0.0867459756263997,-0.075625649333233,0.109593672546907,2.05316702161671e-11,0.0404711468272864,2.57896271275289e-10,0.0330476881137304,0.00159929547987428,0.00308271074195029
"6",251,-0.232524491730146,0.6900726242784,-0.466126593280933,0.50972578774963,-0.45014733509106,0.380996201682137,-0.442296700857696,0.452740292872477,3.9586432431033e-08,0.978579244245585,1.56165631093628e-07,0.618677653278811,0.0273368861351248,0.0533016449054402
"7",301,-0.111915661866078,0.625828766773338,-0.475580680489657,0.31836198799283,-0.30961038073292,0.371523789239291,-0.323249298642622,0.471501475665718,2.8485947687956e-08,0.708176877969722,2.4226092783112e-08,0.427726481158829,0.0192226549256453,0.0376086400037804
"8",351,-0.147279197888565,0.343826311494922,-0.201264473129413,0.288143271767694,-0.206607903630356,0.223745999213861,-0.192176498472691,0.30975858597958,1.12868042396598e-09,0.235599733064069,4.37655483274288e-10,0.186709741875325,0.0111910947826247,0.0218273507120939
"9",401,-0.166427353542531,0.322997362323804,-0.252195346954977,0.207492150897451,-0.151758505497128,0.240183992675156,-0.251694928581855,0.183738223990076,6.04630834059424e-10,0.23825960818491,1.87224524854164e-10,0.174407499304406,0.00209398888755578,0.00408122159964608
"10",451,-0.0707476477473392,0.417032703553559,-0.261517360260768,0.219165453891037,-0.217801401176985,0.198234681913164,-0.264411987329368,0.222016747982707,7.7369177463278e-09,0.226355029103641,3.53298052578137e-09,0.220992563743829,0.0104797501575898,0.0203457175006766
"11",501,-0.223240576580793,0.794411879760446,-0.49858482160198,0.545457707325113,-0.408218154509086,0.555913613782195,-0.496717939651717,0.524116638873238,6.60508772803392e-08,1.24412419080536,3.13891717349403e-09,0.865860004288334,0.0263135419298148,0.0515324081215718
"12",551,-0.333209312157123,0.403832470576162,-0.404450631023792,0.346760466029082,-0.288184479271877,0.343001492230542,-0.308420947483683,0.45942256609851,7.20406012332885e-11,0.597677792351958,4.63341623586548e-10,0.497375746922236,0.0168065884369418,0.0329503836965306
"13",601,-0.110731324384687,0.271237573542749,-0.196194335949258,0.21121142577249,-0.177130708761979,0.16235168404819,-0.19023742355057,0.215387712232769,3.60400451443955e-10,0.18439505166729,1.98883748685385e-09,0.129812020368247,0.00586787662714773,0.011356452648537
"14",651,0.0300194670562632,0.21333297676756,-0.0819849566978519,0.100600077766103,-0.0599420439029927,0.0915512868978112,-0.124247007457598,0.0668231542804278,7.72331569841887e-12,0.0343483135889073,1.22098295061717e-10,0.0305436102369955,0.000476544298296451,0.000937920200097251
"15",701,-0.195898175796174,0.245802720359279,-0.230133043020032,0.219764177277284,-0.163047812617151,0.241406386037852,-0.232137901795795,0.226687514854348,2.76074351261774e-11,0.24079985222758,9.10678924755907e-10,0.174933277233296,0.00764217884265195,0.0149667610786729
"16",751,-0.321466933659394,0.48229305955465,-0.425072318059392,0.372610707859621,-0.334316597989528,0.350722683069762,-0.343084730950068,0.42619787165313,5.94675279863537e-10,0.518884628449456,1.45260762812849e-09,0.527143718767621,0.0242411781506511,0.046950642797804
"17",801,-0.209226220991695,0.65571456910402,-0.429085837749881,0.420426801319991,-0.443458255380392,0.339676872114069,-0.410165712033631,0.484600108065933,5.36812115681555e-10,0.848806006708329,3.18104433933242e-08,0.594832956782155,0.0348893520096841,0.0673614099124561
"18",851,-0.304631895254715,0.461524562982049,-0.309611431410303,0.418000054080039,-0.363989724690327,0.301308780391992,-0.30040277428634,0.472864579583984,1.01663397743235e-09,0.674526407665519,3.39813554772798e-09,0.465100347561698,0.0219360286322955,0.0432135320938869
"19",901,-0.372875655171811,0.767231873383935,-0.606339409598149,0.59501381188602,-0.696707752807924,0.482850960514043,-0.591398398973979,0.640309847993194,7.39045715627382e-09,1.37573381457763,1.06577376657217e-07,1.2402972517845,0.0480859479233662,0.0941849082395328
"20",951,-0.182162703251379,0.237825943855569,-0.192310040583834,0.206529938004678,-0.159083617210854,0.208307221051655,-0.265377553709186,0.183093763000215,1.36384791413242e-08,0.184146228603662,4.26897085536048e-14,0.156904988528139,0.00372518695352147,0.00729419088582902
"21",1001,0.103024300886318,0.440192136811675,-0.156589390965564,0.17922584572807,-0.12914988292323,0.182070150069194,-0.237870683056826,0.120590446967981,1.59770424155423e-11,0.116244279557389,7.71395069514804e-11,0.105745853985977,0.00217463038087372,0.00427187277553501
"22",1051,-0.15940945528564,0.370288603007793,-0.305525327159557,0.236321005417267,-0.195865405199584,0.307414041144511,-0.254221273047733,0.267123084515333,2.73792936208028e-09,0.272995714045299,5.58410834458168e-13,0.235565035102739,0.0058132030601641,0.0114600740035496
"23",1101,-0.211068321441417,0.443206050607841,-0.281283194344724,0.385355545677612,-0.336946812050883,0.262136330915382,-0.233336438926926,0.412519450881518,3.47721757015026e-09,0.467703563671924,8.20885108588873e-10,0.393852683812045,0.0270065613261694,0.0523858057807802
"24",1151,-0.226881668357237,0.526310717512388,-0.374017693568021,0.316226886687218,-0.269087753400527,0.353917884509428,-0.313076675971388,0.350085737023619,2.6365089038779e-11,0.4789417977336,2.71289590218375e-09,0.417153562078936,0.00859585712885368,0.0168084814462866
"25",1201,-0.188604668210246,0.345506811660016,-0.301650488323503,0.230114444697392,-0.230305626124391,0.216009075476904,-0.267443235647079,0.214981752214953,3.83856588689296e-10,0.238010563705454,5.60510478183438e-10,0.22506900163805,0.00286490640433304,0.00561065837716262
"26",1251,0.0745223089325009,0.57416006186395,-0.273465259131626,0.244174631021451,-0.217504250904312,0.248722109801747,-0.308635453926399,0.221638200557209,9.19793085016359e-11,0.299865594986623,6.66998430309164e-09,0.238619511798015,0.00755881281794408,0.014900103910611
"27",1301,0.163101196958451,0.464677258411029,-0.166969139696448,0.15866095754609,-0.170616372110089,0.0881013315665768,-0.152553371008253,0.149692171653442,1.49048081688393e-10,0.095757802302396,1.66830366143878e-10,0.0728997381662733,0.00385109362030187,0.007502834806964
"28",1351,-0.269267996351118,0.367234376259148,-0.35112851348822,0.306176054691605,-0.263470770798449,0.323095514148008,-0.313311225800135,0.32202930969288,6.822497589345e-09,0.44565327232875,1.58059188709697e-09,0.353491806854386,0.0199078840106376,0.0390089894142966
"29",1401,-0.239600901782978,0.27613297607877,-0.29561573677347,0.214556410646765,-0.157491423669853,0.274140462686773,-0.194146926427493,0.310323683195747,6.8502380908653e-10,0.249205069124103,3.16303816235906e-09,0.218462416039061,0.0170009972346232,0.0332377172925433
"30",1451,0.100279127189424,0.745154921431094,-0.339548354459112,0.36039663630072,-0.299759854475269,0.239580586385273,-0.255218976511969,0.363324342037231,1.20783544532073e-08,0.456216589515972,7.10773398617635e-11,0.323549617264816,0.00929983942572184,0.018192782508369
"31",1501,-0.0040237953835458,0.516297575202771,-0.22409896881345,0.283875022927532,-0.238086746510817,0.199889881769195,-0.230807582076523,0.265411532775033,7.81082425656876e-09,0.234334269100243,5.11371578073904e-12,0.210686489515531,0.01743377797231,0.0339563878526258
"32",1551,-0.0663111249377835,0.572182787989732,-0.310715506308043,0.289649540849496,-0.285590575251263,0.268881878364482,-0.245540694020747,0.421195447854643,4.01369024242311e-10,0.427277418582764,1.8413319826498e-11,0.400684259597547,0.0123580646868332,0.0240288817604463
"33",1601,-0.258488659137583,0.465938977142287,-0.369805832682687,0.33049170790764,-0.307428734013229,0.291251833485148,-0.363662985429983,0.371085190185113,1.00016466379921e-08,0.587594909219423,2.79046003356875e-08,0.418989756322132,0.0165909568291759,0.0326912731728994
"34",1651,-0.306169947783928,0.489442812689958,-0.415843272756319,0.354210473713465,-0.334208450836741,0.40249988634605,-0.504338044081123,0.26509060918761,2.7376784701941e-08,0.539887172884044,1.43501341498988e-08,0.470779450742048,0.00955017017359942,0.0187606671748384
"35",1701,-0.11523942934582,0.203619483756484,-0.134249185220142,0.165556183390436,-0.12547499066568,0.163633766424027,-0.16611543300678,0.158814738024375,7.20895201456652e-13,0.0841003582606527,6.72340834516916e-11,0.0927361404518693,0.00118027227157618,0.00229559226990262
"36",1751,-0.193280660532764,0.661081255355384,-0.41814287667512,0.436577170657984,-0.378035337897018,0.45389197539771,-0.394034151802771,0.496427184902132,5.66809212333368e-08,0.711098092992968,1.21989357626952e-08,0.741649653550523,0.0255203416108978,0.0502426794994986
"37",1801,-0.163826760428492,0.529874139610911,-0.360376562428428,0.36044639483589,-0.238232724739646,0.357383382615808,-0.280259724357165,0.347758760364684,1.28453573134115e-08,0.398494343851353,3.53682688552306e-09,0.422387039063013,0.00820958762212876,0.016073839100841
"38",1851,-0.308852648173342,0.410741800325923,-0.442941467670607,0.307475822351989,-0.384038655574841,0.308426301446161,-0.350433339030133,0.400521129413391,1.0037658142934e-10,0.538324638290638,7.53352085729557e-08,0.374197825686632,0.0378163147310208,0.0733836728926995
"39",1901,-0.186899989959784,0.293310681416187,-0.236773801851086,0.227197420404991,-0.203087530157063,0.188921764020051,-0.198190383380279,0.295834307937184,1.41163884080761e-10,0.228307593735606,6.9439074297569e-10,0.196728576726938,0.012185298116924,0.0235212517169222
"40",1951,-0.150625853071688,0.545835958197131,-0.473082073352998,0.272497549223772,-0.289592002285644,0.316316040989477,-0.345410985719354,0.347026321897829,1.09968492523766e-08,0.488043834345652,1.05486165269889e-12,0.469956176291164,0.0191804408844403,0.0373530068402831
"41",2001,-0.0551432834126899,1.1057650139519,-0.655077241826802,0.539512844727142,-0.516144677450939,0.650703128903842,-0.635128972120583,0.565120147577545,3.05779951432791e-08,1.43388198842954,4.09787225589269e-09,1.20944869714243,0.0406523864058751,0.0786355688256806
"42",2051,0.147435639315518,0.359398848726414,-0.102614229806932,0.115723217444611,-0.100097710994305,0.0963188583627925,-0.11192530088374,0.0939053031761432,1.69084134573411e-09,0.0444641867275274,1.90100355147405e-10,0.041088997198919,0.00108761618088462,0.00213933476611845
"43",2101,-0.21419747575419,0.441748535968145,-0.298883865572861,0.296673765726155,-0.245751318492694,0.292685744665505,-0.289096019187127,0.292318794876337,2.55963523292919e-09,0.355658937922629,7.54758683077845e-10,0.29383953953751,0.00563028911300758,0.0109544181545441
"44",2151,-0.161142539349385,0.618779352269485,-0.444142297637882,0.345278923385195,-0.396687958556868,0.296397993006394,-0.381998306933383,0.454030990746105,1.11719361981427e-08,0.693422329792146,9.19336498873479e-08,0.541381832545764,0.0210113699790816,0.0409517834736891
"45",2201,-0.0447387380700093,0.673637266980222,-0.346303543730755,0.416200175968697,-0.323610811741673,0.339945346291643,-0.46019039535895,0.259125685959589,6.13987767000976e-09,0.47187723461913,2.09839445016052e-07,0.460437933026403,0.00928111361444607,0.0180079371309746
"46",2251,-0.414054592081811,0.338136202980422,-0.33027128912363,0.314635164570063,-0.245097591890953,0.372257251176052,-0.342531254718779,0.30942008844977,8.70195801183503e-11,0.475164317585232,3.63701069670545e-13,0.35580847134245,0.00465263310634344,0.00905391346722376
"47",2301,-0.502369260227852,0.676825055401423,-0.516767042177889,0.540555217536166,-0.401344032226802,0.585063284106582,-0.582220445881831,0.489342598346411,1.49793181805198e-10,1.04587691966905,4.96958701395042e-10,1.02602576235049,0.0279197983393325,0.0543533445138343
