"","Iteration","Species","Units"
"1",1,-0.000171771082396762,0.00343870913397619
"2",51,-0.000167277870979976,0.0151530539709165
"3",101,-0.000178350024307653,0.0229587454388997
"4",151,0.000503426421517965,0.00839222265488151
"5",201,-2.02420638967382e-05,0.00221499975660864
"6",251,-0.000688723379239844,0.034457790788546
"7",301,-0.000373818668858712,0.0243750662557412
"8",351,-0.000127272514219003,0.0146325736856166
"9",401,-0.000161371458747475,0.00285534758960303
"10",451,-0.000127525925088806,0.0135074978363318
"11",501,-0.00119847710842167,0.0353607177999378
"12",551,-0.000410984807195256,0.021897563577401
"13",601,-0.00012127014483659,0.00737938339894044
"14",651,-1.3317311801903e-05,0.00062155942252043
"15",701,-0.000149139732953137,0.0102537054918525
"16",751,-0.000718205378514911,0.0308811636232968
"17",801,0.0034481530201654,0.043866561896718
"18",851,-0.000381906369353892,0.0281274571805064
"19",901,-0.00176836121203302,0.0624098782913556
"20",951,-0.00010134726426806,0.00479705442598446
"21",1001,-7.78974515002603e-05,0.00280674383724266
"22",1051,-0.000254774120226876,0.00805968854419465
"23",1101,0.00235962322284132,0.0328625069089067
"24",1151,-0.000348179951910824,0.011155078586092
"25",1201,-0.000222461520631378,0.0037063764602126
"26",1251,-0.000173811698122329,0.00977378234240636
"27",1301,-4.97565737595338e-05,0.00503836777040651
"28",1351,-0.000407853596630568,0.0258652319229552
"29",1401,0.000909351661913438,0.0219066798281901
"30",1451,-0.000214407108993314,0.0118715139325131
"31",1501,0.00117089631858901,0.0212316753779469
"32",1551,-0.00026230850994992,0.0158315930958597
"33",1601,-0.000323092365616581,0.0214388787553623
"34",1651,-0.000731307948672013,0.0131532947183841
"35",1701,-7.08728643711566e-05,0.00154682232752799
"36",1751,-0.000790997390261602,0.0333122460293024
"37",1801,-0.000346041559517261,0.0106827540336128
"38",1851,-0.000368764048965839,0.0472906076125267
"39",1901,-0.000119935664181102,0.0147777577577885
"40",1951,-0.00029732617629497,0.0248980446480152
"41",2001,-0.00252475911891784,0.0539116564080238
"42",2051,-2.91978232283798e-05,0.00145787562855793
"43",2101,-0.000207292134220653,0.00815841965203281
"44",2151,-0.000499809112309685,0.0272137490706883
"45",2201,-0.0004701664936921,0.0133459358682961
"46",2251,-0.000500911959237967,0.00586291853024266
"47",2301,-0.00160409758858188,0.0406574661883187
"48",2351,0.00111991950412537,0.020157353785754
"49",2401,-0.00121696776160883,0.0125984697604944
"50",2451,-0.000461896528594249,0.0207034916373761
"51",2501,-0.000636710938858642,0.0165315414228878
"52",2551,-0.00088992051079245,0.0372014371200328
"53",2601,-0.00015526224865701,0.0059629292654732
"54",2651,-0.000131328934452097,0.0106339739773285
"55",2701,-0.000342774585965871,0.0107940850598539
"56",2751,0.000558356781261815,0.009457100236498
"57",2801,-0.000136517034492616,0.0153348595019756
"58",2851,-0.000637448568700548,0.0201789403160364
"59",2901,-0.000132543879836959,0.0130883984397031
"60",2951,-0.00157480341951173,0.0506182445004605
"61",3001,-5.8147039110697e-05,0.00167703391272649
"62",3051,-0.00133376950676065,0.0140741076594454
"63",3101,-0.000379894305088286,0.00522881526082156
"64",3151,-0.000125430770629945,0.0135829889803007
"65",3201,-0.000857374878334822,0.0429041578533226
"66",3251,-0.000868128998324626,0.022951336953288
"67",3301,-0.000317924066001998,0.028970273390101
"68",3351,-0.00116439230252739,0.0264876848784212
"69",3401,-0.000175688353039302,0.0282426589244867
"70",3451,-0.000789219605004679,0.0402805894147903
"71",3501,-0.00173473346308872,0.0544361846244246
"72",3551,0.000357630266014322,0.00489113768724631
"73",3601,0.000286401855512572,0.00618093705752846
"74",3651,-0.000198136454528402,0.0193612282025429
"75",3701,-0.00022096055579183,0.0233154547769989
"76",3751,0.000329393267601875,0.00618492790220212
"77",3801,-0.000261452464483661,0.00442952790250076
"78",3851,-0.000143162021895768,0.011413880554585
"79",3901,0.00101848762829025,0.0211712558381002
"80",3951,-0.00050816442547174,0.0358106326360229
"81",4001,-0.000159600335119426,0.00540070539170158
"82",4051,-0.000834876806367565,0.0612882769684664
"83",4101,-0.000253702676929958,0.00335013375211281
"84",4151,-0.000480017142157247,0.00559673082414265
"85",4201,-0.000431215694009103,0.0198835034302882
"86",4251,-0.000174384328992893,0.00627152758391388
"87",4301,0.00168444345646504,0.031379264931832
"88",4351,-0.000796704171743344,0.0488822512896045
"89",4401,-0.000243188269820024,0.0327267206483127
"90",4451,-0.000333409000552032,0.0102259294610711
"91",4501,-0.000336234723868919,0.0279338496634221
"92",4551,-5.60363896977571e-05,0.00212711756741776
"93",4601,-9.14455795474737e-05,0.00376244878549896
"94",4651,-0.000203790232693551,0.0086527913402505
"95",4701,0.00210941912163076,0.0327306715148193
"96",4751,0.000867061581478169,0.0179528345388541
"97",4801,-0.000113876464001702,0.00947456305345843
"98",4851,-0.000339946316596562,0.0337429131334242
"99",4901,-0.00102874446884733,0.0528528262965694
"100",4951,-6.45798914451658e-05,0.0079094158818195
