"","Iteration","post.mean","lower.95%.CI","upper.95%.CI","eff.samp","pMCMC"
"1",1,-0.00593049613604585,-0.0706638708434184,0.0630967561737634,1541.14415111577,0.752222222222222
"2",51,0.00881392779829604,-0.0546779861542745,0.0828322291708901,1800,0.746666666666667
"3",101,0.0495747645082404,-0.0340409132513741,0.123248273972422,1800.00000000001,0.151111111111111
"4",151,-0.0351537685722663,-0.0781358065432869,0.0102300227226806,1800,0.0844444444444444
"5",201,0.00227948026100886,-0.0228971740361885,0.0271349372924305,1678.96532269839,0.801111111111111
"6",251,-0.0199146454669878,-0.157434513635963,0.104046648571966,1800,0.656666666666667
"7",301,-0.00301107231175192,-0.104936961995918,0.0996854710683692,1800,0.892222222222222
"8",351,0.0089804895411069,-0.0603288948950649,0.0674609894485911,1800,0.72
"9",401,-0.00797651107131531,-0.0761299011501251,0.0606615285068983,1800,0.644444444444444
"10",451,-0.01608141863917,-0.0806590750435134,0.0411229318976893,1556.78278411079,0.456666666666667
"11",501,-0.0215437199155335,-0.201594301237492,0.139052478029043,1800,0.637777777777778
"12",551,0.0214178294434779,-0.0808866057523119,0.130704943963792,1954.54105992588,0.545555555555556
"13",601,-0.00578246124219627,-0.0620771105168387,0.0505828927780385,1800,0.741111111111111
"14",651,-0.00255015647510121,-0.0219989201996214,0.016250378874247,1800,0.65
"15",701,0.00658746861080249,-0.0517277061844652,0.0755178235995118,1800,0.738888888888889
"16",751,0.0203182504372491,-0.121669960553845,0.151688084290072,1800,0.604444444444444
"17",801,-0.0260254453576985,-0.136716437264113,0.0924154845415615,1800,0.527777777777778
"18",851,-0.00580476727688061,-0.114426253145211,0.091735520720249,1800,0.833333333333333
"19",901,0.062030952767502,-0.147809401110862,0.268245905161166,1800,0.382222222222222
"20",951,-0.00368238354914922,-0.0521448044164572,0.0496793884449289,1800,0.794444444444444
"21",1001,-0.0108755546149358,-0.0577741841261741,0.0353474862204166,1800,0.426666666666667
"22",1051,-0.0167814892629693,-0.0925857890542829,0.0731836784107145,1668.65652199154,0.485555555555556
"23",1101,0.0228834822907429,-0.0789340633928077,0.111663166411745,1800,0.554444444444445
"24",1151,-0.0102125479337916,-0.104161236202344,0.0800740131962812,1800,0.692222222222222
"25",1201,-0.00629459373239312,-0.0777460519311717,0.0673911727353698,1966.0593249929,0.757777777777778
"26",1251,-0.0228142418433314,-0.0913087559456471,0.0514005556397024,1800,0.31
"27",1301,-0.00160415000636719,-0.0399764756002696,0.0381749891967047,2381.00459785231,0.894444444444444
"28",1351,0.0145753048919631,-0.0871244855079567,0.12274633301422,1800,0.673333333333333
"29",1401,-0.00186372816961705,-0.0748259341125959,0.0624574464309262,1800,0.955555555555556
