"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lSpecies","uSpecies","lAbSpec","uAbSpec","lUnits","uUnits"
"1",1,-0.227421881834744,0.0794821233262155,-0.15085413766792,0.107456763857044,-0.144525220894138,0.136384183191694,-0.162374548599473,0.141919168203458,8.14000641829184e-10,0.0810576018095909,1.20450492604192e-11,0.106276294541634,0.00254260907942055,0.0050319776303391
"2",51,-0.416502209581267,0.0897785638044297,-0.242387261409021,0.198474874834574,-0.227594731404679,0.208460459536582,-0.228956651588305,0.283282582570166,5.03916190732306e-09,0.304916929566294,3.88404042740354e-10,0.256746405775614,0.0015964501743672,0.0032199999684486
"3",101,-0.583133197320421,0.320316226768,-0.473156297244714,0.382802972715581,-0.373042143204657,0.429156169571797,-0.419171964726047,0.466532663762337,2.92998592289875e-08,0.584620529907978,2.45483767608481e-09,0.833472988723517,0.0121617531625387,0.0243937462376571
"4",151,-0.333134831729694,0.0512089357653167,-0.16559007120668,0.142236061838048,-0.136096151109086,0.199613708929974,-0.231523199650837,0.166591932787014,7.19919218546466e-10,0.111352619694945,9.4698301192865e-09,0.17931325523807,0.00345864034949595,0.00697708041707815
"5",201,-0.524517272249795,0.208441580703948,-0.371312670644329,0.33139016503992,-0.332660204352578,0.338074709114153,-0.357622648210963,0.378684891638841,1.24029973095384e-08,0.524262519584448,2.16275731789616e-09,0.643710968683777,0.00423020065679825,0.0084054820098271
"6",251,-0.423111413576407,0.131418544158805,-0.324590168820578,0.300967232018593,-0.204955341556342,0.345599817053881,-0.247468428897264,0.31605669419514,1.45538850053256e-09,0.568273568801845,2.36462500132544e-09,0.318069610984321,0.000741225690373923,0.00147614106446692
"7",301,-0.0889886514069076,0.214805259223795,-0.175504808896221,0.124871474650718,-0.11317998310551,0.178282593551558,-0.125855591733853,0.207860576265375,1.18853032149776e-09,0.1168714484844,1.07145045806023e-09,0.0966194300654707,0.000785491366147586,0.00159411535594933
"8",351,-0.570618769277644,0.159851068659918,-0.429449658317026,0.232249001957825,-0.242896486088284,0.428916663062409,-0.384858407211141,0.310975438247624,6.41526576873648e-10,0.447057351470293,3.37946794087992e-10,0.529102899219507,0.00734181155564385,0.0146390941644432
"9",401,-0.335098872215895,0.284545478600194,-0.31445375464682,0.297984944618293,-0.217716710874811,0.30461585696321,-0.280546448106179,0.324646727818617,3.09087934862014e-10,0.430085117631952,3.1883036449976e-09,0.47420738797263,0.00254465868951862,0.00507300980125544
"10",451,-0.355920059680074,0.151429880352225,-0.256431530666305,0.212752308143536,-0.155871584604029,0.303431027404031,-0.305808065219026,0.245745341844668,1.10604076793927e-10,0.243189433617304,1.32712727111049e-09,0.29009980831645,0.00364246319895822,0.00727512914762542
"11",501,-0.305447206977988,0.169003539391269,-0.264789627515711,0.208766024275974,-0.227046673057885,0.218401258811355,-0.192305528660654,0.255905839607294,9.95264460745522e-10,0.195134715540747,9.38027993565711e-10,0.260414684331948,0.00354905218297417,0.00707518223995851
"12",551,-0.500074989474342,0.237172086388455,-0.348349645355484,0.331217782761087,-0.214036178815149,0.447803283987014,-0.399021057404752,0.368547758931527,4.8723959828975e-09,0.475467920712921,9.39067911233234e-11,0.509922004793835,0.0088829957244457,0.0175379441972411
"13",601,-0.370733642601408,0.295766171278046,-0.309398734680144,0.314006523345597,-0.348878152930411,0.275327688461402,-0.324358466081321,0.319704984402051,1.59370235268495e-07,0.302060031479913,2.1061468037913e-10,0.413076859252188,0.00471530256364217,0.00943857454576622
"14",651,-0.686988197780011,0.199298358536907,-0.495812666034908,0.448763218897511,-0.259350918408018,0.621786294366757,-0.437732514110394,0.527104636305012,6.76600118389934e-10,0.857256068515426,3.19126416910501e-08,0.866625290165103,0.00903325409932303,0.0181023063817714
"15",701,-0.407353035829146,0.26438692492593,-0.312109173919453,0.310649039711279,-0.358640930557158,0.262966455862625,-0.322808416955922,0.294858004232083,8.47817571436445e-09,0.713341333511919,1.97219540754671e-08,0.414544039154529,0.00188454886512912,0.0037499636898018
"16",751,-0.489988925721264,0.278198553758557,-0.509679031150881,0.317256601512781,-0.362371838033141,0.325770284543978,-0.419109096415923,0.391862915057573,9.296516843688e-09,0.756183923969103,2.90654823490356e-09,0.675685123822443,0.00269956094211521,0.0054352744913883
"17",801,-0.441904343519127,0.348081330928835,-0.327628038270632,0.393052581799566,-0.331933413195657,0.351071112279897,-0.440215051203268,0.364854371172441,4.43153886252181e-10,0.579357935649537,7.25787277993939e-09,0.532572455110659,0.0126919608070733,0.0252800298424033
"18",851,-0.399891561635741,0.299542090458999,-0.338337133143796,0.372862442522091,-0.375014638615539,0.324418306961888,-0.363654093423975,0.384022888916661,1.48830469300336e-09,0.503447967277781,7.35314504289027e-11,0.666768607488217,0.00352082222579682,0.00702326542209192
"19",901,-0.371007055902737,0.143050348007819,-0.242313875700347,0.204780817381106,-0.237887743634928,0.229088511146983,-0.24925451449235,0.219282690799446,1.34877997567735e-09,0.220122251530192,1.61520130463261e-10,0.276448412101745,0.00576724005165353,0.0114543069550287
"20",951,-0.633496114605805,0.303058275843796,-0.422603240396711,0.440785356724518,-0.429851635832165,0.401258095582307,-0.482213392737322,0.411268767602451,7.2549805331451e-09,0.864448959403481,4.79122588390132e-12,0.862156846445453,0.00742971532897063,0.0148866320354092
"21",1001,-0.610906579058792,0.0327790422106773,-0.330138566467213,0.23800019677401,-0.250702731094862,0.264989785784564,-0.311398432393617,0.25957578937232,1.67537773285745e-09,0.354679791579571,8.50438825735949e-09,0.363847931204648,0.0033556212657474,0.00667719125126301
"22",1051,-0.609466897956736,0.198111340534524,-0.428722471828223,0.455245734221535,-0.36876244150335,0.443781986890826,-0.399631192604602,0.47533223994833,2.37371511751873e-10,0.890735813925669,7.44241839816818e-11,0.866772405021097,0.00643081395473571,0.0126898191607364
"23",1101,-0.383670450752106,0.251361827395158,-0.364860860201588,0.203799806869938,-0.295197885387097,0.282820791384438,-0.230786749985782,0.296731115638977,2.4526574877055e-10,0.329317068816986,6.41729323457138e-10,0.341979490563212,0.00480770379509274,0.00955601068257461
"24",1151,-0.419496508809971,0.34668532444266,-0.318674690235639,0.417060751904501,-0.404217257571872,0.292792855674634,-0.429677202599123,0.340958573418902,1.83649149551996e-09,0.533041650113463,2.13801102129466e-08,0.576515703021259,0.00645129301191953,0.0128641802977451
"25",1201,-0.396589445474092,0.370509285967273,-0.337266270649707,0.392293186014285,-0.303605029577739,0.36667524673976,-0.390433427470271,0.379839856454055,4.06895950952228e-09,0.569303845989943,1.23852844431937e-09,0.548332675176643,0.00383640002873603,0.00771410314859619
"26",1251,-0.463366580399452,0.0592239307588898,-0.245325932492051,0.371783046406563,-0.183746210565005,0.353393449979194,-0.285527478248696,0.247134585864842,1.30694919527021e-09,0.504224444019107,6.43897837339191e-10,0.28387633313709,0.000533160014619002,0.00106942749736919
