"","Iteration","AbSpec","units"
"1",1,0.000439540190017948,0.0178040426404895
"2",51,0.507657459674554,0.0186041506519002
"3",101,-0.00390510428274499,0.0115539505906414
"4",151,0.0110403453192954,0.0154816951966356
"5",201,0.0395189453105297,0.0152046726780013
"6",251,0.0464780702624866,0.0144475671050391
"7",301,-0.00562761563767129,0.0153251925597712
"8",351,-0.00159466982888562,0.0173701852171197
"9",401,0.0372211739394344,0.0179818027403056
"10",451,0.00437208455411593,0.0127716374738748
"11",501,0.0114245668134404,0.0144665349412323
"12",551,0.00604519568310217,0.0186850781709803
"13",601,0.312683059977101,0.0144549637367311
"14",651,-0.00250687177493003,0.0135135796841885
"15",701,0.00244163276066121,0.014657072182365
"16",751,0.0472127531813559,0.0154280298962176
"17",801,-0.00333939800993857,0.020278378635839
"18",851,0.0200612742932391,0.0119782340441397
"19",901,-0.00150966677834294,0.0118694567617641
"20",951,0.00268627804900314,0.01466361287885
"21",1001,0.0283562741369566,0.0167124127719772
"22",1051,-0.00859056370132198,0.0170511298453387
"23",1101,0.00139939203114121,0.0166762845016051
"24",1151,0.0147229915372999,0.00869926660015786
"25",1201,0.0280498076523567,0.0159701299429921
"26",1251,0.0238560167262176,0.0165553170366497
"27",1301,0.0211724051062504,0.01385844185721
"28",1351,0.0151153340412924,0.0152187844820886
"29",1401,0.0554444585630475,0.0149612762473744
"30",1451,-0.00302768005010548,0.0161013296657945
"31",1501,0.499663621724742,0.0184801137524475
"32",1551,0.0111676584023123,0.0133546266835829
"33",1601,0.0205086594945996,0.0159434322464035
"34",1651,0.000415355531665648,0.0173536682161448
"35",1701,0.0158435125561597,0.0129206566228985
"36",1751,0.0059166630114697,0.0163873878449296
"37",1801,-0.00351344430109522,0.0116956058494204
"38",1851,-0.00832562019214732,0.0165076096321369
"39",1901,-0.00147953897747339,0.0180407349388928
"40",1951,-0.000615415755094216,0.0122754175679524
"41",2001,0.00373771546489089,0.018715371288921
"42",2051,0.000167416679817083,0.0162720115551737
"43",2101,0.0172815302244107,0.01189241046661
"44",2151,-0.00280342445929463,0.0146818042382656
"45",2201,-0.00265909331239642,0.0138928788367645
"46",2251,0.0489330925467342,0.0140162237624488
"47",2301,0.0054381316146306,0.0157481852766745
"48",2351,-0.00300450759151663,0.0153691922667153
"49",2401,0.00388706972906712,0.0178357586400587
"50",2451,0.00766942446429388,0.0244030636358379
"51",2501,0.00122588626800418,0.0167786869031995
"52",2551,0.0604793198622256,0.017167885529926
"53",2601,0.0154195645835721,0.017303450729331
"54",2651,-0.000548894393087878,0.0138163400006978
"55",2701,0.00359847316834717,0.0154740579728081
"56",2751,0.265473079447556,0.0132509020207651
"57",2801,0.0163842748253196,0.0131467581090454
"58",2851,0.0117281933086314,0.0106827770834289
"59",2901,0.00328156714334424,0.0164385657482245
"60",2951,0.0308423889491592,0.0160712782017131
"61",3001,0.0246968856011271,0.0161765559599829
"62",3051,0.0330465900414934,0.0150681082215696
"63",3101,0.035230474568553,0.0160751157840293
"64",3151,-0.00219349393111215,0.0162422267239989
"65",3201,0.00433034224364741,0.0132259218238857
"66",3251,0.0426587950276058,0.0130803983558993
"67",3301,0.0478283628570196,0.0155575190173556
"68",3351,0.05736976609574,0.0137028001111969
"69",3401,0.00651412982640889,0.01366442673385
"70",3451,0.00525579082401342,0.0153266358799094
"71",3501,0.526486113943974,0.0259522168019189
"72",3551,-0.000146675717895767,0.0150732872597822
"73",3601,0.0465277183492711,0.0153853231103732
"74",3651,0.000600531908828783,0.0131145117600755
"75",3701,0.00732382688936026,0.0150867571467538
"76",3751,0.0294727588129652,0.0158503663369465
"77",3801,-0.00154894591569738,0.0151997767047284
"78",3851,0.0537008680525414,0.0134823783362339
"79",3901,0.00288370711203276,0.0163993899271666
"80",3951,0.104059849032641,0.0144075041160999
"81",4001,0.0224499522278649,0.016354569193334
"82",4051,0.0361460257269832,0.0149625017162454
"83",4101,0.00256792027044011,0.0120180961067335
"84",4151,0.000349221279938333,0.0132193421391668
"85",4201,0.000108240380251543,0.0162204154335742
"86",4251,-0.00264003770943239,0.0129986979549597
"87",4301,0.018569177373661,0.0129839747927937
"88",4351,0.000744799348691077,0.0136644732399693
"89",4401,0.00391636625591151,0.0185924350964889
"90",4451,0.0104211115537565,0.0124254626236028
"91",4501,0.000628993979946705,0.0159773282434189
"92",4551,-0.000513676449065558,0.0136299667896051
"93",4601,-0.00356054112993712,0.0189873624865993
"94",4651,0.00784683345206576,0.00940054375340137
"95",4701,0.0272924984822567,0.0162879431138444
"96",4751,0.00484290856957303,0.0151026734227461
"97",4801,0.0127288117155783,0.0141462241053125
"98",4851,-0.00261478714722774,0.0147867358945797
"99",4901,0.0622664658874394,0.0170553518391251
"100",4951,0.0116838616637712,0.0136297883873892
