"","Iteration","Species","AbSpec","units"
"1",1,0.299322661268265,0.373050653321778,-0.0303963716556686
"2",51,0.316507374600926,0.218632506409295,-0.0356941847639848
"3",101,0.346861533353593,0.401750327804726,-0.037107447079843
"4",151,0.168626947300972,0.438093686255072,-0.0356433930763113
"5",201,0.360112845448586,0.458270578431632,-0.0330702187425681
"6",251,0.343749020430028,0.213046519758206,-0.0325221578700624
"7",301,0.335922918143324,0.211505643897713,-0.03414686784127
"8",351,0.384228843078194,0.450875675576179,-0.0300721807635931
"9",401,0.338272274189644,0.368845535171965,-0.0385713394702894
"10",451,0.267145067455417,0.445041555475012,-0.0326208479185958
"11",501,0.309231544245829,0.409121451175795,-0.0320883801891704
"12",551,0.459052086207657,0.425965330906891,-0.0327735378874989
"13",601,0.19201040254779,0.55274873738058,-0.0330866357006431
"14",651,0.311601846118458,0.449124044843963,-0.0329837591814111
"15",701,0.303768607974279,0.217780936465409,-0.0328566306719719
"16",751,0.315513897293281,0.245817836133516,-0.03169043896591
"17",801,0.234722288790629,0.392776264521012,-0.0379445259146531
"18",851,0.367578321458656,0.46495094570866,-0.0284199346296444
"19",901,0.207633835716663,0.433857376885192,-0.0348058422233636
"20",951,0.32958130366221,0.430811583748394,-0.0349110362778724
"21",1001,0.425069802998802,0.399364021786689,-0.0367803353843934
"22",1051,0.340853090904207,0.301613640470218,-0.0289352758380607
"23",1101,0.259949369174526,0.418116967759889,-0.0330980573160763
"24",1151,0.354887053523209,0.442433079120259,-0.0274740854340602
"25",1201,0.390670004180908,0.416078256309352,-0.0307607453725046
"26",1251,0.348965449685754,0.222543448528051,-0.0333781534020664
"27",1301,0.294636050930647,0.339922658130763,-0.0329885220512297
"28",1351,0.368085156264284,0.426926213201579,-0.0338298567211952
"29",1401,0.360219873692406,0.229832816384205,-0.0338052280475057
"30",1451,0.323462216658572,0.20787723322495,-0.0306723822977748
"31",1501,0.483883876621321,0.338792281650069,-0.031989517468843
