"","stest","start","pvalue","htest","mean","halfwidth"
"(Intercept).Cage.2",1,1,0.705840177296476,1,-0.0249459446640519,0.00159462962660518
"(Intercept).Cage.20",1,1,0.651224661207004,0,0.000471738625459743,0.00132996810343796
"(Intercept).Cage.21",1,1,0.349301032153517,1,0.0197081159168451,0.00167078864026479
"(Intercept).Cage.22",1,1,0.616530846579449,0,0.00496615477635683,0.00134704622288883
"(Intercept).Cage.23",1,1,0.795503396989406,1,-0.0497059561034748,0.00186866960592056
"(Intercept).Cage.24",1,501,0.0632552623590545,0,0.0108860612065621,0.00163293321132056
"(Intercept).Cage.25",1,1,0.450514948822962,0,-0.00491422496021435,0.00149702741818353
"(Intercept).Cage.26",1,1,0.913097689961869,0,0.0146060186694376,0.00151888690422687
"(Intercept).Cage.27",1,1,0.338913756134237,0,-0.0119832709442414,0.00142017604060448
"(Intercept).Cage.28",1,1,0.772820969242145,0,-0.00759344176718401,0.00138670786347354
"(Intercept).Cage.29",1,1,0.46842162818386,1,-0.0145077734100225,0.00144935690701438
"(Intercept).Cage.3",1,1,0.927374286445968,1,0.0142458092964004,0.00138068237117985
"(Intercept).Cage.30",1,1,0.912290862550425,1,0.0390524316005663,0.00176925239564163
"(Intercept).Cage.31",1,1,0.65307159846851,1,-0.0178127281511759,0.00152282934293726
"(Intercept).Cage.32",1,1,0.126554368793722,0,0.00703529479346126,0.00155488021510255
"(Intercept).Cage.33",1,1,0.745731855248427,1,0.0325999932044674,0.00166747093166736
"(Intercept).Cage.34",1,1,0.371104800372074,0,0.00393452650603263,0.00135588369686675
"(Intercept).Cage.35",1,1,0.128377088960738,0,-0.00375411313275837,0.00141785641449143
"(Intercept).Cage.36",1,1,0.695530674372989,0,-0.00688336306082318,0.00150157622822709
"(Intercept).Cage.37",1,1,0.294381922538545,0,0.00815633730750705,0.00137185927146642
"(Intercept).Cage.38",1,1,0.442984424677418,1,-0.0240045122954213,0.00146156696255038
"(Intercept).Cage.4",1,1,0.528174157924189,0,0.00642026229521755,0.0014135898503752
"(Intercept).Cage.40",1,1,0.603799774514773,0,0.00386687805346021,0.001549964450509
"(Intercept).Cage.42",1,1,0.416436208734821,0,-0.00359159880251515,0.00139983403556393
"(Intercept).Cage.43",1,1,0.69988610126612,1,-0.0210260011460165,0.00148678598468488
"(Intercept).Cage.44",1,1,0.737535295804562,1,0.0167995949855377,0.00154793136638802
"(Intercept).Cage.45",1,1,0.968348501613531,0,0.000296050644614209,0.00136446594535466
"(Intercept).Cage.46",1,1,0.861732487216136,0,-0.0106822335264545,0.00146236033908113
