"","Iteration","Species","Units"
"74",3651,-7.21495646719507e-07,6.83850768889401e-05
"75",3701,-2.81044450820096e-07,4.31612579305694e-05
"76",3751,-5.94806246439252e-07,3.87377921824644e-05
"77",3801,1.22816167086896e-06,3.10648289930152e-05
"78",3851,-1.03830342665054e-06,0.000163155204366193
"79",3901,-7.57772445062135e-07,5.61008850156895e-05
"80",3951,-2.07287333910764e-06,0.000247594528624896
"81",4001,-7.83664322186524e-07,5.18611971512379e-05
"82",4051,-4.0106010840925e-07,4.13475228622721e-05
"83",4101,-1.85864590470764e-06,0.000266538179659677
"84",4151,-2.16770859574359e-07,3.76247431686594e-05
"85",4201,-2.93831661817685e-07,4.00484581008696e-05
"86",4251,-6.19085615121513e-07,4.97116068247337e-05
"87",4301,2.79858017609855e-06,5.21542264236727e-05
"88",4351,-2.81453094998428e-07,4.42993344824095e-05
"89",4401,-8.24644461108121e-07,4.93191405079199e-05
"90",4451,-2.23442598057446e-06,0.000309225185563069
"91",4501,-1.61181137565905e-06,7.78330085651673e-05
"92",4551,-5.9866950655383e-07,7.12029756822061e-05
"93",4601,-5.11585905156161e-07,7.39123405252538e-05
"94",4651,-3.40641099057799e-06,0.000176863269069636
"95",4701,-2.73360474753986e-06,0.000159286276610901
"96",4751,-1.59558407619649e-06,0.000110569927930404
"97",4801,-4.80032061906996e-07,4.81863766988598e-05
"98",4851,-1.76580925118111e-06,0.000196673134732041
"99",4901,-1.82253401193728e-06,0.000129077434867797
"100",4951,-4.39889609956706e-07,5.04024454516489e-05
