"","Iteration","PhyloDIC","PolyDIC","Diff"
"1",1,-554.079692464107,-555.869562424587,1.78986996047968
"2",51,-579.376829908351,-582.137878493054,2.76104858470319
"3",101,-439.042209058184,-439.322203108675,0.279994050491155
"4",151,-561.73393851344,-564.405484629446,2.67154611600631
"5",201,-468.97948634671,-469.434563382276,0.455077035566603
"6",251,-545.27359230957,-547.624253230498,2.35066092092768
"7",301,-499.401591003211,-501.131718453424,1.73012745021254
"8",351,-466.131918601057,-468.033560960652,1.90164235959537
"9",401,-571.676458371371,-574.501363208958,2.8249048375867
"10",451,-574.463829726266,-576.959749434083,2.49591970781717
"11",501,-504.861205693531,-506.052806241319,1.19160054778797
"12",551,-559.164729844594,-561.046748808374,1.88201896377927
"13",601,-461.355327106166,-463.646680572881,2.29135346671433
"14",651,-548.257836063742,-550.870759108293,2.61292304455105
"15",701,-452.964520656,-454.568969442287,1.6044487862863
"16",751,-512.303656253163,-512.867727150823,0.564070897659803
"17",801,-551.328032697783,-553.567268738244,2.23923604046081
"18",851,-338.17347496642,-339.69692030598,1.52344533956062
"19",901,-406.164217388214,-406.728373537227,0.564156149012206
"20",951,-497.809042378308,-499.767651183998,1.95860880569012
"21",1001,-472.164320802673,-474.306012117551,2.14169131487824
"22",1051,-415.002229645721,-416.961345427327,1.9591157816065
"23",1101,-459.329074387434,-460.126716307433,0.797641919998284
"24",1151,-509.830328873582,-511.061892707986,1.23156383440437
"25",1201,-513.857509870594,-515.939699689818,2.08218981922391
"26",1251,-405.350839645383,-406.294777499687,0.943937854304295
"27",1301,-448.368670851666,-450.022000957806,1.65333010613983
"28",1351,-504.638686947348,-506.991623562206,2.35293661485753
"29",1401,-487.476808610447,-487.74853599397,0.271727383522943
"30",1451,-354.12697152257,-354.956438911084,0.829467388514274
"31",1501,-564.116093974623,-566.661703134937,2.54560916031392
"32",1551,-514.221196601531,-516.47938118781,2.25818458627862
"33",1601,-538.800062181725,-540.998990450498,2.19892826877333
"34",1651,-509.697231477396,-510.286387578608,0.589156101211643
"35",1701,-575.533145224221,-578.070569077221,2.53742385299904
"36",1751,-549.161622795586,-550.455180428416,1.29355763283013
"37",1801,-515.857483531196,-518.493777148378,2.63629361718245
"38",1851,-411.414232525362,-412.990436737054,1.5762042116919
"39",1901,-497.737271240509,-499.316548709918,1.57927746940919
"40",1951,-406.718084548168,-407.583938045938,0.865853497770331
"41",2001,-534.552565725936,-536.101473152063,1.54890742612668
"42",2051,-576.696569563159,-579.329800231344,2.63323066818555
"43",2101,-381.710509162072,-381.384598892685,-0.325910269387407
"44",2151,-441.933227432145,-442.411704992536,0.478477560391298
"45",2201,-512.220392187757,-513.808238674507,1.58784648675021
"46",2251,-545.829582183998,-547.994655473809,2.16507328981095
"47",2301,-334.517468440441,-336.614336626789,2.09686818634799
"48",2351,-527.173219314262,-529.728067722498,2.55484840823624
"49",2401,-388.064327516161,-390.155876875349,2.09154935918758
"50",2451,-427.921381917176,-429.220337528192,1.2989556110154
"51",2501,-529.043817219107,-531.469774324657,2.4259571055502
"52",2551,-380.872582253052,-381.322500861388,0.449918608335906
"53",2601,-519.232888267637,-521.209836798909,1.976948531272
"54",2651,-378.026329960277,-379.195624545631,1.16929458535373
"55",2701,-524.477043321275,-525.319202345073,0.842159023797876
"56",2751,-559.375893744809,-561.106527354954,1.73063361014465
"57",2801,-379.504134151747,-380.919963636643,1.41582948489605
"58",2851,-482.688953792909,-484.680200717255,1.99124692434566
"59",2901,-424.217789201314,-426.138329353083,1.92054015176922
"60",2951,-576.26282856969,-579.027967818467,2.76513924877702
"61",3001,-377.64902157555,-378.887495268032,1.23847369248182
"62",3051,-543.336347729961,-546.070521016221,2.73417328625953
"63",3101,-371.178151917224,-373.029755815246,1.85160389802144
"64",3151,-491.620220548117,-492.810920072157,1.19069952403976
"65",3201,-569.602979567018,-571.884783401492,2.28180383447398
"66",3251,-563.750036542596,-565.852834512388,2.10279796979194
"67",3301,-581.223959323342,-584.079571644211,2.85561232086866
"68",3351,-514.410940084144,-515.592994764903,1.18205468075951
"69",3401,-504.890178856417,-506.339330853511,1.44915199709442
"70",3451,-413.899374517943,-415.96017083774,2.06079631979674
"71",3501,-533.706561459595,-535.860454347797,2.15389288820188
"72",3551,-472.820953666991,-474.677910758972,1.85695709198075
"73",3601,-541.567199361023,-544.101156178731,2.53395681770735
"74",3651,-488.972884573708,-490.456747931953,1.48386335824495
"75",3701,-537.779814361816,-540.418857993875,2.63904363205972
"76",3751,-550.365526614411,-551.359770467441,0.994243853029616
"77",3801,-578.724729596687,-581.41460402824,2.68987443155265
"78",3851,-415.32792546363,-417.420656363322,2.09273089969196
"79",3901,-509.077135460217,-510.396757995886,1.31962253566905
"80",3951,-378.574194199138,-380.40620688673,1.8320126875916
"81",4001,-520.854662085521,-521.828284240326,0.973622154804957
"82",4051,-544.517218714743,-546.376324729608,1.85910601486478
"83",4101,-372.745908789821,-374.724001600437,1.97809281061592
"84",4151,-559.603708725109,-562.531113257669,2.92740453255954
"85",4201,-546.294108277978,-548.829883160077,2.53577488209885
"86",4251,-523.514590509233,-524.86997279114,1.35538228190694
"87",4301,-516.278506743054,-518.78096412254,2.50245737948592
"88",4351,-534.987443536356,-537.603733194305,2.61628965794921
"89",4401,-523.311377980643,-524.157485249526,0.846107268883657
"90",4451,-359.526686866322,-361.462040833381,1.93535396705835
"91",4501,-478.554925198362,-478.982661219687,0.427736021325018
"92",4551,-484.778405727046,-486.786853815878,2.00844808883232
"93",4601,-479.162106127604,-481.37984454369,2.2177384160866
"94",4651,-407.182982044686,-407.878493888974,0.695511844288035
"95",4701,-415.77160740283,-416.499900237401,0.728292834570937
"96",4751,-450.595601023258,-451.550378806763,0.954777783504426
"97",4801,-526.810454281595,-528.476514002059,1.66605972046409
"98",4851,-402.683194313209,-404.265677181164,1.58248286795526
"99",4901,-436.806497241641,-437.774735376446,0.968238134805631
"100",4951,-521.020580652286,-523.001354070725,1.98077341843873
