"","Iteration","Intercept","scPreClim","scInvClim","InvTime"
"1",1,0.10232987083599,-0.146303674544005,-0.0274116321447848,0.0397850843643223
"2",51,0.150398980993228,-0.252042895990347,-0.0590276339793498,0.189757603143452
"3",101,0.128798722808896,-0.1331605499526,0.000718790212626243,0.0273388788010277
"4",151,0.189554143543682,-0.124936037262921,-0.0617585398285326,0.160018003760742
"5",201,0.0569526561411014,-0.16643234975895,0.00453886350902776,0.0505846110675873
"6",251,0.0598440629597683,-0.226861143755057,-0.00972992844948254,0.0490736680585282
"7",301,0.12504287514365,-0.153192810849838,-0.0254305843890043,0.0445020376098514
"8",351,0.167936050148008,-0.201506717893315,-0.0407691920270087,0.132908935003152
"9",401,0.0701605206019053,-0.0766569766992977,-0.058071426483071,0.105718448774435
"10",451,0.161244957382935,0.059473204366436,-0.0544609475434574,0.0826453879400725
"11",501,0.114881014514344,-0.186691297743458,-0.0367968690968736,0.0879041388749964
"12",551,0.146584948801481,-0.110278388697968,-0.0496604188402715,0.0602640793952155
"13",601,0.143309077430948,-0.0795796903181951,-0.0900706638967611,0.0393077591864185
"14",651,0.0376595676630379,-0.0115392113577818,-0.0580125549742203,0.0583990073992281
"15",701,0.167160770910433,-0.154091433616161,-0.0803176475294613,0.162795412042741
"16",751,0.107466158232736,-0.141258158251774,-0.0178430447830708,0.0371221770715821
"17",801,0.0201637034487956,0.00108349171763905,-0.0758958647615741,0.120290165980443
"18",851,0.0603816348230524,-0.0766355508091324,-0.125081720754876,0.130561012283856
"19",901,0.222275243358467,-0.127133027604518,-0.0714619935406995,0.159297868620166
"20",951,0.130378349791429,-0.0602605811554478,-0.032643546492595,0.176625660259397
"21",1001,0.0224916619005458,0.0321828770626155,0.00642880550628157,0.104265852813779
"22",1051,0.121316524915608,-0.121801836906893,-0.00811731554115728,0.0174855642920653
"23",1101,0.0788386806604815,-0.0995298216704231,-0.116333783811418,0.139368438996309
"24",1151,0.0160487616260928,0.0462025641885198,0.0645241318428581,0.121402942262111
"25",1201,0.0968260020460873,-0.0701771633878409,-0.0585672527411398,0.0161032689374402
"26",1251,0.0556008854562841,-0.0757726889046054,-0.114881113441116,0.125642943801346
"27",1301,0.101982127125309,-0.0932958437297434,-0.0467296605046094,0.0315750991190748
"28",1351,0.0792720150432171,-0.0755085316123211,-0.0403185349537495,0.0765675298201053
"29",1401,0.0496446178025211,0.0431213136242813,0.0438685244417709,0.0709324205941442
"30",1451,0.0328343528416763,0.0269044961805149,-0.0526039799389336,0.0968414127391197
"31",1501,0.0514482795499722,-0.0388127040312859,-0.0837226091916044,0.0837167471052836
"32",1551,0.0920676353039499,-0.0663449014148914,-0.0529658609323799,0.0768532865839568
"33",1601,0.112455633321559,-0.101009562495392,-0.0248814513721907,0.0117408126489585
"34",1651,0.0583255236738682,-0.0622867361497839,-0.11330975027431,0.123872370986394
"35",1701,0.0791050990754988,-0.0861126390586415,-0.130256608809177,0.16115357274772
"36",1751,0.121319288520431,-0.157255359450788,-0.0306482741296429,0.0455985710536246
"37",1801,0.0803516550114495,-0.11708887209779,0.0119496240836132,0.00891877169979701
"38",1851,0.0192573018971865,-0.0427825516891532,-0.0348291172244726,0.0366022099286097
"39",1901,0.0837192786119309,-0.0705649236378423,-0.113710158639875,0.152252391905257
"40",1951,0.102296444771863,-0.0908021424366307,-0.03025183208632,0.0312988007499974
"41",2001,0.125750455994872,-0.137838154216993,0.00232892949798662,0.0356609142481704
"42",2051,0.0524524384388076,0.114515963694449,-0.0282821143615105,0.212130724642348
"43",2101,0.0665845543533501,-0.219126001311985,-0.00464651839837293,0.0899919340773332
"44",2151,0.13664429534511,-0.153303087610384,-0.0226018953819786,0.0410981220162926
"45",2201,0.099622463265394,-0.00629243200936305,-0.0365370770497106,0.135796430535018
"46",2251,0.162604198909236,-0.157673861949551,-0.0874689209804383,0.134717468644112
"47",2301,-0.0580136463632377,-0.0513982731293984,-0.0429336180785221,-0.0045401701536544
"48",2351,0.118998708712217,-0.172380740472146,-0.0235671654174992,0.155607153035787
"49",2401,0.0871548802869838,-0.119944111297182,0.0424354070081837,0.0304398470262132
"50",2451,0.123027607799592,-0.160334681591571,-0.000517362356515443,0.0168575407794447
"51",2501,0.111224205522333,-0.128890246757738,-0.0299998369504248,0.0346124809586626
"52",2551,0.18778888864564,-0.119134905200865,-0.0966561872369632,0.144360839056699
"53",2601,0.169547947187083,-0.121613256103321,-0.0637955900766696,0.162752294584924
"54",2651,0.160768494595783,-0.174026915985886,-0.0591430904676408,0.165466950149791
"55",2701,0.143328900451792,-0.156702226798014,-0.0272511572262951,0.0463947106652002
"56",2751,0.0479048510521906,0.000747097546797939,-0.0736065328345133,0.0935567084634653
"57",2801,0.160985264794843,-0.149903769788714,-0.0568551429898429,0.123977261716054
"58",2851,0.0885757876128934,-0.096320677679023,-0.0410832982147009,0.023085150944992
"59",2901,0.0585613562329872,-0.00780902728837144,-0.0186243891194234,0.0613747964057896
"60",2951,0.156497061264543,-0.214988798967338,-0.067673229784106,0.170758704061129
"61",3001,0.105739052495496,-0.138758812528612,-0.0153453089878978,0.0261392701895198
"62",3051,0.0599310648662613,-0.0585445717610234,0.029097831433296,0.049088926376958
"63",3101,0.113812765524132,0.035004742304712,-0.0442059307751711,0.0898079238610152
"64",3151,0.0455794476671648,-0.198119196949317,0.0214985334891371,0.0209527001538372
"65",3201,0.120992875775819,0.0539684079423262,-0.0345172586412576,0.0655315272848564
"66",3251,0.0652570936161034,-0.0902800022127493,-0.121529250044892,0.12806628363727
"67",3301,0.0738605665899257,0.0135065262199104,0.0522674739539861,0.0513030017821265
"68",3351,0.0967205125230541,-0.0948043821026324,-0.0403108874941291,0.0527176662012914
"69",3401,0.080239667982629,-0.205219149923959,-0.0219871703544237,0.0819992192921604
"70",3451,0.105711762972927,-0.0603321491231745,-0.0535130787566558,0.0669668113370746
"71",3501,0.0446468556053556,-0.0729180097008716,-0.11308862115799,0.102713965427322
"72",3551,0.123960868714488,-0.132750233978454,-0.00959840913667542,0.0293842016406097
"73",3601,0.104520735661623,-0.124651661135635,-0.104870103289789,0.256318528133998
"74",3651,0.0974961518231122,-0.169317843337248,-0.0584476485339998,0.0758032497020878
"75",3701,0.159996596175728,-0.121795008355982,-0.070635103588614,0.136308517356818
"76",3751,0.00713151759376092,-0.00625216634074982,-0.0177209947499701,0.072419123649118
"77",3801,-0.0401406550611706,-0.217780705547448,0.0119274977492331,0.0380139151685088
"78",3851,0.0525588925894214,-0.187802564818872,0.00911495021163638,-0.0202374724428859
"79",3901,0.127097625652382,-0.0920677725845688,-0.0323594197268053,0.0611442417510021
"80",3951,-0.00021264359402181,-0.231279474742375,0.0327848859577667,0.00431829281726242
"81",4001,0.109103527429386,-0.105636574384191,-0.0445692376184772,0.134242959308184
"82",4051,0.0838158578752763,-0.0908776600863384,-0.127054405261028,0.16321366076246
"83",4101,0.119398415206141,-0.156779399144487,-0.0297875633843568,0.0393064610881622
"84",4151,0.0454553408486819,-0.0566654422776907,-0.12355460667989,0.108708686680968
"85",4201,0.0848297335220585,-0.111660248593001,-0.063105580417517,0.146735465142832
"86",4251,0.185607252535887,-0.131904879925372,-0.0817340942554656,0.138670276384015
"87",4301,0.0896863517312674,-0.107651035522709,-0.00455354582786051,0.0847765261029294
"88",4351,0.0427404650702473,-0.0726149473121545,-0.114028530138343,0.0981036190253914
"89",4401,0.0490834167667107,-0.0738923286450964,-0.115091865289277,0.0997436801364563
"90",4451,0.0617389418530898,-0.0807011431333924,-0.122269310119419,0.122837575266196
"91",4501,0.0342993014389131,-0.210032220023409,-0.0390870658218396,0.0609629866037454
"92",4551,0.132175014242227,-0.119408284679902,-0.0216025063256982,0.0579519469028795
"93",4601,0.124774013399922,-0.124858077848154,0.00413248561764006,0.0251694607349991
"94",4651,0.130086129941265,-0.150662963786012,-0.0281944989545758,0.0516656519719762
"95",4701,0.0587604854002228,-0.0494327834311598,-0.12593928158964,0.112724773759694
"96",4751,0.109144669221444,-0.160483587573781,-0.0510007137545156,0.069224804407765
"97",4801,0.110277941381318,-0.161150974476208,-0.0291039129155857,0.0402035120069257
"98",4851,0.194178433853937,-0.0607698076608777,-0.0786380744280286,0.150667594514881
"99",4901,0.108370332414995,-0.143980164007208,-0.00723064517898137,0.0291136338919242
"100",4951,0.0858758723739156,-0.0546054300481798,0.0229086162761301,0.0579951608853381
