"","Iteration","lowerInt","upperInt","lPreClim","uPreClim","lInvClim","uInvClim","lInvTime","uInvTime","lAbSpec","uAbSpec","lUnits","uUnits"
"89",4401,-0.0394531314432243,-0.0312122515970259,-0.00615148205542937,0.00367781036766246,-0.00346106343704378,0.00630901334807277,-0.00609666883246973,0.00339955130039016,5.14803629092332e-12,0.000123983532748514,3.669575313794e-05,7.29965960082728e-05
"90",4451,-0.0201277554297121,-0.00528599499375559,-0.00880867715750355,0.00846642561373301,-0.00935430781100877,0.00800426442492608,-0.0116776371432934,0.00621942639554618,1.52025491040796e-10,0.000326245450351446,0.000226672058052961,0.000456463143643357
"91",4501,-0.0220825164287817,-0.0106495830987114,-0.00831140677837539,0.00483071012422442,-0.00529584256946691,0.00791415425192099,-0.00766029815713409,0.00583065244427416,1.11451163756815e-12,0.000256760052519624,5.68817734392506e-05,0.000113317914653864
"92",4551,-0.0236774419317953,-0.0162768114951177,-0.00435868151544128,0.00416432315250859,-0.00508224722473472,0.0037021992757218,-0.00560518820407196,0.00320182513678446,4.47514688278438e-11,8.77037383871359e-05,5.08961457534639e-05,0.000103106506440942
"93",4601,-0.0240752540121321,-0.0168325814302079,-0.00461965621798299,0.00372578843962401,-0.00498225211595127,0.00351333316939417,-0.00419530980980198,0.0042915532758343,1.36871088686883e-12,7.55315042008144e-05,5.42967300311516e-05,0.000109410595430978
"94",4651,-0.0270510964983259,-0.0104357787531626,-0.00846520392224193,0.0110414799855789,-0.00736706334282644,0.0125542455207324,-0.010139371996047,0.00986368517624214,6.3783869118185e-10,0.000664783836499888,0.000127741400485412,0.000254648106840422
"95",4701,-0.0421250700237579,-0.0269539613218512,-0.00864412379451096,0.00912406628776807,-0.00655334217299242,0.0108617550940835,-0.0102791522658663,0.00668469260563143,7.43607010872975e-12,0.000428805650822223,0.000117357134468822,0.000233338297186678
"96",4751,-0.00751667836448178,0.00353514446760528,-0.00684645606088452,0.00647179684165167,-0.00622715497729587,0.006447587718867,-0.00816650916021899,0.00486835027004417,1.81945280534692e-10,0.000246459184211789,7.56122056301617e-05,0.000151997772936169
"97",4801,-0.0319848605868174,-0.0256414793839213,-0.00426848692586645,0.00362603313988075,-0.00337594137090491,0.00428854518395383,-0.00534512984449975,0.00262104441571864,7.79613009870447e-12,7.56646099958886e-05,3.47338500900709e-05,6.96583309020045e-05
"98",4851,-0.00839540834567742,0.0038630368289887,-0.0041491957672406,0.00986768068105448,-0.0082723776504281,0.00615188077790663,-0.00765706642414443,0.00718379787576851,2.60139849267871e-11,0.000251024171070572,0.000130887724476928,0.000264617661937114
"99",4901,-0.0126391145372509,-0.00109632979729213,-0.00662682100664824,0.00769162422511727,-0.00493238581111655,0.00977615689043887,-0.00918671471299604,0.00469642713142093,7.0770875225878e-12,0.000290824769976599,8.6873605874419e-05,0.000175895741648903
"100",4951,-0.0186452190828277,-0.0123971754364902,-0.00418199033811106,0.00315959606086835,-0.00274960517708678,0.00481060864694882,-0.00445454477448948,0.00303640560014173,5.39355854236313e-14,6.77765391681238e-05,3.60930342299015e-05,7.25498791165702e-05
