"","Iteration","Species","AbSpec","Units"
"48",2351,-1.44822400760045e-06,-1.4959326259592e-06,5.02430923718382e-05
"49",2401,-6.50623657952173e-06,-6.03558437432766e-06,0.000220347195637483
"50",2451,-7.38169504843854e-06,-7.64862302354736e-06,0.000136284371688388
"51",2501,-1.3448016579594e-06,-1.46192201029059e-06,4.63062106335591e-05
"52",2551,-2.01304454964198e-05,-1.88527557961996e-05,0.000248406793689557
"53",2601,-1.95398132093061e-06,-1.79659639177864e-06,5.21071350757222e-05
"54",2651,-1.5762453918093e-05,-1.5625761602905e-05,0.000259973960243025
"55",2701,-3.03217023945173e-06,-2.72137637396684e-06,5.11264027778312e-05
"56",2751,-1.48156322734511e-06,-1.53845843989425e-06,3.48108450829226e-05
"57",2801,-1.46639720629931e-05,-1.57197137825566e-05,0.000234991475975534
"58",2851,-3.27487884332962e-06,-3.32326183941263e-06,7.0965110579e-05
"59",2901,-5.54693048430294e-06,-5.07454238243826e-06,0.000143038127286774
"60",2951,-9.929809940229e-07,-1.02417130263278e-06,3.07891355497626e-05
"61",3001,-1.16806623487657e-05,-1.14045732923475e-05,0.00025309211972888
"62",3051,-1.1859406599016e-06,-1.09357042627753e-06,4.22212201337303e-05
"63",3101,-1.35916270548389e-05,-1.32775512765335e-05,0.000289239357738285
"64",3151,-5.16637317150012e-06,-4.71719834766877e-06,6.89047255674193e-05
"65",3201,-1.20311993373852e-06,-1.26505713681873e-06,3.2168656463249e-05
"66",3251,-1.27850379152854e-06,-1.38519996777703e-06,3.6713761753554e-05
"67",3301,-9.10451984673879e-07,-9.82321269698635e-07,2.97888712204072e-05
"68",3351,-2.80940825446387e-06,-2.86165833691506e-06,5.73891405228184e-05
"69",3401,-2.68769265095397e-06,-2.70939164553635e-06,6.17216788362952e-05
"70",3451,-4.55762551266965e-06,-4.35819187170163e-06,0.00015751307490501
"71",3501,-1.69908821893847e-06,-1.64412511555439e-06,4.72765540668715e-05
"72",3551,-3.30627579272748e-06,-3.03873998952121e-06,8.27264439145255e-05
"73",3601,-1.76840934260687e-06,-1.78448129132835e-06,4.07814894604125e-05
"74",3651,-2.92773632199548e-06,-3.04017547388428e-06,7.18877379864191e-05
"75",3701,-1.35817051525123e-06,-1.43839760076569e-06,4.3014148071685e-05
"76",3751,-2.17885618620484e-06,-2.25486330366728e-06,4.12549299213731e-05
"77",3801,-9.73589948531206e-07,-1.03165733688045e-06,3.02113330170355e-05
"78",3851,-4.6672144992452e-06,-4.38366739687302e-06,0.000155474606858589
"79",3901,-3.72998892653421e-06,-3.2004534553877e-06,5.52831082121589e-05
"80",3951,-1.19615315750765e-05,-1.05595278290685e-05,0.000250004689571041
"81",4001,-4.1754444350254e-06,-4.0920390353451e-06,4.94451894899612e-05
"82",4051,-1.55648942652294e-06,-1.55757526556257e-06,4.02530255049533e-05
"83",4101,-8.91091861039613e-06,-9.19338349533575e-06,0.000262274741147879
"84",4151,-1.27565374918968e-06,-1.19644941871413e-06,3.63382175895125e-05
"85",4201,-1.18854970011953e-06,-1.27266021525649e-06,3.98489173599221e-05
"86",4251,-2.61926503007412e-06,-2.24318209456228e-06,4.82782867428981e-05
"87",4301,-2.04451588528145e-06,-1.97826324411079e-06,5.30050071812751e-05
"88",4351,-1.21612528206811e-06,-1.20854498784855e-06,4.40453322302726e-05
"89",4401,-2.94885708873541e-06,-3.09984128770354e-06,4.87420308198729e-05
"90",4451,-1.0141258240644e-05,-9.48899107463908e-06,0.000324274152943851
"91",4501,-7.08711544530849e-06,-6.22857258266125e-06,7.98358415860283e-05
"92",4551,-2.37396850567195e-06,-2.416022588704e-06,7.07781482129874e-05
"93",4601,-2.32223933111993e-06,-2.19371375549766e-06,7.66579042698e-05
"94",4651,-1.18991573903907e-05,-1.2355208042978e-05,0.000169970849060994
"95",4701,-1.36205197333263e-05,-1.41950388557631e-05,0.000152569383600024
"96",4751,-6.89496393711902e-06,-6.81140659876885e-06,0.000104793104553225
"97",4801,-2.09646455154259e-06,-2.01576204972413e-06,4.78553582386618e-05
"98",4851,-7.16057404899879e-06,-7.61436871044418e-06,0.000191367705370621
"99",4901,-6.70090163028619e-06,-6.98478920455275e-06,0.00011803627044341
"100",4951,-1.64395568780412e-06,-1.91126156371663e-06,5.28797524847781e-05
