"","Iteration","Intercept","Preclim","InvClim","InvTime"
"1",1,-0.00549606252249095,0.000598884425973143,-0.0002950983862436,-0.00025165262474915
"2",51,-0.00909956524120312,-4.26946767941947e-05,-0.000131849562113043,-0.000168334971161354
"3",101,-0.0299091658040427,-0.00414442510841019,0.000200789482585409,9.47736446141254e-05
"4",151,-0.0182374001476978,0.000121813423351755,-0.000369939851849882,-0.000221633008557624
"5",201,-0.0272654535036668,0.000655429029727459,0.00200261949289917,0.000916137317276584
"6",251,-0.0134590311374368,0.0002108173426103,-0.000379040527054904,-0.000122153483347244
"7",301,-0.0120637146989492,-0.00137784210097404,0.00232114645111701,0.000966854458041885
"8",351,-0.00679730800529492,0.000255559489298694,0.0011219372662894,-0.00137876772009602
"9",401,-0.0106733106640449,-0.000282423561309642,5.21764502767405e-05,0.000374913928937943
"10",451,-0.0137809028426478,8.99330020288566e-05,-0.000195023290331029,8.38222979494471e-06
"11",501,-0.0240842013479413,-0.000800190730891635,0.00129904688767917,-0.000505686469600281
"12",551,-0.0264562363847581,-0.000457761706042552,0.000386246512326532,-0.000728182184982079
"13",601,-0.0231727948042334,-0.00119363103010146,0.00176467600375076,-0.000123023137834039
"14",651,-0.0187927986643548,5.18911982083318e-05,0.000581491194811969,-0.000331971531972862
"15",701,-0.0266566533242955,-0.00086770636515314,0.000992300050699908,0.00130745790154391
"16",751,-0.029440353598856,-0.00094715394045173,6.31121805654208e-05,-9.00187701412258e-06
"17",801,-0.0195667628286086,0.000662965256978907,-0.00104878051810292,-0.000777542001789477
"18",851,-0.0279117247821809,0.000939915611311994,0.00257259555795741,0.00171185598464735
"19",901,-0.0263021073562268,-0.000879457987031852,-0.000538558922794204,-7.57617078011655e-05
"20",951,-0.0327303807849954,0.00098186501585123,-0.000463039220680923,0.000155955434937693
"21",1001,-0.0239515147101739,-0.00122998080269428,0.00150694775402465,-0.00127453636681687
"22",1051,-0.0329897933741873,-0.00290486862359502,0.00370615578516249,0.00155807848206506
"23",1101,-0.041224617041946,-0.00127311505142044,0.000350262121927118,2.34521039683272e-05
"24",1151,-0.0226229156499971,0.00112116957644278,0.000807119323722606,-2.34034905481038e-05
"25",1201,-0.0262477709103429,0.000557957383002567,-0.000331950230441819,0.000585210588956366
"26",1251,-0.0219924927631814,-0.0033604886768079,-0.00214855862002294,-0.00121656158799652
"27",1301,-0.0168226165837328,0.00191589251113289,-0.000552382251444921,-0.00191747774556648
"28",1351,-0.0219603395760471,-0.00039436410234172,-0.000210372149129279,0.000678523243629884
"29",1401,-0.0155231721149155,0.000113250706776744,-0.00189122536143036,-7.60413811701222e-06
"30",1451,-0.0208179870716587,0.00361399126166212,-0.0034447607169005,0.00268021663202052
"31",1501,-0.0220130515628108,-0.000225105408168122,0.000621803192888137,-0.000926697144766642
"32",1551,-0.0278360937645323,-0.00119392009813464,3.89747414112837e-05,0.000995664926948411
"33",1601,-0.0114721682040681,-0.000207720014509484,0.000378295172568228,0.000289363272649522
"34",1651,-0.0332526593250259,-0.000856585967312556,0.00141248488886626,-0.00134209969884008
"35",1701,-0.0247512961910459,9.76755530806405e-05,-0.000168069274848203,-0.000157748358488224
"36",1751,-0.00810941383870559,0.000638925942873042,-0.000417892196887468,7.20658957811815e-05
"37",1801,-0.0280055494492273,0.000384402307654344,0.000807579012715736,-0.00144645598315032
"38",1851,-0.0198285214988028,-0.00269472953734617,0.00299368101084994,-1.26230413888262e-05
"39",1901,-0.0191648250568596,-0.00196591132777433,0.00103040997628402,0.000645118787563646
"40",1951,0.000327608759268135,0.000144708710736532,-0.00210230647853057,0.000399970054164998
"41",2001,-0.0333196254006795,-0.00108005185459889,0.00125955295587403,-0.000537960822404454
"42",2051,-0.0174683876983601,0.000199721361872693,-0.000100500746911411,6.93102341969374e-05
"43",2101,-0.021618869575795,0.004441094281802,-0.00205244686918032,0.00276753749771032
"44",2151,-0.0232452114642706,-0.000152645573803709,0.00029911416580914,-0.00164529815864486
"45",2201,-0.0307105688070338,0.000506266976245177,0.000426001098920752,-0.000489818193706873
"46",2251,-0.0314523911403057,0.000937048117353125,-0.000610412444560639,-0.000557998733056585
"47",2301,-0.0285886590978599,-0.000934633857546947,0.001873125429298,-0.00101433236390777
"48",2351,-0.0325960729304436,-0.00140434398476184,0.000966307541638886,-0.000411750013088187
"49",2401,-0.0275254076836451,-0.000479894422393781,0.000320333308427664,0.000836657726140839
"50",2451,-0.0319547591431651,-0.0016286989267851,0.00228861204564782,-0.000691652117157299
"51",2501,-0.0188366353762598,-0.00129838459284791,0.00237209418984718,-0.00131473024979836
"52",2551,-0.0158025124438879,0.000208092624873757,0.000350587156034615,-0.00143732117051108
"53",2601,-0.0166621838042101,0.000307917679791249,-0.000880408338997621,0.000681511071231086
"54",2651,-0.0299736515036127,0.00010006507746383,-0.000169320435660487,0.00120876155799289
"55",2701,-0.00628671844493954,0.00112964093099982,-0.00111180785284543,-0.000342382022649766
"56",2751,-0.0194333750363477,-0.000201295078843845,0.000836442120061252,-0.00071900777001991
"57",2801,-0.0248551473619865,0.00131265159195647,-0.00228880245440542,-0.00148176015414887
"58",2851,-0.0343327978704665,-0.000903974783867034,0.000474781951693318,-2.83160458572698e-06
"59",2901,-0.0175889643433941,0.000315934441292472,0.00118615156220221,-0.000993050138836368
"60",2951,-0.0129689496093637,-3.02934077629543e-05,0.000112489145737017,-0.000268168115006998
"61",3001,-0.0347924785212428,0.000725275894814706,0.00446408929461634,-0.00092750105443215
"62",3051,-0.000682210323552254,0.000485013462239378,0.000834081540632449,-0.00135395309149812
