"","Iteration","AbSpec","units"
"1",1,0.123074092967342,-0.0212715347464302
"2",51,0.0915201041701638,-0.0228076238461158
"3",101,0.0433488871784009,-0.0179558844399102
"4",151,0.489318122287739,-0.0170151480778506
"5",201,0.411988168377045,-0.0208081958737912
"6",251,0.244340747502603,-0.0237104171861804
"7",301,0.00356893832390682,-0.0225720606354205
"8",351,0.0739865628474558,-0.0230096040142687
"9",401,0.0399689679450592,-0.0260227959356861
"10",451,0.464125539168722,-0.0205179687761315
"11",501,0.102953925952704,-0.0241962508525619
"12",551,0.0287258133026192,-0.0234243074468881
"13",601,-0.00800620012278628,-0.0136371362417529
"14",651,0.124177859116573,-0.020414363400265
"15",701,0.0712266047224028,-0.0205454175893017
"16",751,0.032227959376687,-0.0242101293575549
"17",801,-0.00161840907205623,-0.0238684619149198
"18",851,0.08236412996975,-0.0229489466211245
"19",901,0.108456265529619,-0.0225857548966751
"20",951,0.0487139051622063,-0.0237931094120078
"21",1001,0.107991214694839,-0.0243208858366067
"22",1051,0.117763216671835,-0.0229151087472251
"23",1101,0.122929960686827,-0.0207612111417058
"24",1151,0.119667489901529,-0.0228912980522412
"25",1201,0.0338981698764383,-0.0227470567042935
"26",1251,0.141106747722644,-0.0208360976778126
"27",1301,0.0747404633488262,-0.0218908126207303
"28",1351,0.0279263644472101,-0.0237519853107069
"29",1401,0.0938838793079403,-0.0227931167120824
"30",1451,0.0949563954660328,-0.0217998525604443
"31",1501,0.0594046879061566,-0.0222722791967919
"32",1551,0.0322078925573638,-0.0257286155254466
"33",1601,0.0381599369122079,-0.0235302078052345
"34",1651,0.102976807934696,-0.0197471422755494
"35",1701,0.0392086037527732,-0.0235147689435978
"36",1751,0.0218202382847991,-0.0205797487025429
"37",1801,0.0522710318624869,-0.0237785855575339
"38",1851,0.104066959277743,-0.0241712023393481
"39",1901,0.234658724488849,-0.0220159639809145
"40",1951,0.00496627566006727,-0.0225262865474311
"41",2001,0.37474259795192,-0.0216302703627132
"42",2051,0.0107488162583699,-0.0244717567557063
"43",2101,-0.00745517354042542,-0.0213335152951276
"44",2151,0.0106077805549493,-0.0230980225385104
"45",2201,0.151707801611415,-0.0218412839153825
"46",2251,0.0294382673784069,-0.0206296264144498
"47",2301,0.0066706041075994,-0.024000734103252
"48",2351,0.031750546886118,-0.0208848305395199
"49",2401,0.238614286713931,-0.0244474458014942
"50",2451,0.244728260466986,-0.0228693056605777
"51",2501,0.257726465595734,-0.0176183342486601
"52",2551,0.290957485722284,-0.0172074741767026
"53",2601,0.172399107086768,-0.0214389368821812
"54",2651,0.0236409919066835,-0.0224024242752338
"55",2701,0.475812463462109,-0.016276427575143
"56",2751,0.095820166750103,-0.0213811418764176
"57",2801,0.492833919785521,-0.0148523949528536
"58",2851,0.164451615570685,-0.0245208090013389
"59",2901,-0.00474618955099544,-0.0223291248001721
"60",2951,0.00916928884815823,-0.0225763901178858
"61",3001,0.0190207979494981,-0.0264869009482332
"62",3051,0.129062504133048,-0.0196543553099633
"63",3101,-0.00180173978439536,-0.0242724624633966
"64",3151,0.192496964106499,-0.0281490095608502
"65",3201,0.0130176942323321,-0.0244000034873996
"66",3251,-0.00760529496872028,-0.0220782198625007
"67",3301,0.124953590408951,-0.0208571782051846
"68",3351,0.00182580552371681,-0.0175729607494036
"69",3401,0.194421765257898,-0.0243831082719357
"70",3451,0.14044645003003,-0.0213126944720745
"71",3501,0.0681412240847975,-0.0235108187964203
"72",3551,0.0939337041467049,-0.0221621216864152
"73",3601,0.104456538006042,-0.0210593146282289
"74",3651,0.0843577656146444,-0.022962351435595
"75",3701,5.66412702224819e-05,-0.022506145756227
"76",3751,0.206917741101756,-0.0191527397342035
"77",3801,0.00332607162075656,-0.0246420268482205
"78",3851,0.0616473384520672,-0.0236221374143331
"79",3901,0.0902341652063059,-0.022824232949255
"80",3951,0.0313555945448261,-0.0228742118149068
"81",4001,0.468425792838529,-0.0183566618743243
"82",4051,0.143036209971498,-0.0240608703393785
"83",4101,0.0327323628311035,-0.0179652145171456
"84",4151,0.120063111059491,-0.0204197598082664
"85",4201,0.519267276793222,-0.0174620641539016
"86",4251,0.0121337866763749,-0.022524185200269
"87",4301,0.161864495140792,-0.0216822744202314
"88",4351,0.0961768137667621,-0.0207577888183836
"89",4401,0.0679945233680213,-0.0213882443582459
"90",4451,0.0921171282325229,-0.0188405535753327
"91",4501,0.209868909295905,-0.0273557401190539
"92",4551,0.00895002125097635,-0.0234318101098911
"93",4601,-0.00622103598848883,-0.0216892668157258
"94",4651,0.128514986583871,-0.0232321348629292
"95",4701,0.102549048798263,-0.0235471094458635
"96",4751,0.142892341427905,-0.0231348805179829
"97",4801,0.114620080557306,-0.0226501225359971
"98",4851,-0.00164995368472127,-0.0242494074043126
"99",4901,0.169969676165211,-0.0235772454237046
"100",4951,0.0554509298945268,-0.02131114159041
