"","stest","start","pvalue","htest","mean","halfwidth"
"(Intercept):(Intercept).Cage",1,1,0.799901170622272,1,0.00317615479999307,0.00012080276173807
"nTreatment:(Intercept).Cage",1,1,0.880033088931929,0,0.000332492652931611,5.73658674235449e-05
"(Intercept):nTreatment.Cage",1,1,0.880033088931929,0,0.000332492652931611,5.73658674235449e-05
"nTreatment:nTreatment.Cage",1,1,0.578035960859538,1,0.00695434786669015,0.000264368279539662
"units",1,1,0.441389144957,1,0.152728444831938,0.000309983555131437
