"","Iteration","Species","Units"
"1",1,-2.8347840824282e-05,0.00343324750197365
"2",51,-0.000121596584392875,0.00223693605007781
"3",101,0.00803633660589602,0.0167494716741236
"4",151,-6.05172765815569e-05,0.0045790619292499
"5",201,0.00174973501511978,0.00622299203626235
"6",251,0.000318647819023342,0.00101448634155017
"7",301,-2.85777230455676e-05,0.00108408940909452
"8",351,-0.000239134866724254,0.00973196219177388
"9",401,0.00109710802539889,0.00344360872600829
"10",451,-7.56277965419013e-05,0.00483276666343663
"11",501,-6.6701148117948e-05,0.00528508247093127
"12",551,-0.000301666969799123,0.0121329009844183
"13",601,0.0151344851242625,0.00644784293945923
"14",651,0.0050951741281427,0.0124808107597807
"15",701,-7.09400452443382e-05,0.00262668287076572
"16",751,0.00134714669055049,0.00346892091448731
"17",801,-0.00039773452246955,0.0165404742599977
"18",851,-0.000192373608822701,0.00501202782563901
"19",901,-6.15885858368724e-05,0.0079222305088257
"20",951,0.003793381439288,0.00940190942177674
"21",1001,0.00126586846501922,0.00489712538314105
"22",1051,-0.000290761527790802,0.00895834490152373
"23",1101,-8.61547022272457e-05,0.00648928497898768
"24",1151,0.00322935083682533,0.00883465602650103
"25",1201,0.00236888537882286,0.00530617485165385
"26",1251,0.00033686377293946,0.000731007350065648
"27",1301,-0.000625912759631703,0.01715726881692
"28",1351,-0.000279379772278956,0.0110261345494303
"29",1401,9.49107141149809e-05,0.000334007514615028
"30",1451,-2.76772671507906e-05,0.00167419792502914
"31",1501,-0.000608161579056972,0.00710588004728206
"32",1551,0.00149012700291948,0.00337746083601894
"33",1601,0.00335494802971127,0.0117408913895026
"34",1651,-0.000206318887969594,0.0145321056051587
"35",1701,0.0024661298395474,0.00838812170728958
"36",1751,-0.000547391090252984,0.0262979755949095
"37",1801,-0.000425856352901826,0.0255801578398569
"38",1851,0.00373179981996766,0.00930103612410048
"39",1901,-8.10335352778431e-06,0.00140937982268732
"40",1951,-0.000144476332085171,0.00818509628234492
"41",2001,-0.000233677684295444,0.00849045537912997
"42",2051,-7.36696736488983e-05,0.00828435150959004
"43",2101,0.0114753552867985,0.0219755295132913
"44",2151,-0.000143055372743637,0.00840147927290123
"45",2201,-0.000161826281297467,0.00660394709304731
"46",2251,0.00112389114004479,0.00397431272783729
"47",2301,-0.000121911201588549,0.00616388839104075
"48",2351,-8.19211702201951e-05,0.00374554753636985
"49",2401,-5.0642502615737e-05,0.00468100904423703
"50",2451,-4.3450559797491e-05,0.00155050789167776
"51",2501,-0.000487304512787207,0.028909100180895
"52",2551,0.00215886153974289,0.00416080420992851
"53",2601,0.00133194128172529,0.00287316696881938
"54",2651,-0.000737248133828782,0.0436101835190734
"55",2701,-5.24475074794428e-05,0.00286563657274353
"56",2751,0.00385512204406756,0.00231829106683112
"57",2801,0.00106858607481487,0.00261616768116326
"58",2851,-0.000246308879841494,0.00722711972826097
"59",2901,-1.51790926896892e-05,0.00233950417169548
"60",2951,0.00116617263208659,0.00243236813402743
"61",3001,0.00179011585462382,0.00457087917720793
"62",3051,0.00167130698276746,0.00343215026106576
"63",3101,0.00236100037604682,0.00745567202029238
"64",3151,-0.000143603925072224,0.00621028940839871
"65",3201,0.00319423928777207,0.00929939183222927
"66",3251,0.000573277498797118,0.00233334257406369
"67",3301,0.000425213392207365,0.00146489107866981
"68",3351,0.000869052437007634,0.00326850280903798
"69",3401,-0.000119716039740811,0.00696456369309278
"70",3451,-0.000171267332654581,0.00835673540978365
"71",3501,-0.000218071610862346,0.00429167151792596
"72",3551,-0.00032728198065527,0.0171969531086905
"73",3601,0.000127275901053041,0.000437451662061132
"74",3651,-0.000219761522080602,0.0110805989811467
"75",3701,-0.000170697870134799,0.022977656105149
"76",3751,0.00511445384509287,0.00737502117212822
"77",3801,-0.000545060783531969,0.034456278471272
"78",3851,0.00315821642789367,0.00766685151120032
"79",3901,-0.000203891222056174,0.0148573095555385
"80",3951,0.0013533426069641,0.00400424693415443
"81",4001,0.00284659241162369,0.0103355197335406
"82",4051,0.000846871071447705,0.00266915700307492
"83",4101,-0.000134504873668077,0.00886683777683597
"84",4151,-0.000318942575140034,0.0139488247117633
"85",4201,-0.000242663847448204,0.0136709486892157
"86",4251,-0.000418813848222784,0.0268344760533853
"87",4301,0.0012211346651361,0.00404186382673087
"88",4351,-0.000179823880989261,0.0138440359051203
"89",4401,-7.38110990274429e-05,0.00272911525802773
"90",4451,-0.000105177348985318,0.010778120735802
"91",4501,-0.0001787662399694,0.012004987635471
"92",4551,-0.000190903774454708,0.0101011801204675
"93",4601,-0.000759261399137982,0.0271788259102332
"94",4651,-6.98550665917439e-05,0.00198990600984737
"95",4701,0.00181954086593742,0.00385298372044714
"96",4751,-0.000237383277998141,0.0125747668306657
"97",4801,-3.06419856909837e-05,0.00296359586139834
"98",4851,-0.00032920849269845,0.0197896476623743
"99",4901,0.00342817582583933,0.00472327265369408
"100",4951,-0.00018323591020415,0.00882869400028262
