points,Longitude,Latitude
653,-90.070068,29.962204
654,-90.070068,29.962204
655,-90.070068,29.962204
656,-90.070068,29.962204
657,-90.070068,29.962204
658,-90.070068,29.962204
659,-90.070068,29.962204
660,-90.070068,29.962204
661,-90.070068,29.962204
662,-90.070068,29.962204
663,-95.180237,34.482304
664,-98.047308,29.975612
665,-98.047308,29.975612
666,-94.57711,33.897514
667,-94.57711,33.897514
669,-92.11943,32.50996
670,-92.11943,32.50996
671,-94.667618,34.441204
672,-92.11943,32.50996
673,-94.667618,34.441204
674,-92.11943,32.50996
675,-94.667618,34.441204
676,-92.11943,32.50996
677,-92.11943,32.50996
678,-94.667618,34.441204
679,-92.11943,32.50996
680,-94.667618,34.441204
681,-92.11943,32.50996
682,-92.11943,32.50996
683,-94.564812,33.887314
684,-92.11943,32.50996
685,-92.11943,32.50996
686,-92.11943,32.50996
687,-94.62542,34.649803
688,-94.644531,34.810001
689,-94.644531,34.810001
690,-94.644531,34.810001
691,-94.644531,34.810001
692,-94.667618,34.441204
693,-94.667618,34.441204
694,-94.667618,34.441204
695,-94.604126,34.772305
696,-94.667618,34.441204
697,-94.667618,34.441204
698,-94.667618,34.441204
699,-94.667618,34.441204
700,-94.667618,34.441204
701,-94.48941,34.05571
702,-94.48941,34.05571
703,-94.667618,34.441204
704,-94.48941,34.05571
705,-94.667618,34.441204
706,-94.667618,34.441204
707,-94.667618,34.441204
708,-94.667618,34.441204
709,-94.667618,34.441204
710,-94.57711,33.897514
711,-94.507423,34.747303
712,-94.667618,34.441204
713,-94.667618,34.441204
714,-94.667618,34.441204
715,-94.667618,34.441204
716,-94.53302,34.844803
717,-94.53302,34.844803
718,-94.53302,34.844803
719,-94.482124,34.708904
720,-94.66703,34.719902
721,-94.53302,34.844803
722,-94.66703,34.719902
723,-94.53302,34.844803
724,-94.654633,34.781403
725,-94.53302,34.844803
726,-94.570831,34.755802
727,-94.53302,34.844803
728,-94.53302,34.844803
729,-94.53302,34.844803
730,-94.53302,34.844803
731,-94.53302,34.844803
732,-94.53302,34.844803
733,-94.53302,34.844803
734,-94.77552,34.242008
735,-94.80732,34.127605
736,-95.390335,34.002708
737,-94.80732,34.127605
738,-94.80732,34.127605
739,-94.739616,34.05151
740,-94.503204,33.641315
741,-94.778915,34.04211
742,-94.80732,34.127605
743,-94.80732,34.127605
744,-94.80732,34.127605
745,-94.270678,30.388425
746,-79.067809,33.565028
747,-96.841479,32.767265
748,-97.81966,30.521707
749,-96.946,28.513
750,-97.276897,32.874622
751,-95.2545,30.934833
752,-97.417252,25.85343
753,-117.14836,32.734865
754,-97.417252,25.85343
755,-94.346557,30.469863
756,-97.680702,32.755548
757,-97.417385,30.090382
758,-97.654386,30.219599
759,-96.685763,32.85709
760,-96.685764,32.856908
761,-95.714478,29.872361
762,-96.048847,29.299196
763,-96.04851,29.2989
764,-79.88849,32.684203
765,-92.416087,31.178644
766,-81.826266,26.570419
767,-98.187943,29.724008
768,-98.187936,29.724285
769,-79.898339,35.891944
770,-155.062699,19.724139
771,-79.195864,34.487567
772,-95.96157,30.241762
773,-90.117446,29.783382
774,-97.74275,30.246415
775,-98.524039,28.983015
776,-97.708937,30.428231
777,-97.723167,30.184667
778,-95.618694,29.752674
779,-95.651755,29.703767
780,-98.68665,29.591043
781,-97.777255,29.755481
782,-81.459377,28.71656
783,-97.449181,29.483465
784,-97.743036,30.447832
785,-95.266074,29.46959
786,-80.252826,27.197548
787,-97.584632,29.58698
788,-98.524039,28.983015
789,-97.841037,30.27396
790,-80.426788,25.3614
791,-97.585618,29.592827
792,-94.74759,29.373188
793,-98.56769,29.55028
800,-97.07264,27.834826
801,-98.709221,29.8151
802,-80.821186,28.489276
803,-80.157709,25.703103
804,-82.46604,27.174255
805,-80.407562,25.122906
806,-90.128341,29.941751
807,-80.355,27.275833
808,-91.993724,32.458819
809,-95.88908,31.981397
810,-97.648589,30.214235
811,-97.651784,30.216652
812,-94.167125,32.71101
813,-97.727796,31.117119
814,-87.892467,30.639999
815,-97.651613,30.216559
816,-97.365019,32.739386
817,-87.892474,30.639995
818,-95.289607,32.338467
819,-97.7765,30.467499
820,-87.912692,30.655889
821,-80.800512,35.041656
822,-87.911715,30.652465
823,-97.721281,30.318578
824,-97.63467,30.2308
825,-87.892504,30.640014
826,-97.788896,30.215766
827,-97.880206,29.986249
828,-98.424965,29.520145
829,-95.452491,30.109188
830,-95.496125,30.182194
831,-97.651666,30.21641
832,-98.603658,31.897369
833,-97.74721,30.297561
834,-96.334407,30.627977
835,-96.334407,30.627977
836,-95.636417,30.564219
837,-79.197004,34.48647
838,-97.759202,30.458274
839,-156.666826,21.006941
840,-97.776167,30.467333
841,-96.393013,30.63933
842,-86.255969,30.356812
843,-94.389274,29.574903
844,-97.652707,30.217505
845,-96.316421,30.605465
846,-97.91523,30.304868
847,-97.90737,29.88385
848,-97.142947,30.019258
849,-97.144718,30.018051
850,-97.751726,30.28615
851,-97.078834,27.8275
852,-96.325907,30.700359
853,-96.326075,30.700475
854,-157.803327,21.315902
855,-97.809082,30.238288
856,-95.17843,32.58927
857,-97.72599,30.227566
858,-98.708559,29.77823
859,-100.015667,29.6785
860,-80.981167,28.512833
861,-81.199259,28.6005
862,-98.259748,29.222005
863,-97.036062,27.905463
864,-97.021403,27.839323
865,-96.335352,30.592963
866,-94.092139,30.93559
867,-96.33712,30.603543
868,-95.475365,30.203977
869,-94.996003,30.319468
870,-95.511918,30.297798
871,-96.729539,32.882408
872,-96.729539,32.882408
873,-96.316482,30.605323
874,-94.537056,30.281714
875,-96.729365,32.882526
876,-96.318736,30.619873
877,-96.328167,30.644
878,-97.770534,30.312565
879,-97.768372,30.285296
880,-97.17021,30.087699
881,-97.908277,29.88248
882,-82.162561,27.350039
883,-97.77867,30.28047
884,-156.187094,20.872286
885,-156.37266,20.922855
886,-84.4675,30.386145
887,-97.052167,27.833
888,-96.54562,30.628311
889,-81.309762,28.513611
890,-155.901305,19.756807
891,-85.685592,30.723688
892,-97.079,27.8275
893,-90.13426,29.918837
894,-82.641026,28.253075
895,-90.115126,29.783818
896,-90.115126,29.783818
897,-90.115126,29.783818
898,-77.434731,35.366936
899,-76.909565,35.473861
900,-90.953198,30.345391
901,-85.531036,30.7274
902,-97.5831,29.588393
903,-97.976968,30.215286
904,-100.068997,29.650243
905,-94.091601,30.935384
906,-96.921179,28.838477
907,-95.08999,30.50504
908,-94.386942,30.458497
909,-97.611225,30.193871
910,-97.650224,30.233677
911,-97.69781,29.668129
912,-98.570728,29.257364
913,-82.018915,28.369362
914,-96.682285,32.987684
915,-82.018915,28.369362
916,-76.667333,34.720333
917,-86.251606,32.506581
918,-156.368347,20.926264
919,-79.067163,33.508214
920,-78.877823,33.69221
921,-159.453889,21.876389
922,-157.80221,21.332754
923,-86.255207,32.504369
924,-82.664303,27.842657
925,-84.731556,33.729023
926,-80.783333,33.783333
927,-82.476349,29.407692
928,-78.290849,34.087391
929,-90.085316,29.928606
930,-80.323706,26.074323
931,-80.758481,32.189964
932,-80.820999,28.909271
933,-87.238327,32.807011
934,-155.10865,19.718808
935,-82.362077,30.826744
936,-82.162682,30.712858
937,-81.265569,31.635114
938,-95.628608,29.373097
939,-93.854333,31.220667
940,-96.30722,30.487408
941,-156.148408,20.859781
942,-94.194467,31.345642
943,-94.27388,31.288971
944,-94.316643,31.25687
945,-97.728876,30.303208
946,-117.148933,32.73605
947,-117.14898,32.736062
948,-98.721406,29.780906
949,-117.147933,32.733897
950,-97.648875,30.375897
951,-117.148255,32.734792
952,-117.148366,32.734884
953,-117.1484,32.734528
954,-117.148333,32.734667
955,-117.148333,32.734833
956,-117.148333,32.734833
957,-117.148333,32.734833
958,-117.148333,32.734333
959,-117.148833,32.734833
960,-117.148333,32.734333
961,-117.148333,32.734833
962,-117.148383,32.734642
963,-117.1485,32.7345
964,-117.148833,32.735
965,-117.148833,32.734833
966,-117.148333,32.7345
967,-117.148269,32.734378
968,-98.709971,29.784913
969,-98.723255,29.787313
970,-117.148339,32.734628
971,-97.656628,30.228502
972,-97.575737,29.599878
973,-98.493387,29.45705
974,-97.864239,30.54733
975,-96.85632,32.65587
976,-97.952961,30.334567
977,-97.823427,30.226091
978,-77.086054,34.692986
983,134.463103,7.341269
984,134.457467,7.3342
985,134.454683,7.330633
986,134.474267,7.342567
987,134.4794,7.3416
988,134.480633,7.342483
989,134.478233,7.34305
990,134.4777,7.34165
991,134.4551,7.354928
992,134.47815,7.342983
994,134.47265,7.341617
995,134.478183,7.34275
996,134.45755,7.334133
997,134.454683,7.330633
998,134.4727,7.341367
999,134.454683,7.330633
1001,134.457603,7.334497
1002,134.455567,7.334817
1003,134.469267,7.341967
1004,134.480617,7.342867
1006,134.473558,7.343106
1007,134.472883,7.340717
1008,134.472883,7.340717
1009,134.47335,7.341967
1010,134.47335,7.340517
1011,-80.470608,27.816415
1012,-89.7812,30.2752
1013,-99.2506,31.2504
1014,-81.6,28.1
1015,-88.9369,30.4395
1016,0,0
1017,-81.0001,34.0004
1018,-82.5001,28.7505
1019,-80.0003,35.5007
1020,-82.5001,28.7505
1021,-82.5001,28.7505
1022,-83.5002,32.7504
1023,-87.5103,33.206
1024,-82.5001,28.7505
1025,-83.5002,32.7504
1026,-82.5001,28.7505
1027,-83.5002,32.7504
1028,-82.5001,28.7505
1029,-76.7099,24.886
1030,-76.7099,24.886
1031,-76.7099,24.886
1032,-83.5002,32.7504
1033,-76.7099,24.886
1034,-76.7099,24.886
1035,-76.7099,24.886
1036,-76.7099,24.886
1037,-99.2506,31.2504
1038,-82.5001,28.7505
1039,-80.0003,35.5007
1040,-82.5001,28.7505
1041,-80.0003,35.5007
1042,-81.6434,29.2464
1043,-83.5002,32.7504
1044,-83.5002,32.7504
1045,-79.5764,33.0069
1046,-80.135,26.1315
1047,-97.662786,30.51491
1048,-87.68666,30.27888
1052,-79.9556,32.7277
1053,-79.9312,32.6605
1054,-79.9312,32.6605
1055,-79.9312,32.6605
1056,-79.9312,32.6605
1057,-79.9312,32.6605
1058,-79.9312,32.6605
1059,-79.9312,32.6605
1060,-79.9312,32.6605
1061,-79.9312,32.6605
1062,-79.9312,32.6605
1063,-79.9556,32.7277
1064,-79.9556,32.7277
1083,-82.32,29.65
1084,-80.12,25.92
1086,-87.73,30.24
1087,-80.85,32.02
1088,-80.85,32.02
1090,-75.67,36.03
1094,-90.44,30
1096,-81.91,29.39
1097,-81.91,29.39
1098,-81.91,29.39
1099,-81.91,29.39
1100,-81.91,29.39
1101,-81.91,29.39
1126,-87.28,30.32
1127,-87.28,30.32
1128,-87.28,30.32
1129,-87.28,30.32
1130,-86.16,34.44
1131,-86.16,34.44
1132,-86.16,34.44
1133,-86.16,34.44
1140,-77.27,35.3
1145,-84.46,33.41
1149,-87.89,30.87
1150,-91.86,30.48
1151,-92.45,29.64
1152,-80.12,26.12
1153,-80.12,26.12
1154,-82.14,29.18
1155,-80.34,25.58
1161,-82.41,29.65
1162,-82.41,29.65
1163,-84.49,30.58
1164,-84.49,30.58
1165,-84.49,30.58
1166,-84.49,30.58
1167,-84.49,30.58
1168,-84.49,30.58
1169,-82.53,29.4
1170,-82.38,29.57
1171,-81.38,29
1172,-81.38,29
1173,-81.56,28.96
1174,-81.25,28.73
1175,-81.76,29.22
1176,-84.49,30.58
1177,-82.38,29.57
1178,-81.5,29.04
1179,-81.5,29.04
1180,-82.38,29.57
1181,-82.38,29.57
1182,-82.38,29.57
1183,-82.21,29.64
1186,-81.7,28.03
1187,-81.7,28.03
1188,-81.7,28.03
1189,-80.39,27.63
1190,-81.77,24.55
1191,-81.77,24.55
1192,-81.77,24.55
1193,-81.77,24.55
1194,-77,34.84
1195,-80.8,28.61
1196,-80.8,28.61
1197,-80.8,28.61
1198,-80.8,28.61
1199,-80.8,28.61
1200,-80.8,28.61
1201,-82.25,29.56
1202,-82.25,29.56
1203,-82.25,29.56
1204,-82.25,29.56
1205,-82.25,29.56
1207,-82.08,29.24
1208,-82.08,29.24
1209,-82.08,29.24
1210,-82.08,29.24
1211,-82.08,29.24
1212,-82.08,29.24
1213,-82.08,29.24
1214,-82.08,29.24
1215,-82.08,29.24
1216,-82.08,29.24
1217,-82.08,29.24
1218,-82.08,29.24
1219,-82.08,29.24
1220,-82.08,29.24
1221,-82.08,29.24
1222,-82.08,29.24
1223,-82.08,29.24
1224,-82.08,29.24
1225,-82.08,29.24
1226,-82.08,29.24
1227,-82.08,29.24
1228,-82.08,29.24
1229,-82.08,29.24
1230,-82.08,29.24
1231,-82.08,29.24
1238,-82.25,29.56
1239,-82.25,29.56
1240,-90.14,29.96
1241,-86.49,30.39
1242,-86.49,30.39
