points,longitude,latitude
754,-68.9660573,18.4173869
755,-68.9660573,18.4173869
756,-68.9660573,18.4173869
757,-68.9660573,18.4173869
758,-68.9660573,18.4173869
759,-68.9660573,18.4173869
760,-68.9660573,18.4173869
761,-68.9660573,18.4173869
762,-68.9660573,18.4173869
763,-68.9660573,18.4173869
764,-68.9660573,18.4173869
765,-68.9660573,18.4173869
766,-68.9660573,18.4173869
767,-68.9660573,18.4173869
768,-68.9660573,18.4173869
773,-65.25653,18.34153
774,-65.25653,18.34153
775,-65.25653,18.34153
776,-65.25653,18.34153
777,-65.25653,18.34153
778,-66.05,18.403
779,-65.33333,18.30833
780,-65.25653,18.34153
781,-65.25653,18.34153
782,-65.999172,18.039009
783,-65.999172,18.039009
784,-65.999172,18.039009
785,-65.999172,18.039009
786,-65.83128,18.315011
787,-66.399264,18.444031
788,-66.399264,18.444031
789,-66.399264,18.444031
790,-66.399264,18.444031
791,-66.05,18.403
792,-66.05,18.403
793,-66.05,18.403
794,-66.05,18.403
795,-66.628349,18.048549
796,-66.7225,18.209896
797,-66.7225,18.209896
798,-66.7225,18.209896
799,-66.7225,18.209896
800,-66.7225,18.209896
803,-66.05,18.403
804,-66.05,18.403
805,-66.05,18.403
806,-66.05,18.403
807,-66.05,18.403
808,-66.05,18.403
809,-66.05,18.403
810,-66.05,18.403
811,-66.05,18.403
812,-66.05,18.403
813,-66.05,18.403
1937,-65.7636,18.3381
1938,-65.7636,18.3381
1939,-65.7636,18.3381
1943,-65.5885,18.3864
1944,-65.5885,18.3864
1946,-66.05,18.403
1947,-66.05,18.403
1948,-66.05,18.403
1949,-66.05,18.403
1950,-66.05,18.403
1951,-66.05,18.403
1952,-66.05,18.403
1953,-66.05,18.403
1954,-66.05,18.403
1955,-66.05,18.403
1956,-66.05,18.403
1957,-66.05,18.403
1958,-66.05,18.403
1959,-66.05,18.403
1960,-66.05,18.403
1961,-66.05,18.403
1962,-66.05,18.403
1963,-66.05,18.403
1964,-66.05,18.403
1965,-66.05,18.403
1966,-66.05,18.403
1967,-66.05,18.403
1968,-67.046947,17.976946
1969,-67.046947,17.976946
1970,-67.046947,17.976946
1971,-67.046947,17.976946
1972,-67.046947,17.976946
1973,-67.046947,17.976946
1974,-67.046947,17.976946
1975,-67.046947,17.976946
1976,-67.046947,17.976946
1977,-67.046947,17.976946
1978,-67.046947,17.976946
1979,-67.046947,17.976946
1980,-67.046947,17.976946
2011,-66.000625,18.439809
2012,-66.000625,18.439809
2013,-66.000625,18.439809
2025,-66.050301,18.399401
2043,-64.737294,17.726647
2044,-64.737294,17.726647
2045,-68.9755005,18.4171089
2046,-68.9755005,18.4171089
2047,-68.9755005,18.4171089
2048,-68.9755005,18.4171089
2049,-68.9755005,18.4171089
2050,-68.9755005,18.4171089
2051,-68.9755005,18.4171089
2052,-66.1061,18.4683
2053,-65.7917,18.3125
2054,-65.7917,18.3125
2055,-66.0856,18.4653
2056,-66.0856,18.4653
2057,-66.0856,18.4653
2058,-66.0856,18.4653
2059,-66.0856,18.4653
2060,-66.0856,18.4653
2061,-66.1561,18.4006
2062,-66.1561,18.4006
2063,-64.943239,18.337422
2064,-64.943239,18.337422
2065,-64.943239,18.337422
2066,-64.943239,18.337422
