points,longitude,latitude
778,-70.7601808,18.4899745
779,-70.7601808,18.4899745
780,-70.7601808,18.4899745
781,-69.3843999,19.0216893
782,-69.3843999,19.0216893
783,-69.3843999,19.0216893
784,-69.3843999,19.0216893
785,-69.3843999,19.0216893
786,-69.3843999,19.0216893
787,-69.0850632,18.9501029
788,-69.0850632,18.9501029
789,-69.0850632,18.9501029
790,-69.0850632,18.9501029
791,-69.0850632,18.9501029
792,-69.3063981,18.8276987
793,-69.3950102,18.9955605
794,-69.3950102,18.9955605
795,-69.3827309,19.0673551
796,-69.3827309,19.0673551
797,-69.3827309,19.0673551
798,-69.3827309,19.0673551
799,-69.3827309,19.0673551
800,-69.3827309,19.0673551
801,-69.3827309,19.0673551
802,-69.3827309,19.0673551
803,-69.3827309,19.0673551
804,-69.3827309,19.0673551
805,-69.3827309,19.0673551
806,-69.3827309,19.0673551
807,-69.3827309,19.0673551
808,-69.3827309,19.0673551
809,-69.3827309,19.0673551
810,-69.3827309,19.0673551
811,-70.0778753,18.3968294
812,-70.0778753,18.3968294
813,-70.0778753,18.3968294
814,-70.0778753,18.3968294
815,-70.0778753,18.3968294
816,-70.0778753,18.3968294
817,-69.7500879,18.4673861
818,-69.7500879,18.4673861
819,-69.7500879,18.4673861
820,-69.8994133,18.4673831
821,-69.8994133,18.4673831
822,-71.909735,18.590431
823,-71.909735,18.590431
824,-71.909735,18.590431
825,-71.909735,18.590431
826,-71.909735,18.590431
827,-71.909735,18.590431
828,-71.909735,18.590431
829,-71.909735,18.590431
830,-71.909735,18.590431
831,-71.909735,18.590431
832,-71.7786241,18.6443164
833,-71.7786241,18.6443164
834,-71.7786241,18.6443164
835,-71.7786241,18.6443164
836,-71.7786241,18.6443164
837,-71.7786241,18.6443164
838,-71.7786241,18.6443164
839,-71.774174,18.6054283
840,-71.774174,18.6054283
841,-71.774174,18.6054283
842,-71.774174,18.6054283
843,-71.774174,18.6054283
844,-71.774174,18.6054283
845,-71.774174,18.6054283
846,-71.774174,18.6054283
847,-71.774174,18.6054283
848,-71.774174,18.6054283
849,-71.774174,18.6054283
850,-71.774174,18.6054283
851,-71.774174,18.6054283
852,-71.7638958,18.7115362
853,-71.6827823,19.3112643
854,-71.6827823,19.3112643
855,-71.6827823,19.3112643
856,-71.6827823,19.3112643
857,-71.7658438,18.6634855
858,-71.7658438,18.6634855
859,-71.6927619,18.3404413
860,-71.6927619,18.3404413
861,-71.0784378,18.0987335
862,-68.372155,18.5056948
863,-71.8391774,18.5557107
864,-71.8391774,18.5557107
865,-71.8391774,18.5557107
866,-71.8391774,18.5557107
867,-71.8391774,18.5557107
868,-71.8391774,18.5557107
869,-71.8391774,18.5557107
870,-71.8391774,18.5557107
871,-70.4160872,18.9340251
872,-70.4160872,18.9340251
873,-70.4160872,18.9340251
874,-70.4160872,18.9340251
875,-70.4160872,18.9340251
876,-70.4160872,18.9340251
877,-70.4160872,18.9340251
878,-70.4160872,18.9340251
879,-70.4160872,18.9340251
880,-69.633331,19.049999
881,-69.633331,19.049999
882,-69.633331,19.049999
883,-69.633331,19.049999
884,-69.633331,19.049999
885,-69.633331,19.049999
886,-69.633331,19.049999
887,-69.633331,19.049999
888,-69.633331,19.049999
889,-69.633331,19.049999
890,-69.633331,19.049999
891,-69.633331,19.049999
892,-69.633331,19.049999
893,-69.633331,19.049999
894,-69.633331,19.049999
895,-70.52209,19
896,-70.52209,19
897,-71.6350113,19.3477726
898,-71.6350113,19.3477726
899,-71.6350113,19.3477726
900,-71.6350113,19.3477726
901,-71.6350113,19.3477726
902,-69.783333,19.25
903,-69.5504038,19.3046755
904,-69.5504038,19.3046755
905,-69.5504038,19.3046755
906,-69.5504038,19.3046755
907,-69.6804067,19.2516781
908,-69.6804067,19.2516781
909,-69.6804067,19.2516781
910,-69.6804067,19.2516781
911,-69.6804067,19.2516781
912,-69.6804067,19.2516781
913,-69.6804067,19.2516781
